node	GIN	LBR	SLE
399	1.0	0.0	0.0
n776	0.9999999994951794	1.5040402248769253e-10	3.544165971399239e-10
402	1.0	0.0	0.0
469	1.0	0.0	0.0
n88	0.9999999876224921	5.792533313120347e-10	1.1798254615435712e-08
n13	0.9999999999706154	8.752067404534409e-12	2.0632599069016572e-11
n1414	0.9999999930562161	2.068169302002564e-09	4.87561465351826e-09
n41	0.9999999999693095	9.140992433872e-12	2.1549472056161423e-11
417	1.0	0.0	0.0
418	1.0	0.0	0.0
n4242	0.9999999779381634	6.5710012404358236e-09	1.5490835227810586e-08
515	1.0	0.0	0.0
514	1.0	0.0	0.0
383	1.0	0.0	0.0
384	1.0	0.0	0.0
n52	0.0011347027399096208	1.013372483825679e-08	0.9988652871263656
914	0.0	0.0	1.0
431	0.0	0.0	1.0
n767	0.5911832491196706	1.1272487822903752e-05	0.4088054783925065
n768768	1.6223227918347985e-10	2.194961605077168e-11	0.9999999998158181
424	0.0	0.0	1.0
398	1.0	0.0	0.0
n775	0.9999999999983429	4.936375834521947e-13	1.1635863474996101e-12
406	1.0	0.0	0.0
n776776	0.999999999703789	8.824076204815905e-11	2.0797025528200413e-10
478	1.0	0.0	0.0
n9	0.9973601893171531	2.7358764741018776e-05	0.002612451918105916
481	1.0	0.0	0.0
n1313	0.9999999999968895	9.264578056362183e-13	2.184081951534024e-12
n15	0.9999998196153308	5.372661911621591e-08	1.2665805007167838e-07
n29	0.9999812185288748	5.59396178278073e-06	1.3187509342484789e-05
425	1.0	0.0	0.0
420	1.0	0.0	0.0
416	1.0	0.0	0.0
302	0.9837980053854567	0.004825678354697777	0.011376316259845552
n5252	0.001131465545894186	7.805532736564737e-09	0.9988685266485731
n763	0.001166018684862113	8.081162824970142e-05	0.9987531696868881
437	1.0	0.0	0.0
414	1.0	0.0	0.0
917	0.0	0.0	1.0
899	0.0	0.0	1.0
400	1.0	0.0	0.0
401	1.0	0.0	0.0
n777	0.9999999983852772	4.809366468098409e-10	1.1337861603662714e-09
n778	0.9999999997822296	6.486171030542272e-11	1.5290851746103858e-10
180	1.0	0.0	0.0
n99	0.9875809689583741	9.638529017867309e-05	0.012322645751447241
480	1.0	0.0	0.0
n14	0.999999999621088	1.1285690242047545e-10	2.660549915831094e-10
n1515	0.9999999983175902	5.010968307775092e-10	1.1813128859244648e-09
144	1.0	0.0	0.0
236	1.0	0.0	0.0
n2929	0.9999990753956673	2.75388507466781e-07	6.492158252153436e-07
n53	0.000343727696133228	3.4729667316378086e-08	0.9996562375741995
n5353	0.001136843304005937	2.501039083537217e-08	0.9988631316856033
n763763	0.005388248984526765	0.010950932737802982	0.9836608182776703
921	0.0	0.0	1.0
404	1.0	0.0	0.0
n777777	0.9999999997098701	8.641366631415929e-11	2.0371627052154604e-10
n778778	0.9999999999979935	5.976470456745388e-13	1.408925600494477e-12
409	1.0	0.0	0.0
145	1.0	0.0	0.0
n10	0.00026558259481652296	1.3626646492113245e-07	0.9997342811387187
490	1.0	0.0	0.0
477	1.0	0.0	0.0
n16	0.9999999992998782	2.0852760599403872e-10	4.915943045369465e-10
n17	0.999999999959926	1.193583129956112e-11	2.81381769996716e-11
n30	0.9999990485224778	2.8339254473605386e-07	6.680849774128156e-07
n31	0.9999977597718432	6.672401011212783e-07	1.5729880554963725e-06
415	1.0	0.0	0.0
919	0.0	0.0	1.0
n54	0.002464239228932441	4.232329337878687e-06	0.9975315284417297
n5555	1.06017182460144e-09	5.98308185491536e-10	0.99999999834152
n764	0.00029093660464230546	0.9467536246068406	0.05295543878851698
n764764	0.013635138907450977	0.006917042669937751	0.9794478184226114
421	1.0	0.0	0.0
405	1.0	0.0	0.0
407	1.0	0.0	0.0
n779	0.999999999998661	3.988289950983253e-13	9.40221135386554e-13
n1010	0.00026175131838601363	1.0635758122466047e-07	0.9997381423240328
1429	0.0	0.0	1.0
232	1.0	0.0	0.0
n1616	0.9999999732423287	7.969630828734216e-09	1.8788040585762086e-08
n1717	0.9999999156420933	2.5125556058258152e-08	5.9232350545071614e-08
n28	0.9999999999985493	4.320836915344911e-13	1.018617563027727e-12
n3030	0.9999999990794605	2.741778388570199e-10	6.463617292772872e-10
