	type	mu	lambda	psi	p	R_naught	infectious_time	incubation_period	mu_error	lambda_error	psi_error	p_error	R_naught_error	infectious_time_error	incubation_period_error
40	PhyloDeep	0.0836657509340678	0.5858610325425166	0.1516880168678032		3.8622763	6.59247856652714	11.9523220533578	-0.17173719987394703	0.18807604831953503	0.27810263958047365		-0.0704376851067996	-0.2175902239524039	0.2073462672086807
40	BEAST2	0.0938038592010913	0.5272984706512711	0.138378118284984		3.81056251657738	7.22657608293633	10.6605422049455	-0.07137333715259078	0.06931618335758279	0.16595524084379462		-0.08288401998714368	-0.14233414373925188	0.0768590220463203
40	PyBDEI	0.0927342925970792	0.5286178221464781	0.1381964860389124		3.825117680616231	7.236074003491135	10.78349736644776	-0.08196168687120488	0.07199171530748467	0.16442483219365484		-0.07938092209184171	-0.14120690975294298	0.08927915719755555
41	BEAST2	0.179065163093338	4.067847078231261	0.9214124390605252		4.41479505353634	1.08529031908838	5.58455917792758	-0.1789479199295416	0.26758073939211596	0.16754206284156697		0.08568314558798378	-0.14349980884954397	0.21794953605645195
41	PyBDEI	0.1650127994245733	4.403452286388472	0.969169306180762		4.543532547209222	1.0318114633043154	6.060135962102113	-0.2433810135633476	0.3721585884898094	0.22805584449754626		0.11734217514450437	-0.18570478331207665	0.32166918611118434
41	PhyloDeep	0.2082571834178667	3.481013365092446	0.8556737304975955		4.068155	1.16866974450469	4.8017551355888	-0.04509626171269492	0.08471764309200698	0.08424309253207048		0.0004376791175383521	-0.07769760592648524	0.047225976718426765
42	PhyloDeep	0.2587140129276005	2.842023815837265	0.6497217846590554		4.3742166	1.53912031828324	3.86527188335888	0.04909385122284308	-0.01848530498194432	0.02021528074189488		-0.03793374443058357	-0.01981472060210118	-0.04679643405174704
42	PyBDEI	0.2699553570377297	2.625148235750736	0.6498394952260743		4.0396871151044245	1.5388415252478729	3.704316191288758	0.09467787217309966	-0.09338494785590191	0.020400113884346028		-0.11151024014207889	-0.019992269313543278	-0.08648925366980346
42	BEAST2	0.272631259735254	2.6048842864055457	0.6470710219868212		4.02565436852247	1.54542541084519	3.66795796260149	0.10552874582573372	-0.10038325798637013	0.01605296288879618		-0.1145966058148386	-0.015799336722718757	-0.09545545172315999
43	PhyloDeep	0.0247077751463477	0.4806272904204433	0.1145862302113219		4.1944594	8.72705209130087	40.473089708679	-0.01569862129802774	-0.057861609204508495	0.07956589544569864		-0.12729885709613906	-0.07370174973233116	0.0159489985869262
43	BEAST2	0.0220118971598868	0.5725733106993067	0.1277838232282709		4.48079652207988	7.82571670448157	45.4299778313674	-0.12309624828663208	0.12237342387028723	0.20390606526186797		-0.06772342439677533	-0.16937041115206578	0.14037600825188912
43	PyBDEI	0.0193380022995877	0.6316225862265706	0.1256157367446946		5.028212249475558	7.960786012284681	51.71164965790268	-0.22961811769443158	0.23812338341634157	0.18347959498067268		0.04617214244117201	-0.1550340164366496	0.2980575257133966
44	BEAST2	1.1109356158376895	1.784118139436299	0.7316719206417234		2.43841274907955	1.3667327825331	0.900142173627191	0.09216910929916317	-0.14175434519554922	-0.13959821439417994		-0.0025059580738214012	0.16224770418844162	-0.08439087730498762
44	PhyloDeep	1.0693496300119418	1.8730245757840496	0.7600905570412881		2.4642124	1.31563271078196	0.9351478430762	0.051285615736499056	-0.09898612206447684	-0.10617962224536194		0.00804803779362912	0.11879302026218658	-0.048783712978484835
44	PyBDEI	1.1052784217239606	1.796508898926249	0.7384269022120564		2.4328865775942976	1.3542301844696698	0.9047494100538466	0.08660747947269944	-0.1357938007355638	-0.13165476591558933		-0.0047665774596421	0.15161569471203132	-0.07970447572726776
45	PyBDEI	0.3171471398305213	0.5374918980380994	0.1108741419919984		4.847766019933567	9.019235522671895	3.1531105736422056	-0.12046779425775349	0.05036481070084832	0.03462086735564999		0.015217113671249824	-0.0334623710462526	0.1369680308137087
45	BEAST2	0.3263434382288531	0.5323694405858487	0.1163241069596479		4.57660457922556	8.59667033890828	3.06425649440739	-0.09496404663048179	0.04035452204013426	0.08547715702411361		-0.041569400785628464	-0.07874615920841106	0.10492847966638598
45	PhyloDeep	0.3507932380753505	0.551115773798856	0.1212608136090158		4.5448794	8.24668720452696	2.85068208693692	-0.027158338527807614	0.0769885416569653	0.13154398219799443		-0.04821327442797001	-0.11625176243036917	0.027916504404950197
46	PhyloDeep	0.5653354109749135	0.5661721528847031	0.2565788860650795		2.2066202	3.89743682863428	1.76886142383247	0.11128366672713619	-0.030021675572847555	-0.015849415192827322		-0.014400499881628418	0.016104664710362992	-0.10013974834605466
46	BEAST2	0.6141534882410153	0.5325980706629487	0.232360465948557		2.29211999764565	4.30365809397797	1.628257461932	0.20724569361182693	-0.08754151622857234	-0.10874315515058806		0.023788472475179755	0.12201101823679271	-0.1716681987009547
46	PyBDEI	0.5867517103929544	0.5464994482487923	0.239144780085982		2.285224239694064	4.181567331891838	1.7042983979207975	0.1533818323169489	-0.06372537679246057	-0.08272080066827552		0.020708442848866863	0.09018061319665938	-0.13298443587309763
47	PyBDEI	0.2129515730369439	0.3592472367911486	0.1589841340644784		2.2596420636882573	6.289935822114392	4.695903325525165	-0.017014980350652714	-0.07024771428109286	-0.08541567433626555		0.016584539696943335	0.09339289110851216	0.017309501172990814
47	PhyloDeep	0.186052720384732	0.3985626145281983	0.1785435378348227		2.2322993	5.60087479013179	5.37482063112076	-0.14118015474122772	0.031502719880701115	0.027103252240584085		0.0042833742669197705	-0.0263880502582963	0.16438855659965343
47	BEAST2	0.215895685580972	0.3558827031835405	0.157589160588765		2.25829430053397	6.34561410355842	4.63186652993558	-0.0034249491258573858	-0.07895531865960709	-0.0934405057643294		0.01597819800777097	0.1030715649204135	0.0034367197160446003
48	PhyloDeep	0.0629609960897605	0.8097070346272555	0.2451350439941241		3.303106	4.07938409664499	15.8828490987396	0.09161966325615212	-0.08206580520011444	0.12706810383075598		-0.18555569829369847	-0.11274217005952729	-0.0839300228276057
48	BEAST2	0.0592897765067496	0.8929076815507403	0.2582569578642198		3.45743901320247	3.87211252029754	16.8663142099407	0.027967946576950713	0.012255616714783977	0.18739930064059993		-0.14750192612655785	-0.15782332071401628	-0.027207022038072782
48	PyBDEI	0.0598469904965769	0.8822794938331372	0.2576648984487225		3.4241353756174058	3.881009815541516	16.70927797208444	0.037628939663364336	0.00020684287742791542	0.18467716319379848		-0.15571357838877636	-0.15588817690713574	-0.03626435060260842
49	PyBDEI	0.0443445040897383	0.1808251842181058	0.1264838497846314		1.4296306170788078	7.906147715322832	22.55070883138835	-0.022570699202390274	0.08012631543498032	0.044737618548936965		0.03387328670637482	-0.04282187006061331	0.023091899520477046
49	PhyloDeep	0.0462587946561268	0.1689075577482759	0.1183086429655181		1.4276857	8.45246784118263	21.6175109497271	0.01962356428609362	0.008938543536673796	-0.02278836297272316		0.03246677107316391	0.023319782644060323	-0.019245891300908452
49	BEAST2	0.043944107630006	0.1818735487454886	0.127008000321646		1.4319849795674	7.8735197583421	22.7561794727896	-0.03139612728443624	0.08638853006559778	0.049067023328552686		0.03557590307111994	-0.0467720576830924	0.0324137949153703
50	BEAST2	4.779745396084265	0.1206575805953419	0.104818636534343		1.1511080909339	9.54028818789641	0.20921616469765	33.5686498257358	-0.8138123318289444	-0.807191719580509		-0.034337800399604504	4.186499240718862	-0.9710720550255476
50	PyBDEI	0.1213543620788817	0.6561082709420313	0.5581999254793806		1.1754001406907522	1.7914728296339393	8.240330078534697	-0.12232637935753858	0.012445868976391748	0.02677893283514282		-0.013959250039513996	-0.026080524228521848	0.1393757046816497
50	PhyloDeep	0.1233860872313378	0.646999617122806	0.5615416776764537		1.1521845	1.78081171844234	8.10464147489408	-0.10763229222165624	-0.001609766868542596	0.03292590741913884		-0.03343480305762892	-0.031876349680692084	0.12061428409329047
51	BEAST2	0.2132027189353957	1.6549405162035498	0.5749733377468902		2.8782908833454	1.73921108049746	4.69037170348197	-0.07636949837701679	0.16882677602066556	0.20072320246494063		-0.026564345869885375	-0.1671685881083001	0.08268403679049305
51	PyBDEI	0.2167226477426522	1.6323755789447087	0.5749374241359672		2.839223036138047	1.7393197207554012	4.614192427122117	-0.061120567096226354	0.1528899477122602	0.2006482036726687		-0.03977706026987804	-0.16711656508451422	0.06509948450696394
51	PhyloDeep	0.2511157982287814	1.4167087427388525	0.55408053635809		2.5568643	1.80479178455336	3.98222655465484	0.08787642034615278	0.000571981967282541	0.15709253344934965		-0.1352705569842991	-0.13576488388620828	-0.08077794380191758
52	PyBDEI	0.1489760515208462	0.9280472121511212	0.242696962911749		3.8238929775507056	4.120364705031872	6.71248828111188	-0.05681815084869925	0.0065655018808720746	0.12568386465975523		-0.10581866411924407	-0.11165112035939515	0.06024092904228968
52	BEAST2	0.148236034054969	0.9340339690389295	0.2445003880090641		3.82017377004859	4.08997305952303	6.74599807243345	-0.06150327328780925	0.013058773852938861	0.13404856155918965		-0.10668836574326539	-0.1182035462175343	0.06553381758002716
52	PhyloDeep	0.1648383450992985	0.8991445834699169	0.2528652160995855		3.5558255	3.95467599468553	6.06654962107027	0.04360757017406502	-0.024782460338355575	0.17284654196727817		-0.16850371743786716	-0.1473735359080769	-0.04178540997627278
53	PyBDEI	0.1047456572255226	0.6705432380676513	0.124773103320265		5.374100829619622	8.014547794272781	9.546935180777474	-0.23856652011430254	0.19510775487964307	-0.03203113795158561		0.23465516478552556	0.033091082995997556	0.31331235940677965
53	BEAST2	0.1196645361060839	0.6254090667965704	0.1347878161814921		4.63995251584502	7.41906819421644	8.35669474466093	-0.130115877262724	0.11466521958307102	0.045661329047022546		0.06599066888983667	-0.04366741676163595	0.14957840229717717
53	PhyloDeep	0.1528549098119276	0.5435707746645086	0.1234141725241052		4.4044437	8.10279710626168	6.54215164714302	0.11115676753184617	-0.031194990498213886	-0.04257349573028891		0.01188446860550774	0.044466594083648996	-0.10003698018125114
54	PyBDEI	0.0923170106751821	0.2717853087326938	0.1315958561685049		2.065302940729988	7.599023473197566	10.83223982975905	0.040600956348251616	-0.04308881849985224	-0.08493765841254823		0.04573332112006292	0.0928217177697397	-0.03901683551275247
54	BEAST2	0.0929159605879182	0.2704957272853928	0.130908123818797		2.06630207044914	7.63894532156155	10.7624136227251	0.047352343199271625	-0.0476292217767312	-0.0897198604714286		0.0462392145746422	0.09856291110327133	-0.04521147396742187
54	PhyloDeep	0.0935251796720606	0.2663365772470916	0.1311790113874595		2.0303292	7.62317073000596	10.6923077133498	0.05421948455217736	-0.06227290209832477	-0.0878362220339854		0.02802492332315891	0.09629435432071899	-0.05143092624133176
55	PyBDEI	0.2797044218628142	2.246918098020383	0.4452112762494525		5.046858015252586	2.2461246004912474	3.575202684820146	0.07618983253098201	0.0019254491309650733	-0.11946316464878737		0.13785750795006205	0.1356708315344218	-0.0707959044286814
55	BEAST2	0.2979881389267398	2.144325405927707	0.4631423880749862		4.62994850210196	2.15916319850666	3.35583826793136	0.14653820340772405	-0.04382175865247449	-0.0839990933112556		0.04386167564398847	0.09170197616387113	-0.12780926354846736
55	PhyloDeep	0.3258049908386144	2.017001957552734	0.4402749123549782		4.581233	2.27130815755801	3.06932069219082	0.25356623321578403	-0.10059668218457406	-0.12922628268658606		0.03287834707545184	0.14840397696577934	-0.2022758961569256
56	BEAST2	0.0506828845027379	0.1747703005625809	0.11289665297478		1.54805564166391	8.85765851910056	19.730526583308	-0.0255707651085368	-0.04215286215938679	-0.04369015129818492		0.0016075220190241023	0.04568618775336645	0.026241787697783917
56	PhyloDeep	0.0560733437004311	0.1573005084141595	0.1001367460018063		1.570857	9.98634407375252	17.8337857885281	0.0780662137898937	-0.13789790782316103	-0.1517750624558223		0.016360229484455854	0.178932563448616	-0.07241319020234913
56	PyBDEI	0.0518703924091763	0.1673869243251807	0.1074095934130462		1.558398267848294	9.31015534296341	19.27882079841546	-0.0027397358162749266	-0.08261823741953746	-0.0901692005971194		0.008299304862549923	0.09910546076951536	0.002747262589988747
57	PyBDEI	0.1053632143098324	0.8771124541860917	0.1750386300586441		5.010965030360603	5.713024602997435	9.490978483813018	-0.14193732484830673	0.12392196776225439	-0.09096349666925946		0.2363881578398296	0.10006583490978206	0.16541603423457799
57	BEAST2	0.114457810561463	0.8386330069341861	0.182533491668286		4.59440620605787	5.47844667222647	8.73684369021725	-0.06787225726076193	0.07461483973395935	-0.052040072803944355		0.13360787613937672	0.054896912106687575	0.07281433021326623
57	PhyloDeep	0.1191706368782671	0.828571931590794	0.1760756120536518		4.7057734	5.67937824174816	8.39132882222909	-0.029491685982529253	0.06172269170461398	-0.08557808839428084		0.1610862318907424	0.09358709290332541	0.030387875669448384
58	PhyloDeep	0.810221128600746	0.369104008555312	0.2199438905186573		1.6781735	4.54661412800267	1.23423095831505	-0.11319179938950194	0.050753224393434944	0.1402164870633497		-0.07846164626186873	-0.12297356568179463	0.127639549692457
58	BEAST2	1.1531355663374705	0.3386632003307448	0.1987945657615689		1.70358379281319	5.03031859130085	0.867200725736132	0.2621370148785802	-0.03590467325525163	0.030575756777896927		-0.06450804765774881	-0.029668616379539815	-0.2076929935406404
58	PyBDEI	1.0133720300345277	0.350193678739012	0.206067484862685		1.699412592784188	4.852779178948873	0.9868044216356832	0.10916217163569492	-0.0030800842899165195	0.06827947406968089		-0.06679858603643189	-0.06391536646264104	-0.0984185851512695
59	BEAST2	4.823469576795597	0.334074196692341	0.13665400628853		2.44467180850139	7.31775106460186	0.207319644931675	24.345842500841133	-0.8032774871066838	-0.7312592110429825		-0.2679841654971849	2.7210577667833653	-0.9605457976010537
59	PyBDEI	0.1420989834781262	1.931866580664356	0.5818059203963145		3.320465662068902	1.718786222248856	7.037348019832483	-0.2533137407785007	0.13759653420016218	0.14416683647783343		-0.005742433767699035	-0.1260015863784622	0.33925057231213485
59	PhyloDeep	0.1652913892391613	1.564058566621785	0.5182513973283301		3.0179534	1.92956546794695	6.04992192638113	-0.13144481338592576	-0.07899043211196405	0.019181897250986416		-0.09632464001543617	-0.018820877119899132	0.1513373190462919
60	PyBDEI	0.1269537768785728	0.2833424293986099	0.1732421147287347		1.6355285771145889	5.772268490059799	7.876882630726833	0.032123733651610954	0.021456841510928755	0.06222946585136774		-0.03838400802387868	-0.058583825672254015	-0.031123917224496693
60	BEAST2	0.1270467707215299	0.2826476343928988	0.1724361440799291		1.63914378798614	5.7992482106099	7.87111702501963	0.032879765923823724	0.018952087409901494	0.05728767803543644		-0.03625842939621412	-0.05418362402736414	-0.03183310101385923
60	PhyloDeep	0.1214911089438647	0.2953918871443496	0.183295618620684		1.61156	5.45566777604991	8.23105500223932	-0.012287306044061592	0.06489545067725183	0.12387226030583116		-0.0524764350109778	-0.11021916340574454	0.012440162123308009
61	PyBDEI	0.1139577815287378	0.6604637760750756	0.2244958230401709		2.9419869248832	4.454425861727778	8.77517960234967	0.6268067954839859	-0.24759819334397432	0.06781229425207003		-0.2953800862697204	-0.0635058189693985	-0.3852988549248756
61	PhyloDeep	0.1281193666983461	0.6167024882002325	0.2113774881656273		2.917541	4.73087275602612	7.80522122275608	0.8289708134184194	-0.2974511500864249	0.005415056435102693		-0.30123500198554776	-0.005385891528522706	-0.453244418848347
61	BEAST2	0.113342609107696	0.6693340870528607	0.2250155778582558		2.97461221762386	4.44413675496694	8.82280730850142	0.6180248881712961	-0.2374931152957156	0.07028450321004462		-0.2875661729032422	-0.0656689908143531	-0.3819625351188465
62	PhyloDeep	0.152185031850092	1.34273121551535	0.3466401689472952		3.8735592	2.88483588914949	6.57094845559475	-0.09884696511039853	0.102541643511889	-0.11364507036233408		0.24390535511840397	0.12821621064237887	0.10968943263061633
62	BEAST2	0.166995506978948	1.1623013960959958	0.3132490515081875		3.71047059999036	3.19234805400157	5.98818506012897	-0.011147771252277488	-0.04561264629868691	-0.199025774041726		0.1915331639535563	0.24847962342810012	0.011273445038794612
62	PyBDEI	0.1709167687178317	1.1389291855564716	0.3111167994718504		3.660776877011815	3.2142269453066903	5.850800992212242	0.012071706206401365	-0.06480400427338227	-0.2044779180023548		0.17557515610155736	0.2570361309002104	-0.01192771829542626
63	BEAST2	0.0300623550391883	0.3945434979335987	0.108485670170056		3.63682592654988	9.21780727751837	33.2641936633518	0.39511848274834804	-0.20749103664771387	0.033936507622929685		-0.2335032591369635	-0.03282262244608379	-0.28321500118755166
63	PyBDEI	0.0295815698067744	0.3856025632863928	0.099613596521807		3.870983246769712	10.038790234635124	33.80483208064873	0.372806446212996	-0.22545045274700093	-0.05061992115577143		-0.18415230684434428	0.05331892071866042	-0.27156519204977325
63	PhyloDeep	0.0298356852675748	0.3830454990850833	0.096125522281052		3.984847	10.4030644127602	33.516910740669	0.3845993072730364	-0.2305867591619304	-0.08386345731278144		-0.16015440386078184	0.09154034732289186	-0.27776939165924175
64	PyBDEI	0.0392975339649915	0.1856255868364041	0.1585773158625146		1.1705683491158354	6.306072180380407	25.446889387279523	0.042069484137982956	-0.06338825047577445	-0.14320326433182842		0.09315513298940212	0.1671379667665885	-0.04037109307810205
64	PhyloDeep	0.0402972143448478	0.171631164845605	0.1542793924343879		1.1124698	6.48174707082335	24.8156111100482	0.06857843553090645	-0.1339999602501086	-0.16642503942205242		0.03889881618980307	0.1996521576255887	-0.0641772594791656
64	BEAST2	0.0393018947853653	0.1860123935747374	0.158711355734752		1.1720169153215	6.30074637930294	25.4440658767517	0.042185121873454884	-0.06143653820327721	-0.14247904394533917		0.09450790114206352	0.16615225894987545	-0.04047757062355995
65	PyBDEI	0.6565816262974686	1.6929091750589054	0.4211842235852309		4.019403102633848	2.374257970746713	1.52303987797999	0.2083945134149404	-0.09636177469251474	-0.06570466329047206		-0.03281308404044209	0.07032536790976164	-0.17245569315439396
65	PhyloDeep	0.6640465903122685	1.69516187748064	0.4421858656775031		3.8335958	2.26149245740325	1.50591843191266	0.2221332797724341	-0.09515933096516511	-0.01911759955141009		-0.07752380038522332	0.019490205495242826	-0.1817586374980281
65	BEAST2	0.6803821666217467	1.6526236535965375	0.4174575428119887		3.95878259251105	2.39545318372741	1.46976221461716	0.2521978140134535	-0.11786531289536843	-0.07397140328896262		-0.04740016643363224	0.07988025807376335	-0.2014041321515546
66	PyBDEI	0.0614063863959882	0.4560760736784072	0.1597386103074619		2.8551398613056693	6.260227242964105	16.28495110510738	0.19713463609804513	-0.06570298390008313	-0.017744096154655043		-0.048825247634224835	0.01806463680715991	-0.16467206791425676
66	BEAST2	0.0614488325806004	0.4566630968385879	0.160080433620347		2.85271026889912	6.24685964039577	16.2737021681955	0.19796213631018592	-0.0645004345479215	-0.01564217498163932		-0.04963465350150609	0.015890740728705235	-0.16524907616857176
66	PhyloDeep	0.0602246210759575	0.4809507441438768	0.1731437313026126		2.7777543	5.77554839829717	16.6045046383731	0.17409579145369286	-0.014745848164117243	0.06468593885005591		-0.07460583831882471	-0.060755887243070086	-0.14828073886385318
67	BEAST2	4.623376164641869	0.1048985489013783	0.100627479420752		1.04244436514968	9.93764333317658	0.216292156292124	52.47161657957935	-0.7690361962233202	-0.7152311022000134		-0.18894301463040294	2.511619449053635	-0.9812984894797084
67	PyBDEI	0.093755999655181	0.4666007306764499	0.3566786198104371		1.308182505933304	2.803644357857689	10.66598408291558	0.08433419368664859	0.027353387922747854	0.009376146723715235		0.017810249684801962	-0.009289051216584663	-0.07777509385729137
67	PhyloDeep	0.0990268595112568	0.4122403143504912	0.3274909854254478		1.2587837	3.05351916389664	10.0982703575117	0.14529427723429852	-0.09233643296630344	-0.0732228662004651		-0.020623692653569867	0.07900806302834787	-0.12686196039079217
68	BEAST2	0.0917490020225592	0.8308810749566777	0.2633363727725042		3.15520817048116	3.79742452389552	10.8993011145137	0.26961553582951064	-0.16535187502310897	0.05018061683067531		-0.20523373636835598	-0.04778284423313264	-0.21235998475188525
68	PyBDEI	0.0937429394803567	0.8172663456451665	0.2632007642796785		3.1051062784025016	3.799381064628653	10.667470057406764	0.29720748689258214	-0.17902833081735514	0.04963981265256719		-0.21785391589906467	-0.047292234968795095	-0.22911329906407915
68	PhyloDeep	0.0869106893152879	0.919556267722549	0.2884162340654054		3.1882958	3.46721121035519	11.5060645345048	0.20266334185531804	-0.07627464651858705	0.1501986429214365		-0.19689928416607655	-0.13058495925533425	-0.16851211374138586
69	BEAST2	4.640467415410896	0.2082074461924316	0.1009467392174669		2.06254751571416	9.90621398721682	0.215495533204052	57.671865786991965	-0.8210912160304304	-0.6777783721414836		-0.44476481867900514	2.1034540004219924	-0.9829560559122067
69	PyBDEI	0.0919434147448287	1.0572913096556196	0.2999711011511891		3.5246438926886223	3.333654462587674	10.87625473532072	0.1624888630811916	-0.09148925280388713	-0.042493325958535194		-0.05117032410703613	0.04437914336322949	-0.13977670517248036
69	PhyloDeep	0.1010281095603826	0.965496278578882	0.286242359057301		3.3730028	3.49354303567564	9.89823529660642	0.2773514291157737	-0.1703670147894474	-0.08631542125586321		-0.09199191437499551	0.09446960500800393	-0.21713008870845052
70	PyBDEI	0.3091959685537857	1.3059901729251218	0.3442185950590178		3.7940721148466814	2.905130676710088	3.2341948204478173	0.13548404917145992	-0.06364090396798368	-0.10989705117777678		0.051967187920227254	0.12346555117381855	-0.11931832003304668
70	BEAST2	0.305423346121126	1.3183397666771484	0.3444994743134033		3.82682664263751	2.90276204918172	3.27414394708195	0.12162955871394157	-0.054786584324742954	-0.10917073523732437		0.06104890472706904	0.12254956090425276	-0.10844004401364198
70	PhyloDeep	0.3287050404310168	1.2624806231775734	0.3317206051363995		3.8058553	3.01458511927172	3.0422411493561	0.20712870881676157	-0.09483605651582012	-0.14221517066392958		0.05523426450055236	0.16579352513614026	-0.17158792372670117
71	PhyloDeep	0.1381079195397597	0.4526855768478109	0.1149900772741202		3.936736	8.69640253929163	7.24071438721594	0.05686191485542736	-0.009967316473711022	-0.053432566155190764		0.04591880950829951	0.056448768724438096	-0.05380259621069444
71	BEAST2	0.1556064963992639	0.3974197040256617	0.110956883570162		3.58174897526172	9.01250979501118	6.42646690941581	0.19076864162830004	-0.13083491901261352	-0.08663273355271255		-0.048394755410748884	0.09484983394433086	-0.16020630285278278
71	PyBDEI	0.1591675210264165	0.3951566806270378	0.107921865155046		3.661507147410172	9.265962912736445	6.282688789467501	0.2180191520902749	-0.1357841978118707	-0.11161619004713354		-0.027204466688805922	0.12563960396020185	-0.178994847261742
72	PhyloDeep	0.0684371716860929	0.1971174949266208	0.1835941345684438		1.073659	5.44679710139215	14.6119422437092	0.005763767142835533	-0.1765759260436058	-0.1524757140819781		-0.0284360134123152	0.17990719158781332	-0.00573073651202333
72	BEAST2	0.0665318916454022	0.2265271037587045	0.2053124478813261		1.10332863933141	4.87062528511674	15.0303858085043	-0.022236537135906783	-0.053722396847766585	-0.05221762018855699		-0.0015876816147486963	0.05509452517881305	0.02274224593212961
72	PyBDEI	0.0664535702967435	0.2267339265181297	0.2054328898376636		1.1036885412910198	4.867769716865765	15.04810043364975	-0.02338756036983003	-0.052858430718244656	-0.05166162484981995		-0.001262002993641527	0.05447594044861729	0.02394763718009426
73	BEAST2	0.0521255402131849	0.3117082098542635	0.1284499329831729		2.42669032684585	7.7851344627093	19.1844534542983	0.14546148342009	-0.020388754668198113	-0.06752290256014423		0.050547244561130675	0.07241239784390391	-0.12698941476912412
73	PyBDEI	0.0522698990643065	0.3102988410440991	0.1283145575165701		2.418266851787476	7.793347998498636	19.131469888046308	0.14863377675411174	-0.0248180044973972	-0.06850565528901398		0.046900607652289365	0.07354382308168358	-0.12940049279599944
73	PhyloDeep	0.0514992703566074	0.3142944732747781	0.1305453620191956		2.4075499	7.66017256019374	19.4177508356038	0.13169917043488874	-0.012260856043677043	-0.05231122015578201		0.042261093477004595	0.0551987332427646	-0.1163729495218062
75	PyBDEI	0.0565102218213805	0.4899670139409422	0.1344017720520785		3.6455398352269337	7.44037808975105	17.6959135492484	-0.02226895091998389	-0.036313454914390995	0.053093571840412614		-0.08489941363762561	-0.050416765670333416	0.022776151929446473
75	PhyloDeep	0.0601447226438888	0.4583204093895938	0.1313711329189629		3.4887452	7.61202235057877	16.6265626648726	0.04061461576119914	-0.09855725120279882	0.029347258522345872		-0.12425788155180491	-0.028510551982694754	-0.039029449659892315
75	BEAST2	0.0566886693919362	0.4889155303150462	0.1345400670870569		3.6339771556579	7.43273005321849	17.6402094232652	-0.019181478870826264	-0.038381554590129506	0.054177170740408946		-0.08780186850899975	-0.051392851452434114	0.019556603446621308
76	PyBDEI	0.1559528732127215	1.3526366570126238	0.4340939589764835		3.115999725501596	2.303648736227112	6.412193500506964	-0.09675674437193209	0.035815220951363615	-0.019871881104163602		0.056816145748641037	0.02027477910393023	0.10712146896093015
76	BEAST2	4.78893686535527	0.3127077321149149	0.114885295207788		2.7219125959448	8.70433416384006	0.208814613371566	26.73642342171301	-0.760536263042598	-0.7406038348326746		-0.07684164566220915	2.855107107520046	-0.9639463248452874
76	PhyloDeep	0.1328046974982836	1.588343779931538	0.4512278624634527		3.5200481	2.21617520367771	7.52985413044538	-0.2308256663701829	0.21631382295234933	0.01881426102419458		0.19385237278639206	-0.018466821425605944	0.30009538316351725
77	PhyloDeep	0.3652043380720637	3.1990347895392515	0.7768938566017802		4.1177244	1.28717712400779	2.73819310383623	0.20346982134928457	-0.010285333011419226	-0.1245532633861119		0.13052527994640306	0.1422739478907273	-0.16906931751820908
77	PyBDEI	0.2927744811130792	3.7368159469467503	0.760028603237213		4.916678044787283	1.3157399547078483	3.41559823177952	-0.035210659487673976	0.15609294485437256	-0.14355795867969925		0.34987878814557793	0.16762133542438937	0.03649569704923985
77	BEAST2	0.3304969005515915	3.4487686908027646	0.7875300359029654		4.37922178656777	1.26979283888953	3.02574698380234	0.08909726528174942	0.06697712932034415	-0.11256783142505623		0.20231964436641647	0.12684668801878088	-0.08180836379081366
78	BEAST2	0.0272468019403406	0.4192932790951387	0.1044446887394469		4.01450072910006	9.57444569052861	36.7015550004581	0.09061746264682662	-0.1464357375158185	0.01721500961201029		-0.1608811761342861	-0.016923668496178747	-0.08308821905978596
78	PhyloDeep	0.0298473538943148	0.3873166444192075	0.0909483583973093		4.2586436	10.9952506853558	33.5038075248096	0.19471068355894414	-0.21153125407832993	-0.11422939377888504		-0.10984995394524907	0.12896047009982847	-0.16297726825286077
78	PyBDEI	0.0281091572425249	0.4119695288802072	0.0951319134780873		4.330508173527911	10.511719605328237	35.575595218740624	0.1251352660069269	-0.16134485188158423	-0.07348462185159112		-0.09482867969830926	0.0793129003411104	-0.11121797510714526
79	PyBDEI	0.1462085963911538	0.1783208715960141	0.1657351406879521		1.0759388193464567	6.033723420688497	6.839543123201092	0.08924334142391999	-0.20369201914822968	-0.177814231826626		-0.031474380028610326	0.21627014077569134	-0.08193150054721114
79	PhyloDeep	0.1343792540816945	0.1991902219996518	0.1881548461930087		1.0586505	5.31477142488375	7.4416248760546	0.001115607063271906	-0.1104980473328727	-0.0665936257657668		-0.0470367706703581	0.07134473001686957	-0.001114363871066844
79	BEAST2	0.1484660512488179	0.1761603421531374	0.163805955448689		1.07542086409867	6.10478414695516	6.73554655484219	0.1060612148798509	-0.21334005879064247	-0.18738461407210688		-0.03194062673191713	0.23059446980337403	-0.09589090861609556
80	PyBDEI	0.0476638877917836	0.8468536468608684	0.1984537389704549		4.267259721354733	5.038957719757936	20.98024408685311	0.024332112832588366	-0.05504450719330327	-0.04447340617959389		-0.011063115440297401	0.0465433473722374	-0.023754124788009267
80	PhyloDeep	0.0516513311952608	0.7876714065637956	0.2057830685471892		3.8276784	4.85948628844887	19.3605852329272	0.11002521332256265	-0.12108258030384242	-0.009183724252831519		-0.11293602940326025	0.009268846785854325	-0.09911956233249285
