	type	T	sampled_tips	observed_trees	unobserved_trees	mu	lambda	psi	p	R_naught	infectious_time	incubation_period
6	real	0.0		2.0	0.0	0.4975835768756962	0.6147459861167709	0.13433231072568294	0.032288791520142	4.576307686481551	7.444225403388452	2.00971263215509
6	PyBDEI (lambda)					0.24743538000673734	0.6147459861167709	0.00984590635677372	0.5128013731407141	62.43670860162528	101.56505290262348	4.041459228558063
6	PyBDEI (mu)					0.4975835768756962	0.4406386755383101	0.007565630098688317	0.5499368400019113	58.24216486802671	132.1766973742708	2.00971263215509
7	PyBDEI (mu)					0.050938770042800896	0.6181274615187233	0.20455753136618626	0.28128859319586197	3.0217780660062314	4.888600255005335	19.6314123635054
7	PyBDEI (p)					0.04691823528060185	0.6069101483227861	0.18851195927658712	0.315735053639742	3.219478226483869	5.304703233882299	21.313674609015948
7	PyBDEI (psi)					0.05081693373302901	0.6406697967431486	0.2150041801769944	0.27107738109781304	2.9798015843958963	4.65107236136891	19.678479722007296
7	real	0.0		2.0	0.0	0.050938770042800896	0.6308707935278659	0.2150041801769944	0.315735053639742	2.9342257113723296	4.65107236136891	19.6314123635054
7	PyBDEI (lambda)					0.048656895502624406	0.6308707935278659	0.20251746036272344	0.2875801190162517	3.1151427259552382	4.937845844051805	20.552071595814468
8	real	0.0		3.0	0.0	0.05450624562902902	0.41895452599801575	0.21185512479887966	0.969111940083884	1.9775520011410708	4.720206796740601	18.3465213657537
8	PyBDEI (mu)					0.05450624562902902	0.4575430633743645	0.2095703983891183	0.9103493108773576	2.1832427999913646	4.7716662643512135	18.3465213657537
8	PyBDEI (psi)					0.06420523952803933	0.4314079635189689	0.21185512479887966	0.8759602001052328	2.0363348015702583	4.7202067967406	15.575052867192964
8	PyBDEI (p)					0.061613260642213376	0.40546076956833466	0.19406161483086615	0.969111940083884	2.089340387699612	5.1530025701968265	16.23027234034852
8	PyBDEI (lambda)					0.06505725975760059	0.41895452599801575	0.21021509325905624	0.8851169440735861	1.9929802351619053	4.7570323543213	15.371074707510575
9	PyBDEI (lambda)					0.04330056578885425	0.1952277932119866	0.17382967790026865	0.3773137021996201	1.123098170405601	5.752757596281864	23.094386453892582
9	PyBDEI (mu)					0.04017473589310208	0.2071966678790884	0.1812157407201996	0.3900934131322356	1.1433701457480108	5.518284427311523	24.891265064214096
9	real	0.0		1.0	0.0	0.04017473589310208	0.1952277932119866	0.16539045395073124	0.488340826384015	1.18040544994298	6.04629817569697	24.891265064214096
9	PyBDEI (p)					0.03863303958785005	0.17715716028291664	0.15424905841229278	0.488340826384015	1.1485137225887807	6.483021746084808	25.884579900218267
9	PyBDEI (psi)					0.04247432530614485	0.19074521402903769	0.16539045395073124	0.3924689373486853	1.1533024396066986	6.04629817569697	23.543634720321933
10	PyBDEI (mu)					0.08182652247933321	0.19428595085147704	0.07844844785387496	0.11951588695535127	2.4766066909745783	12.747224799943636	12.220976398606801
10	real	0.0		4.0	0.0	0.08182652247933321	0.23762181731822946	0.10479807680327913	0.097229373886524	2.2674253628172907	9.542159842085098	12.220976398606801
10	PyBDEI (lambda)					0.09896934077278237	0.23762181731822946	0.11542853549696552	0.07112428651196633	2.0586054938250187	8.663369033442244	10.104139243443466
10	PyBDEI (psi)					0.09740786492194926	0.2220555879320787	0.10479807680327913	0.07976691154772124	2.1188899138760777	9.542159842085098	10.266111476740381
10	PyBDEI (p)					0.0905385216501922	0.20486704315340426	0.08969692896430999	0.097229373886524	2.283991720997716	11.148653711409624	11.045022403432156
11	PyBDEI (mu)					0.17693830377963493	0.5552452831077584	0.12741626033755282	1.0	4.357727040777962	7.848291869112992	5.65168750145494
11	PyBDEI (p)					0.1944881591963784	0.5302577748230617	0.12640949700189086	0.9794623100045532	4.19476216106714	7.9107980311403505	5.141701192154742
11	PyBDEI (psi)					0.2005442550400032	0.5212972952381442	0.11629346656877736	1.0	4.48260173695865	8.59893534439089	4.98643055020712
11	PyBDEI (lambda)					0.19170454507496626	0.5313673599444806	0.1245045344958537	1.0	4.267855480895569	8.0318359813096	5.216360413410904
11	real	0.0		3.0	0.0	0.17693830377963493	0.5313673599444806	0.11629346656877736	0.9794623100045532	4.569193572282271	8.59893534439089	5.65168750145494
12	PyBDEI (lambda)					1.1005317490984334	1.251481111615416	0.5377682607833908	0.8815477131074769	2.3271754822278434	1.8595370402545808	0.9086516593630396
12	PyBDEI (psi)					1.1527392266129484	1.2187828478623002	0.5541087076859079	0.8549765125532843	2.199537439056376	1.80470002750226	0.8674988903936787
12	PyBDEI (p)					1.1859931197383178	1.1989702454845337	0.5327043990487292	0.859900914773923	2.250723379843645	1.8772137076129625	0.8431752118601193
12	PyBDEI (mu)					1.0078753755368204	1.2023474380851031	0.5014867500441655	1.0	2.3975657143069347	1.9940706308031684	0.992186161376722
12	real	0.0		3.0	0.0	1.0078753755368204	1.251481111615416	0.5541087076859079	0.859900914773923	2.258547996550901	1.8047000275022604	0.992186161376722
13	PyBDEI (p)					0.06322087228639195	0.3136249204401507	0.10707659343423236	0.82375001633051	2.9289773832110435	9.339109210774538	15.817560938893376
13	PyBDEI (lambda)					0.057849862209034326	0.3459652947103291	0.11092256051184206	0.8102679762936811	3.1189804230438223	9.015298559513873	17.286125875055784
13	real	0.0		2.0	0.0	0.05541189898330598	0.3459652947103291	0.10551883235594836	0.82375001633051	3.2787066250248	9.476981290189832	18.046665397648102
13	PyBDEI (mu)					0.05541189898330598	0.3175944402563153	0.09953726350356226	0.92302519494741	3.190708977497148	10.046488770150004	18.046665397648106
13	PyBDEI (psi)					0.06184326418128741	0.31035548354142645	0.10551883235594836	0.8594185741624693	2.9412331108299163	9.47698129018983	16.16990974261318
14	real	0.0		2.0	0.0	0.16455275296236402	0.29335302179221284	0.12340278961128565	0.014676794147326	2.3771992733410996	8.103544523993047	6.077078517359821
14	PyBDEI (lambda)					0.21935482329530911	0.29335302179221284	0.13998798752533453	0.01235171296976887	2.095558533114299	7.143470076809438	4.55882384976663
14	PyBDEI (mu)					0.16455275296236402	0.1725935660262682	0.04149105885710863	0.05637434388992306	4.159777329873997	24.10157820854627	6.077078517359822
14	PyBDEI (psi)					0.2553681076190614	0.2600951573763535	0.12340278961128565	0.013081152152077677	2.1076926882742595	8.10354452399305	3.915915770859388
14	PyBDEI (p)					0.26490753422545216	0.2387045465363485	0.10813723427137238	0.014676794147326	2.207422338334593	9.247508563890968	3.7749020726188185
15	real	0.0		3.0	0.0	0.13900879634992494	1.152667875605596	0.29923404176890217	0.025057708098227	3.8520613122480194	3.34186576530052	7.193789359075621
15	PyBDEI (lambda)					0.08535732773791722	1.152667875605596	0.18405513093752726	0.057577259424260216	6.262622887687056	5.433154701562891	11.715455796254766
15	PyBDEI (p)					0.14915986749868912	1.1512780845284385	0.3278037607584298	0.025057708098227	3.5120954130140563	3.0506056357813884	6.7042161995001
