	type	mu	lambda	psi	p	R_naught	infectious_time	incubation_period	mu_error	lambda_error	psi_error	p_error	R_naught_error	infectious_time_error	incubation_period_error
10	PyBDEI (p)	0.09255717047094073	0.2065665680305027	0.0929320995163914	0.09722937388652401	2.222768764565234	10.760544582591937	10.80413321746866	0.1311389958471929	-0.13069191052493614	-0.11322705195403392	0.0	-0.019694848167602075	0.12768437761157897	-0.11593535041109007
11	PyBDEI (mu)	0.17693830377963493	0.5413406971119327	0.13571605276880766	1.0	3.988774253802583	7.36832511407844	5.65168750145494	0.0	0.01876919419456651	0.16701356295491934	0.020537689995446806	-0.12702883108315635	-0.14311192967803635	0.0
11	PyBDEI (p)	0.18543936034027045	0.5317077654990283	0.13636344952371715	0.9794623100045532	3.899195622845772	7.3333433811827575	5.392598411497204	0.04804531511290527	0.0006406218752000426	0.17258048579255453	0.0	-0.1466337415645627	-0.14718007666305827	-0.04584278410493102
11	PyBDEI (psi)	0.1983523873138864	0.5156325999904992	0.11629346656877736	1.0	4.4338913887784726	8.59893534439089	5.041532464227575	0.12102570826564109	-0.02961183004470856	0.0	0.020537689995446806	-0.029611830044708926	0.0	-0.10795979732960996
11	PyBDEI (lambda)	0.18335140363507585	0.5313673599444806	0.13428072720000253	1.0	3.957137937993462	7.447085079533149	5.454007878719593	0.036244836298577915	0.0	0.15467129119061296	0.020537689995446806	-0.13395266026847127	-0.13395266026847102	-0.034977097138590416
12	PyBDEI (lambda)	1.0643326069846115	1.2514811116154159	0.5622771943455717	0.8628528404311934	2.2257369215765563	1.7784822327071066	0.9395559183638338	0.05601608375214104	0.0	0.014741668099347004	0.0029519256572703156	-0.014527508392317309	-0.014527508392317022	-0.05304472594120883
12	PyBDEI (psi)	1.0859254851680455	1.204891856448596	0.5541087076859079	0.8846273792954089	2.1744683664700304	1.80470002750226	0.9208734979133962	0.07744023867003762	-0.037227293911517634	0.0	0.024726464521485858	-0.03722729391151803	-2.4607369816727417e-16	-0.07187427746863034
12	PyBDEI (p)	1.1139366179401948	1.2074815098400595	0.5532134631028425	0.859900914773923	2.1826683375845257	1.8076205058192882	0.8977171446694359	0.10523249697105011	-0.03515802305522734	-0.001615647923679461	0.0	-0.033596655498246426	0.0016182624660729878	-0.09521299569045018
12	PyBDEI (mu)	1.0078753755368204	1.1738359767902842	0.5080144006020283	1.0	2.3106352406530526	1.9684481361452324	0.992186161376722	0.0	-0.062042594254504646	-0.0831863972619752	0.14009908522607695	0.023062270176102368	0.09073425286616883	0.0
13	PyBDEI (p)	0.060984839650778215	0.31987659656517553	0.10843868212858347	0.82375001633051	2.949838473561261	9.22180148606222	16.397517903242356	0.1005729955068171	-0.07540842548093503	0.02767136166542798	0.0	-0.10030423245356727	-0.026926274972365098	-0.09138239436858352
13	PyBDEI (lambda)	0.056083021185443414	0.3459652947103291	0.11016347267146236	0.8275733797634369	3.1404719397516843	9.077419000599896	17.830708454407485	0.012111517822907042	0.0	0.04401716936978753	0.003823363432926885	-0.04216134625099913	-0.0421613462509993	-0.01196658432359278
13	PyBDEI (mu)	0.05541189898330598	0.3189770795216543	0.10107786489209487	0.9134683910314452	3.1557560091141275	9.893362914497102	18.046665397648106	0.0	-0.07800844651562971	-0.042086965565281284	0.08971837470093513	-0.03749973083051984	0.04393610281137632	0.0
13	PyBDEI (psi)	0.059481888736010576	0.31513859378592884	0.10551883235594836	0.8688008931274999	2.9865625571259806	9.47698129018983	16.811840061739602	0.07344974323891638	-0.08910344880173873	0.0	0.045050876796989825	-0.08910344880173877	-1.8743909954101732e-16	-0.06842401677538885
14	PyBDEI (lambda)	0.29134053143666666	0.29335302179221284	0.15577720781828036	0.009294845332995813	1.8831575292735991	6.41942434330018	3.4324094730958707	0.7704992848299606	0.0	0.2623475393787529	-0.005381948814330188	-0.20782512833816255	-0.20782512833816236	-0.43518757190797724
14	PyBDEI (mu)	0.16455275296236402	0.17242130604116335	0.041813897381211884	0.05635075008743262	4.123540660876948	23.915493714521023	6.077078517359822	0.0	-0.41223954337415203	-0.6611592208496732	0.04167395594010662	0.7346213702486138	1.9512386393030623	0.0
14	PyBDEI (psi)	0.2746695604221784	0.2547675854368194	0.12340278961128565	0.012784860478194571	2.064520471857469	8.10354452399305	3.6407383419661032	0.6691884850142855	-0.13153243187903554	0.0	-0.0018919336691314292	-0.13153243187903554	2.1920738932707746e-16	-0.4009064830138451
14	PyBDEI (p)	0.3000571852163145	0.2257192974056619	0.10349590505817254	0.014676794147326	2.1809490653643797	9.66221803111847	3.332698063134496	0.8234710742575219	-0.23055404022549017	-0.16131632531014153	0.0	-0.0825552195718515	0.19234465887248334	-0.4515953589188803
15	PyBDEI (lambda)	0.09101812227862814	1.152667875605596	0.20154326762624108	0.0518523749810989	5.719208034987313	4.961713739079019	10.986823008046265	-0.3452348004689612	0.0	-0.32646945369306435	0.026794666882871902	0.48471365624490736	0.4847136562449068	0.5272650420581728
15	PyBDEI (p)	0.15058433199049215	1.1484801998226877	0.33219109404693903	0.025057708098227	3.4572877491423832	3.010315501892109	6.640797131956196	0.08327196511671298	-0.003633028968303721	0.11013804473319089	0.0	-0.10248371744510235	-0.099211125369243	-0.0768707838827356
15	PyBDEI (mu)	0.13900879634992494	1.0084551308426053	0.2556054831942568	0.035401720773246034	3.9453579721378382	3.9122791401153685	7.193789359075621	0.0	-0.1251121401186124	-0.1458007862900158	0.010344012675019033	0.024219931181565735	0.17068709962488676	-1.2346461306649285e-16
15	PyBDEI (psi)	0.1298260309430938	1.1526212381398075	0.29923404176890217	0.03167944314540179	3.851905456097721	3.34186576530052	7.702615513512282	-0.06605888007054952	-4.04604541996676e-05	0.0	0.0066217350471747885	-4.046045419967764e-05	0.0	0.07073131127960122
16	PyBDEI (mu)	0.13542830635455294	1.3199315465958754	0.28428497594449104	0.2631062716223107	4.642987348207957	3.5175970755319064	7.38398069737347	0.0	-0.40809115166205123	-0.49070612118278406	0.1334832167691177	0.16221473093805436	0.9635028842726325	-2.405689982413025e-16
16	PyBDEI (lambda)	0.2649523013953727	2.229957450884843	0.9760949311772794	0.06222971676161228	2.2845702601849043	1.0244905163003852	3.774264253352376	0.9564026792281103	0.0	0.7486649512219269	-0.06739333809158073	-0.4281351614549013	-0.4281351614549014	-0.48885778443395644
16	PyBDEI (p)	0.1921164014709748	1.5466115112227252	0.4910703301378002	0.129623054853193	3.149470485803384	2.036368191332977	5.205177654501724	0.4185838001105304	-0.306439003753622	-0.12025209078665858	0.0	-0.21163666434109404	0.1366892601020064	-0.29507160597626725
16	PyBDEI (psi)	0.19890416589241752	1.6408030521922088	0.558194370222384	0.11967148844979893	2.939483340791335	1.7914906587137398	5.027546786229083	0.46870452157678183	-0.26419983863766494	0.0	-0.009951566403394077	-0.264199838637665	0.0	-0.3191278536227197
17	PyBDEI (lambda)	0.0516805883102397	0.1780435041793793	0.11251732753177074	0.7203157512612386	1.5823652061866331	8.887520010796887	19.349624930679546	0.12616371828204864	0.0	0.058570686331885856	-0.03786514762644744	-0.05532997190281396	-0.05532997190281431	-0.1120296420794927
17	PyBDEI (mu)	0.04589083049938593	0.1684951227887016	0.1032658630771145	0.8156253879698269	1.6316633374078005	9.683742237773613	21.790845559297104	0.0	-0.0536294847413118	-0.028467721815296915	0.05744448908214084	-0.025899049873082402	0.029301879571606747	0.0
17	PyBDEI (psi)	0.05133380497325892	0.1676748142135461	0.10629174696085814	0.7631085175240164	1.5774960804369151	9.408068157617633	19.48034049922708	0.11860701614336279	-0.058236833821169474	0.0	0.0049276186363304	-0.05823683382116956	0.0	-0.106030996079647
17	PyBDEI (p)	0.05146330343691252	0.16826045374508494	0.10689552599424093	0.758180898887686	1.574064509997828	9.354928475246712	19.43132160619796	0.12142889716500466	-0.0549475280178597	0.005680394298205828	0.0	-0.06028547703604538	-0.005648309672150253	-0.10828051379091377
18	PyBDEI (mu)	0.11441676995950904	1.2918268828544228	0.4282573056666169	0.5873258884380788	3.0164736614208847	2.335044812471838	8.739977543098709	0.0	0.09920308225759027	0.22079442213566972	-0.05080153742394622	-0.09960017646981568	-0.18086126388864854	0.0
18	PyBDEI (p)	0.10966345375769504	1.2579963513832566	0.4022845100562459	0.638127425862025	3.127130973070199	2.485802895717222	9.118808187543797	-0.04154387685910164	0.07041700808536783	0.14675611948708892	0.0	-0.0665696132808653	-0.12797500444360296	0.043344578699086214
18	PyBDEI (lambda)	0.1185451585659658	1.1752395018773178	0.3982253066332713	0.6280880285647892	2.9511924086723225	2.5111412643619557	8.435603883759947	0.03608202370961663	0.0	0.13518491490631057	-0.010039397297235797	-0.11908625029382756	-0.11908625029382744	-0.034825450962297035
