node	GIN	LBR	SLE
898	0.0	1.0	0.0
438	0.0	1.0	0.0
303	0.0	1.0	0.0
357	1.0	0.0	0.0
n32	0.9999999999557647	2.8033197103900424e-11	1.6202186500806467e-11
n3333	0.9999999165384948	5.288781937356587e-08	3.057368573745664e-08
280	1.0	0.0	0.0
287	1.0	0.0	0.0
276	1.0	0.0	0.0
809	0.0	1.0	0.0
n3636	3.4932584356020903e-06	0.9999952445969874	1.262144577017112e-06
840	0.0	1.0	0.0
853	0.0	1.0	0.0
n3737	4.6625937309675075e-11	0.9999999999365266	1.6847399962284135e-11
736	0.0	1.0	0.0
737	0.0	1.0	0.0
740	0.0	1.0	0.0
724	0.0	1.0	0.0
747	0.0	1.0	0.0
763	0.0	1.0	0.0
866	0.0	1.0	0.0
n4545	8.507910866611498e-11	0.9999999998841812	3.073981785786068e-11
716	0.0	1.0	0.0
872	0.0	1.0	0.0
892	0.0	1.0	0.0
824	0.0	1.0	0.0
888	0.0	1.0	0.0
733	0.0	1.0	0.0
n4949	0.0	1.0	0.0
820	0.0	1.0	0.0
787	0.0	1.0	0.0
n5353	0.0	1.0	0.0
n54	9.94596335969277e-07	0.9999989593585591	4.6045105009114104e-08
821	0.0	1.0	0.0
829	0.0	1.0	0.0
846	0.0	1.0	0.0
n57	3.0954497592869725e-06	0.9999957861374683	1.118412772306554e-06
826	0.0	1.0	0.0
798	0.0	1.0	0.0
85	0.0	1.0	0.0
743	0.0	1.0	0.0
761	0.0	1.0	0.0
725	0.0	1.0	0.0
760	0.0	1.0	0.0
n60	0.9999708892560798	2.9110743920153937e-05	1.3067880548643322e-19
533	1.0	0.0	0.0
327	1.0	0.0	0.0
n6060	0.9999708892560799	2.9110743920153934e-05	1.3067880548643322e-19
n61	0.9999999876247976	7.885557426593223e-09	4.489645038894073e-09
535	1.0	0.0	0.0
525	1.0	0.0	0.0
n6161	0.9999935155294837	4.166360967265054e-06	2.318109549082008e-06
n62	0.9999997933385473	1.580015631468626e-07	4.865988957849817e-08
n64	0.9999999999999968	2.0863169183503247e-15	1.0756994383293466e-15
n68	0.9999906115463661	6.000765607709643e-06	3.387688026011656e-06
329	1.0	0.0	0.0
318	0.0	1.0	0.0
n6868	0.03159199332423561	0.9684080060800653	5.956990155623669e-10
887	0.0	1.0	0.0
757	0.0	1.0	0.0
767	0.0	1.0	0.0
768	0.0	1.0	0.0
750	0.0	1.0	0.0
739	0.0	1.0	0.0
3	0.0	0.0	1.0
1087	0.0	0.0	1.0
n7979	0.0	0.0	1.0
25	0.0	0.0	1.0
9	0.0	0.0	1.0
1091	0.0	0.0	1.0
n8282	2.130048347725135e-12	1.3312575882920474e-12	0.9999999999965388
1103	0.0	0.0	1.0
1105	0.0	0.0	1.0
1104	0.0	0.0	1.0
n8484	0.9916054352161097	5.009853893342859e-05	0.008344466244956928
47	0.0	0.0	1.0
20	0.0	0.0	1.0
1088	0.0	0.0	1.0
1098	0.0	0.0	1.0
