	type	T	sampled_tips	observed_trees	unobserved_trees	mu	lambda	psi	p	R_naught	infectious_time	incubation_period
22	max				1.1573662584378654	0.6690645169613474	0.195289093135593	0.1658685525115406		1.177372625362517	6.028870360645508	1.494624172481368
22	zero				1.1573606012422706	0.6673950458202023	0.195390545549881	0.1659538155296176		1.1773790492633165	6.025772874270136	1.498362935510016
22	real	340.47855855		2.0	4.0	0.6634482255057563	0.1900801378953291	0.1648242516504737	0.360060548741338	1.153229188010591	6.0670683469602515	1.5072766216801399
23	max				0.32810285316630894	0.0301193617164087	0.4788451265461619	0.1134715205388614		4.219958666916501	8.812783994178721	33.201234787628586
23	real	238.804836		2.0	4.0	0.031543095471824	0.4675801429899098	0.1160298745298559	0.359062840569089	4.029825464213492	8.618470062575891	31.702659014339737
23	zero				0.3274737678472183	0.0300158189588682	0.4799136160030416	0.113464576741665		4.229633862696232	8.813323318314488	33.31576597561222
24	max				1.1885672394809623	0.24327766057389	0.6876386313853436	0.1807568307080152		3.804219340933885	5.532294387343766	4.110529498027103
24	zero				1.1905636160472075	0.2436228880528667	0.6866812353258771	0.1808770020564032		3.79639880979312	5.528618832858407	4.10470464410141
24	real	36.456381		20.0	7.0	0.241348172642009	0.691369245361368	0.1741817504927378	0.7447356683104871	3.9692404250478206	5.741129579712734	4.1433916364608105
25	max				19.073405336611	0.1206697680414276	0.2033916151652315	0.1758113077944133		1.1568744793313837	5.6879162810697	8.287079823147465
25	real	340.673478525		27.0	61.0	0.122195509556308	0.1999960705141021	0.1753578856212316	0.305363243821061	1.14050229224415	5.702623503113932	8.183606775985476
25	zero				19.085679782492626	0.1206758435797868	0.2033223706700474	0.1758686934596346		1.15610326471615	5.68606032334868	8.286662602352832
26	real	121.954946475		15.0	43.0	0.080845751403843	0.469349431171597	0.2023409901590217	0.25997681994349	2.3195963941993702	4.94215234992223	12.369233789476105
26	max				5.87271564228861	0.0825763758008387	0.4559496449459349	0.2001179729237831		2.278404274660466	4.997052415581181	12.11000107841792
26	zero				5.879451292274023	0.0826022070838883	0.4560511018578724	0.2003657993546753		2.2760925433716293	4.990871711742886	12.10621405048451
27	real	170.22213705		28.0	508.0	0.101451189975639	0.2442159876704989	0.1214673218114302	0.05227976387643	2.0105488787315795	8.232666902398922	9.856956830571681
27	max				22.7935598353563	0.1010952658095252	0.2440997882015038	0.1206397778414071		2.0233773019907004	8.289139932888457	9.891660029700224
27	zero				22.858182721651193	0.1012183173338174	0.2441493956544078	0.1208698139761397		2.019936886000371	8.273364267751784	9.879634697956952
28	max				2.196170444289132	0.1611641415391715	0.5874339032613353	0.2021110084946041		2.906491376381501	4.947776014024973	6.2048541967814
28	zero				2.1994147209980595	0.1612144125368391	0.5872349073913713	0.2023844832199107		2.901580684687583	4.941090265864903	6.202919356056269
28	real	54.13305239999999		18.0	11.0	0.1607901496667318	0.5863806506924701	0.1957255557445179	0.611773575618017	2.9959329963935697	5.109194842728192	6.219286455499235
29	real	206.4487995675		14.0	75.0	0.030004014838639	0.4082159030659852	0.1335711762054686	0.158022100106939	3.0561676153696418	7.486645161091713	33.328872998429716
29	zero				5.419785817034397	0.0301267924246168	0.4231749101863825	0.1413439970220731		2.993936206008784	7.074937889607254	33.19304577485956
29	max				5.410972909737772	0.030073160914768	0.4236056460871529	0.14123640019951		2.999266800122129	7.080327724208514	33.2522411872218
30	real	75.64411515		18.0	12.0	0.1923527847873552	1.2371243973738468	0.7191845017329399	0.600737301602517	1.72017666453168	1.3904637788918002	5.198780985185599
30	zero				3.47908717425091	0.1897575254742179	1.2628576173178576	0.7223890974195568		1.7481681573391767	1.3842955321060295	5.269883223344776
30	max				3.477640373408467	0.1896711513622744	1.2635717824539676	0.7224223768102513		1.7490761956088363	1.384231762608671	5.272283068973345
31	zero				0.7036652127121193	0.1356242337509972	1.3954133734210747	0.2824135906456777		4.941027697111754	3.54090607932046	7.373313546869324
31	max				0.702546852155599	0.1357455785428682	1.395194328058035	0.2821884439341743		4.944193704769462	3.543731224632531	7.366722443075385
31	real	33.89326162500001		15.0	3.0	0.141030036025229	1.3415561957918247	0.2775524837643472	0.8219365221323579	4.83352257416964	3.6029221804732203	7.090688112857809
32	zero				12.09890776610419	0.2401366161702898	0.998561333773724	0.574919344355377		1.7368720387958974	1.7393744180259596	4.164296207500745
32	max				12.086238862121903	0.2398449462793095	0.9995747573346976	0.5751327264290109		1.7379897046392054	1.7387290864301577	4.169360311788507
32	real	78.209463		13.0	141.0	0.2358815651400631	1.0073646368569718	0.5789556643538523	0.084442022662682	1.7399685310640298	1.7272479769518403	4.239415655081881
33	real	41.3982636		13.0	45.0	0.167549028340629	1.374783141757225	0.4346021942934824	0.223869740549289	3.1633138530102496	2.3009547883799	5.96840226352724
33	zero				4.023107985020627	0.1740144672943743	1.369037723882047	0.4426990753023238		3.092479294082819	2.2588707675006763	5.746648629555232
