	type	T	sampled_tips	observed_trees	unobserved_trees	mu	lambda	psi	p	R_naught	infectious_time	incubation_period
19	PyBDEI (lambda)					0.062100470876234125	0.7341348163315163	0.1568786344908659	0.5945419299392835	4.679635431007405	6.3743543105496885	16.102937480023208
19	PyBDEI (mu)					0.06327962770624318	0.7139396846027593	0.15406888232826216	0.6052405389789044	4.633899291108151	6.490603325526699	15.802874262190702
20	real	0.0		25.0	0.0	0.04962716998629898	0.4778842627671259	0.21345273565805406	0.5988352752009151	2.2388294124872896	4.684877881359061	20.150252377398893
20	PyBDEI (lambda)					0.05060130037812463	0.4778842627671259	0.21218825983392092	0.6002506257564768	2.252171082137929	4.712796083924231	19.762337974071286
20	PyBDEI (p)					0.05093048821516137	0.4754497571277895	0.2120855967682909	0.5988352752009151	2.2417823952808584	4.715077380254758	19.634604635545443
20	PyBDEI (psi)					0.05089965291280888	0.4771686618557736	0.21345273565805406	0.5980002514642527	2.235476909605816	4.6848778813590615	19.646499391911377
20	PyBDEI (mu)					0.04962716998629898	0.4762470869342125	0.20942846666023154	0.6110452092338357	2.2740322484758337	4.774900069446434	20.150252377398893
21	PyBDEI (lambda)					0.029841488985170844	0.5649532010334002	0.11603413632906626	0.22812075359505635	4.86885341595705	8.618153516169214	33.510392209213514
21	PyBDEI (p)					0.02971967592845675	0.562394983985594	0.11476237541260732	0.23075669136252305	4.900517107315046	8.713657210428778	33.64774240497335
21	real	0.0		34.0	0.0	0.029470472137533992	0.5649532010334002	0.11657410659714855	0.23075669136252305	4.84630092843636	8.57823430254331	33.9322694028504
21	PyBDEI (psi)					0.030103199020654555	0.5631799972139291	0.11657410659714855	0.2266529252206211	4.831089970606771	8.57823430254331	33.21906084844588
21	PyBDEI (mu)					0.029470472137533992	0.5684908195108903	0.11566390971121712	0.2295520938112593	4.9150233718561385	8.645739215428058	33.9322694028504
22	PyBDEI (psi)					0.6097221216434076	0.19740589791597604	0.16482425165047376	0.375975165590008	1.1976750747492846	6.067068346960249	1.640091386720005
22	PyBDEI (p)					0.6626276216817234	0.19732459885684644	0.16506127995622447	0.36006054874133797	1.195462672464302	6.0583560255028175	1.509143246190128
22	PyBDEI (lambda)					0.6124601059568132	0.1900801378953291	0.15723868338639313	0.4008859744667101	1.2088637083549756	6.359758161689977	1.6327594079580974
22	real	0.0		38.0	0.0	0.6634482255057563	0.1900801378953291	0.16482425165047376	0.36006054874133797	1.1532291880105905	6.067068346960249	1.5072766216801399
22	PyBDEI (mu)					0.6634482255057563	0.11375491554819753	0.08489313189770609	1.0	1.3399778404367162	11.779515935458393	1.50727662168014
23	PyBDEI (psi)					0.030726429079008542	0.4803435499149472	0.11602987452985593	0.35299048360108704	4.139826504693399	8.61847006257589	32.545272261499875
23	PyBDEI (lambda)					0.029307196925544038	0.4675801429899098	0.10590930312819308	0.38733534363638333	4.414910958520318	9.442041166011595	34.12131165394409
23	PyBDEI (mu)					0.031543095471824045	0.4569714672724845	0.10977817315000198	0.3676480704305706	4.1626805598966765	9.109278933195492	31.70265901433969
23	PyBDEI (p)					0.03050154643309437	0.4747461747268577	0.11194278279283214	0.359062840569089	4.240971707889831	8.933135080719394	32.785222945778045
23	real	0.0		17.0	0.0	0.031543095471824045	0.4675801429899098	0.11602987452985593	0.359062840569089	4.029825464213491	8.61847006257589	31.70265901433969
24	PyBDEI (psi)					0.24227503509124346	0.6790509674987318	0.17418175049273785	0.777419538399173	3.8985195956395184	5.741129579712732	4.1275404196036485
24	PyBDEI (lambda)					0.2419027256695607	0.6913692453613679	0.17954310818098124	0.7519737209081829	3.850714473899276	5.569693039913234	4.1338930647933285
24	PyBDEI (mu)					0.24134817264200906	0.6806507199191881	0.17449500184871333	0.7773630163146927	3.900688917779493	5.730823172041322	4.1433916364608105
24	real	0.0		25.0	0.0	0.24134817264200906	0.6913692453613679	0.17418175049273785	0.7447356683104871	3.969240425047819	5.741129579712732	4.14339163646081
24	PyBDEI (p)					0.2449888133261793	0.6874214155849718	0.18039693796199247	0.7447356683104871	3.8106046773909408	5.54333134086061	4.081819028481903
25	PyBDEI (mu)					0.12219550955630805	0.20255406860030672	0.17415137710381265	0.305199446817691	1.1630919718743484	5.742130878493682	8.183606775985472
25	PyBDEI (psi)					0.12078833789469445	0.2040319222013504	0.17535788562123167	0.3061795500008515	1.1635172349309335	5.70262350311393	8.27894494973363
25	real	0.0		21.0	0.0	0.12219550955630805	0.19999607051410206	0.17535788562123167	0.305363243821061	1.1405022922441492	5.70262350311393	8.183606775985472
25	PyBDEI (p)					0.12120943832276825	0.20348136964303373	0.17483889774427425	0.305363243821061	1.1638220800308008	5.719551043284638	8.250182608198406
25	PyBDEI (lambda)					0.11939377538199936	0.19999607051410206	0.1714368122634254	0.3158957233632357	1.1665876650039042	5.833052929515661	8.375646023425501
26	PyBDEI (mu)					0.08084575140384305	0.4531494526743624	0.19484454371456372	0.2696461971684929	2.3256974202890732	5.1322966552501645	12.369233789476096
26	PyBDEI (psi)					0.08315420871398513	0.4607610386845961	0.2023409901590217	0.2567258711715281	2.2771512500876843	4.94215234992223	12.025849508586775
26	real	0.0		25.0	0.0	0.08084575140384305	0.469349431171597	0.2023409901590217	0.25997681994349	2.3195963941993702	4.94215234992223	12.369233789476096
26	PyBDEI (p)					0.0827558485972444	0.457274878456978	0.19962852866975905	0.25997681994349	2.2906289071209733	5.009304064221589	12.08373809163378
26	PyBDEI (lambda)					0.08292350350549715	0.469349431171597	0.20607930247890044	0.25222166128073525	2.2775185354659846	4.8525008963594765	12.059307165352802
27	PyBDEI (p)					0.10081393978423743	0.24510871475742266	0.12080619912648966	0.05227976387643	2.0289415322204003	8.277720905306806	9.919263170750057
27	PyBDEI (psi)					0.09855729102945336	0.24745112609710485	0.12146732181143023	0.05336537626816915	2.037182695780977	8.23266690239892	10.146382774473324
27	PyBDEI (lambda)					0.09459997184685902	0.24421598767049896	0.11680201329428172	0.0568177640627178	2.0908542651161217	8.561496260175826	10.570827670211433
27	real	0.0		29.0	0.0	0.101451189975639	0.24421598767049896	0.12146732181143023	0.05227976387643	2.0105488787315795	8.23266690239892	9.856956830571681
27	PyBDEI (mu)					0.101451189975639	0.22987537979605446	0.11114563428051104	0.05716917464144194	2.06823579967065	8.997204491866812	9.85695683057168
28	PyBDEI (p)					0.1653569347262733	0.5822332830503995	0.1992223842636676	0.611773575618017	2.9225294396628807	5.019516274218043	6.047523810569958
28	PyBDEI (mu)					0.16079014966673186	0.5697982340853447	0.1889819823372405	0.6565413963314805	3.0150929048280024	5.291509738825201	6.219286455499233
28	real	0.0		29.0	0.0	0.16079014966673186	0.5863806506924701	0.1957255557445179	0.611773575618017	2.9959329963935697	5.109194842728192	6.219286455499233
28	PyBDEI (lambda)					0.1615098952793925	0.5863806506924701	0.19704176846133506	0.6257025467747969	2.9759205638043897	5.075066103034024	6.191571100149138
28	PyBDEI (psi)					0.16335981250928874	0.5773262352311885	0.1957255557445179	0.6304162325275364	2.9496722236148707	5.109194842728192	6.121456584942759
29	PyBDEI (p)					0.03006861242119002	0.4243814188953943	0.14040981569582184	0.158022100106939	3.022448372233157	7.1220092060113505	33.257271269866706
29	real	0.0		23.0	0.0	0.030004014838639008	0.4082159030659852	0.13357117620546866	0.158022100106939	3.0561676153696404	7.486645161091709	33.32887299842971
29	PyBDEI (psi)					0.029309254590629	0.415186808302788	0.13357117620546866	0.1654477141289254	3.1083563093291797	7.486645161091709	34.11891615693729
29	PyBDEI (mu)					0.030004014838639008	0.4259860711819837	0.1408336273261642	0.15758910604879026	3.0247468539272906	7.100576893358332	33.328872998429716
29	PyBDEI (lambda)					0.03065823999041529	0.4082159030659852	0.13618290627038174	0.16127499306328555	2.9975561121856273	7.34306549468528	32.617658427640684
30	PyBDEI (psi)					0.1893972952045849	1.2748689935998851	0.7191845017329399	0.5995422121956167	1.7726591584328824	1.3904637788918002	5.2799064470261365
30	PyBDEI (p)					0.18924267888362173	1.2717833379511092	0.7156243196843103	0.600737301602517	1.7771661791932143	1.3973812410974782	5.284220271553905
30	PyBDEI (lambda)					0.18877509876093565	1.2371243973738468	0.6976313516998504	0.6161951604880199	1.7733211019823956	1.4334218173586917	5.297308842976149
30	PyBDEI (mu)					0.1923527847873552	1.271130842168788	0.7202495216925651	0.5944261081248958	1.7648478810255483	1.3884077252144915	5.198780985185599
30	real	0.0		33.0	0.0	0.1923527847873552	1.2371243973738468	0.7191845017329399	0.600737301602517	1.72017666453168	1.3904637788918002	5.198780985185599
31	PyBDEI (psi)					0.13798136769169692	1.3891599322802608	0.2775524837643472	0.8214932535005588	5.005035132237229	3.60292218047322	7.247355325788495
31	real	0.0		26.0	0.0	0.141030036025229	1.3415561957918247	0.2775524837643472	0.8219365221323579	4.83352257416964	3.6029221804732203	7.090688112857809
31	PyBDEI (lambda)					0.14373576300629706	1.3415561957918247	0.278992639476572	0.8193784678325116	4.8085720050133425	3.5843239516144068	6.957210780981418
31	PyBDEI (p)					0.13777642714829505	1.3897579771941433	0.2796622415941704	0.8219365221323579	4.969415854181987	3.5757419174632163	7.258135667313062
31	PyBDEI (mu)					0.141030036025229	1.3855343322835307	0.2851169282702751	0.8011339710099528	4.859530230944831	3.5073329600831533	7.090688112857809
32	real	0.0		26.0	0.0	0.23588156514006314	1.0073646368569718	0.5789556643538523	0.08444202266268201	1.7399685310640298	1.7272479769518403	4.2394156550818805
32	PyBDEI (p)					0.23945234366703744	1.0044376120029983	0.5748320930484336	0.08444202266268201	1.7473582706148032	1.7396384302359107	4.1761963348770434
32	PyBDEI (psi)					0.23813415361486706	1.0112610424967918	0.5789556643538523	0.08482250311383761	1.7466985898227931	1.7272479769518403	4.199313642415587
32	PyBDEI (mu)					0.23588156514006314	0.9793660924541407	0.5550721732584817	0.08832284709062116	1.7643941448278604	1.8015675225252692	4.2394156550818805
32	PyBDEI (lambda)					0.23468761640107846	1.0073646368569718	0.5723671007611539	0.08649592503240408	1.7599974483462495	1.7471304669156644	4.260983239486364
33	PyBDEI (psi)					0.17025530875048914	1.3721912073090576	0.4346021942934824	0.2323859923266233	3.1573499290305733	2.3009547883799	5.873531975825259
33	PyBDEI (lambda)					0.1658175014861581	1.3747831417572252	0.42484278201496295	0.2389193957241459	3.2359809321388093	2.353811909566066	6.0307264977302575
33	PyBDEI (mu)					0.167549028340629	1.345192223790746	0.41637703339618143	0.24305551224967165	3.230707065705998	2.4016694481045096	5.968402263527241
33	PyBDEI (p)					0.17393617346944626	1.3780887264481931	0.442424876340622	0.223869740549289	3.114853617288928	2.260270734031018	5.749235366360757
33	real	0.0		32.0	0.0	0.167549028340629	1.3747831417572252	0.4346021942934824	0.223869740549289	3.16331385301025	2.3009547883799	5.96840226352724
34	PyBDEI (psi)					0.1787229429319953	0.2781093051814981	0.26573029456229363	0.9290203216101199	1.046584867711809	3.76321413276263	5.59525253778136
34	PyBDEI (p)					0.17956584001429826	0.2752073059049342	0.26016591737138706	0.9312733345931579	1.0578146003347375	3.843701012429308	5.568987954058373
34	PyBDEI (mu)					0.17864185905425695	0.2700793746691099	0.2552726454416193	0.9560233758663478	1.0580035875049407	3.9173801731478495	5.597792170849951
34	real	0.0		39.0	0.0	0.17864185905425695	0.2696828284789141	0.26573029456229363	0.9312733345931579	1.01487423149525	3.76321413276263	5.597792170849951
34	PyBDEI (lambda)					0.17777177451222928	0.2696828284789141	0.25510682298207404	0.9582671468401074	1.0571368704547126	3.919926516705782	5.625189953488415
35	real	0.0		31.0	0.0	0.10207126433031696	0.1792889974537792	0.12026071523796665	0.350139560960445	1.4908359483727496	8.315267359097637	9.797076646017231
35	PyBDEI (mu)					0.10207126433031696	0.1771547135829568	0.11672835464718885	0.3600075102039355	1.5176665011548094	8.566898788409187	9.797076646017231
35	PyBDEI (lambda)					0.09896614723576223	0.1792889974537792	0.11729545479484105	0.3661145208567136	1.5285246795570184	8.52547954009879	10.10446529375089
35	PyBDEI (psi)					0.10064940585342667	0.1818569175532787	0.12026071523796665	0.3534223890271693	1.5121888905568888	8.315267359097637	9.935478421564415
35	PyBDEI (p)					0.10155572097614653	0.18133957137941728	0.11982579101563795	0.350139560960445	1.513360102548803	8.34544876794925	9.846811094324078
36	real	0.0		22.0	0.0	0.052300244692993034	0.4425895541035867	0.11258805211421714	0.344795403114044	3.931052592104472	8.881937125846449	19.120369433643887
36	PyBDEI (lambda)					0.05599212902809904	0.4425895541035867	0.11715453784881485	0.3293990539642458	3.7778268108977393	8.535734239253083	17.85965308620718
36	PyBDEI (p)					0.05512921735376653	0.4358576065307984	0.11305784053363628	0.344795403114044	3.855173639205719	8.845030077347761	18.139201824378482
36	PyBDEI (psi)					0.055254291653685284	0.43510397763052455	0.11258805211421714	0.3440279535070789	3.864566172520018	8.881937125846449	18.098141702144204
36	PyBDEI (mu)					0.052300244692993034	0.4466030524697428	0.11179743601665952	0.3533524093000437	3.99475219094642	8.944748964108488	19.12036943364389
37	PyBDEI (p)					0.2337327125043247	0.2705278590990119	0.18991805683838775	0.501978464893768	1.4244451717891136	5.265428767791984	4.2783912841532485
