	type	mu	lambda	psi	p	R_naught	infectious_time	incubation_period	mu_error	lambda_error	psi_error	p_error	R_naught_error	infectious_time_error	incubation_period_error
37	PyBDEI (forest)	0.231886575584674	0.2688501683036386	0.19887787218514155		1.3518355026111588	5.0282114798023825	4.3124531787949385	0.026173909250586453	-0.009268917750321702	0.007169232372106097		-0.016321140076640813	-0.007118200339799134	-0.025506309422445847
37	PhyloDeep	0.2440425481444918	0.2664821810520421	0.19053129543865155		1.3986268263097263	5.248481608744355	4.097646117872543	0.0799680620643018	-0.017995111181147713	-0.03510000151667674		0.017727111993382776	0.03637682824318439	-0.07404669163220166
37	PyBDEI	0.2340028420643797	0.26792809534184137	0.19159362499390148		1.3984186339726579	5.219380342283468	4.273452369971115	0.035539080308980106	-0.012666819076248418	-0.029720088553352057		0.017575618412709146	0.030630427573256305	-0.034319400382625924
38	PhyloDeep	0.05199439394789965	0.6268611085700401	0.20094427544245103		3.1195768438278724	4.976504047194879	19.232842698427024	0.03753039668062735	-0.023276083057259242	-0.03652100068191733		0.013746970752898971	0.03790534169168765	-0.036172816527301914
38	PyBDEI (forest)	0.05087200263501214	0.6407103877514593	0.20916219611478695		3.0632227030158026	4.780978678628934	19.65717778351741	0.015133460863701499	-0.0016972643620523154	0.002881933133558304		-0.004566038478031917	-0.0028736514621953593	-0.014907853446999441
38	PyBDEI	0.05035985024222635	0.6445782909750685	0.2092218983741333		3.080835686819098	4.779614408295767	19.857088438311273	0.004913634553572148	0.004329387371912956	0.0031681909678030955		0.0011575291307728585	-0.003158185233870636	-0.004889608802805046
39	PyBDEI	0.02500274259448264	0.1748314681088502	0.11151775003706672		1.5677456552946865	8.967182351398016	39.99561233017175	0.007070427726148934	0.0014018437235693907	0.003776490455516956		-0.002365712640739295	-0.0037622822325746553	-0.007020787753754986
39	PyBDEI (forest)	0.0250639030537224	0.17411535910515571	0.11046895670726836		1.5761474019035404	9.052316866265873	39.89801579812143	0.009533873070744967	-0.002699894277968338	-0.0056637474209487735		0.0029807352747049836	0.0056960081725454985	-0.009443836730059555
39	PhyloDeep	0.025560752166297742	0.16906978095111044	0.1059719356988621		1.595420333092263	9.436460638424837	39.12247939708581	0.02954615957994665	-0.03160001918549651	-0.046141644112931784		0.01524505691823787	0.04837368549339894	-0.028698236893041806
40	PyBDEI (forest)	0.09807047497479264	0.5084303889677225	0.11469409437281401		4.432925616161769	8.718844727519206	10.19674882024415	-0.029135275719631124	0.031053328037308866	-0.03360312970575622		0.06690466384000061	0.0347715630489623	0.030009614100695196
40	PhyloDeep	0.10381277220688448	0.4964120051474159	0.12202712788031687		4.068046292413703	8.194899096377906	9.632726096622664	0.02771153592682747	0.0066810739304766255	0.028184015222372977		-0.02091351448139956	-0.027411450484646264	-0.026964313387643147
40	PyBDEI	0.10171952891964213	0.49259539406450303	0.11893549643491548		4.141702089199785	8.407918829743357	9.830953904534836	0.0069891312740241315	-0.001058686800291201	0.0021343483299565685		-0.00318623459575969	-0.0021298025893568663	-0.0069406223532734075
41	PyBDEI	0.21764582650691905	3.2954256387387164	0.8223279850206122		4.007434623128038	1.2160597939214417	4.5946206093146	-0.0020473246434143696	0.026886701350743183	0.04198996156622122		-0.014494631208132101	-0.04029785613587466	0.002051524780654593
41	PyBDEI (forest)	0.21296830843336806	3.308055257940792	0.8194801939551833		4.036772679001083	1.2202857462284062	4.695534313796143	-0.023494745668878405	0.030822213610306414	0.038381462576927455		-0.007279838131799035	-0.036962777129781466	0.024060029953420044
41	PhyloDeep	0.2526342121355741	2.958089631174845	0.7768907625954924		3.807600467911663	1.2871822502550143	3.9582920759099647	0.15838190850530479	-0.07823048168685551	-0.015584547037228183		-0.06363769936878086	0.015831270212514164	-0.13672684918713007
42	PyBDEI	0.26390658039044	2.7502470060578883	0.6571154092400618		4.185333302773226	1.5218026939232423	3.78921964931885	0.07014988346354428	-0.05018112925982683	0.031825001942131295		-0.07947678244625184	-0.03084341034790731	-0.06555145643384454
42	PhyloDeep	0.2797363334565035	2.721836230383114	0.6594113228681863		4.1276759072685785	1.5165041383432478	3.574794834992326	0.13434005399222954	-0.059993008268813	0.03543012373730898		-0.09215796394033723	-0.0342177834361498	-0.11843014228355021
42	PyBDEI (forest)	0.2571594346186118	2.789627791857019	0.6464663236240125		4.315194295379071	1.5468709868661374	3.8886381963122636	0.04278998493145343	-0.036580673222896015	0.015103444918884155		-0.050915124365389225	-0.01487872491664253	-0.04103413491669291
43	PyBDEI (forest)	0.02419706890965261	0.5345699393831324	0.1120104683064478		4.77249981600479	8.92773697958404	41.327319591220544	-0.03604399233662876	0.04787820520448269	0.05529854061465013		-0.007031503526807957	-0.05240085007835015	0.037391739923898416
43	PyBDEI	0.02655976456985944	0.4811826679168466	0.10410900897143224		4.621911904366359	9.605316676046764	37.65093615079783	0.058080411095888	-0.05677294347292313	-0.01914448806866024		-0.03836289335844266	0.019518153118153275	-0.0548922468338038
43	PhyloDeep	0.030396284423652824	0.4335153253295602	0.10342208231335363		4.1917095037409196	9.669114928184753	32.89875782389546	0.2109186071349398	-0.1502117355136283	-0.025616317985453173		-0.12787100177065078	0.02628976496454776	-0.1741806640778097
44	PhyloDeep	1.014689640610862	2.166760356071846	0.8554169057938829		2.532987530870635	1.1690206181650509	0.9855230210076664	-0.002451028482494986	0.04231475455361966	0.005918380108042196		0.0361822342302447	-0.0058835589696715155	0.0024570507839495608
44	PyBDEI	1.0602446059954127	2.103314764381162	0.9131330659659118		2.3034044464880665	1.0951306411647683	0.9431785781745601	0.04233439855657116	0.011794408293236329	0.07378908263106784		-0.057734498646538665	-0.06871841390887051	-0.04061498748884805
44	PyBDEI (forest)	1.0155466367496413	2.1836653975728666	0.9404085575953192		2.3220390541283766	1.0633676096664408	0.984691361098492	-0.0016085091715468522	0.050446883302181174	0.10586340588873207		-0.05011154387735206	-0.09572918800369781	0.0016111006417054725
45	PyBDEI	0.33955413768982545	0.5270554796429139	0.11231172597673524		4.692791202871288	8.9037897984681	2.945038475465364	-0.05832731188800208	0.029969997919359958	0.048035666897389494		-0.017237647103663226	-0.04583400013436056	0.06194011212637469
45	PyBDEI (forest)	0.3731344658256902	0.5041341663300463	0.10769286108000486		4.681221775281147	9.285666570387628	2.6799990126539264	0.03479974607843143	-0.014822753388639209	0.004934778630776191		-0.019660511746180175	-0.004910546172458925	-0.033629449765823466
45	PhyloDeep	0.30273738686041346	0.5960659862456196	0.13731921673538475		4.34073249481348	7.282301951423216	3.3031929434638387	-0.16042981889014504	0.16483009156672973	0.28139279881521384		-0.09096563314251405	-0.2195991729276082	0.1910856560890093
46	PyBDEI	0.5364442285262432	0.5683878945583614	0.258494755392826		2.1988372402163483	3.8685504411117857	1.8641266823715663	0.05449207266747149	-0.026225619223152623	-0.008500782777151435		-0.017876803267325988	0.008573665646415847	-0.051676133069096436
46	PyBDEI (forest)	0.5209487007752802	0.5638153501243695	0.26425575309578675		2.133597257653645	3.784212787365589	1.9195748036453333	0.024032408258219853	-0.03405940081388265	0.013596472945610989		-0.04701661364408751	-0.013414088652161748	-0.023468405945371192
46	PhyloDeep	0.5148656715162996	0.6018773410971123	0.2672796791460744		2.251863452620252	3.7413992833083176	1.9422541748704296	0.012074956224442294	0.03114922175788288	0.02519523945537522		0.005807656993872652	-0.02457604023674547	-0.011930891235060389
47	PyBDEI	0.2072214483112101	0.3991055715547138	0.1801369408892002		2.215567609756392	5.5513321979587005	4.825755288121413	-0.043465251113111385	0.032907923553132754	0.03626958488486761		-0.003244002700425104	-0.03500014418438907	0.045440326306693736
47	PyBDEI (forest)	0.21480525617580287	0.3893348814681337	0.17217909403676004		2.2612204091689034	5.807906038734885	4.655379564741986	-0.008458374120001211	0.007620821772778185	-0.009509335383506519		0.017294617474175905	0.009600631003613332	0.008530528521679044
47	PhyloDeep	0.20582378262379772	0.4092233447973096	0.18208990606914208		2.2473697396599333	5.491792607220557	4.8585250317150575	-0.04991687959188256	0.059093296286167496	0.04750436219552357		0.01106337549406844	-0.04535003758452759	0.052539486829784154
48	PyBDEI	0.0586181681987289	0.8786350580977945	0.227680099439648		3.859077100986148	4.392127386017211	17.059557313523904	0.01632358132586101	-0.003924715870560145	0.046814742495948525		-0.0484703322438207	-0.044721134118083615	-0.016061401728538045
48	PyBDEI (forest)	0.05868931243470823	0.8586163578703508	0.21624943264623173		3.9704906845928454	4.624289588939301	17.03887741251865	0.017557082250967897	-0.0266191580433122	-0.005740533724311873		-0.020999170766970325	0.005773677715953649	-0.017254149725074257
48	PhyloDeep	0.06284411870339424	0.8413786951750882	0.22299725792457312		3.773045027574632	4.4843600737827956	15.912387994805147	0.08959323958004776	-0.04616084330691124	0.025284237428456362		-0.06968319430576704	-0.02466071017718227	-0.08222631742335229
49	PhyloDeep	0.04593890205113375	0.16515686768514867	0.11929051278339856		1.384492897478208	8.38289631477859	21.76804310401059	0.012572579916169835	-0.013465520674524672	-0.014678265620341071		0.0012308111183398438	0.014896926666884401	-0.01241647281937142
49	PyBDEI (forest)	0.045647820170832736	0.16489230615685904	0.11764363777297053		1.4016253600986848	8.500247178090554	21.90685111047127	0.006156633575633153	-0.015045830795556549	-0.0282812060698291		0.013620581753638146	0.029104311089265124	-0.006118961372598725
49	PyBDEI	0.04530625312629468	0.16817344787831282	0.12066103454578585		1.393767660880597	8.287679645416446	22.072008409356275	-0.0013720927991780563	0.0045534718864146196	-0.003357961528996377		0.007938089213604078	0.0033692754262584575	0.0013739780245319566
50	PyBDEI (forest)	0.1393830504497052	0.6448209600600094	0.5367096967780812		1.2014334079129374	1.8632046449003885	7.174473487081838	0.00806287016585286	-0.0049716698361390215	-0.012751194427689275		0.007880004055350892	0.012915887419380065	-0.007998380264245018
50	PhyloDeep	0.1377819876517061	0.632264466901956	0.5287578289312153		1.1957543364983552	1.8912249526807243	7.257842748849453	-0.0035165288662347967	-0.02434769387017334	-0.02737823038588867		0.00311584277711336	0.02814889738356486	0.003528938480267725
50	PyBDEI	0.1365257391366596	0.6551499812734576	0.5480397448255742		1.1954424609878862	1.8246851792077088	7.324626157116201	-0.012602120547816743	0.01096712459958764	0.008089823480338768		0.002854211055633046	-0.008024903428158313	0.012762960919876049
51	PhyloDeep	0.22516777445644326	1.4903405572755586	0.4790728909019497		3.110884764257265	2.0873650314825825	4.4411328504445535	-0.024534839381881137	0.052575564908691676	0.00045323498313361825		0.05209871696445321	-0.00045302965424584264	0.025151938144397094
51	PyBDEI (forest)	0.2180868265019403	1.498879385576202	0.4924213826155313		3.0438958146268904	2.0307810247565383	4.585329687444936	-0.05521071229683018	0.058606241574056146	0.02832903837467116		0.029443108255738915	-0.027548612669196396	0.05843706423794259
51	PyBDEI	0.2336457865624151	1.4243889583632454	0.4823992574879938		2.9527179742781766	2.072971681605228	4.279983023502393	0.01219335345405217	0.00599625044068706	0.007399723241908207		-0.00139316377485644	-0.007345369540201228	-0.012046466628577397
52	PyBDEI (forest)	0.16543806862291655	0.8769224019272323	0.2068144258419783		4.2401413651737565	4.835252647047334	6.044557992751371	0.047404478040873665	-0.048884770031795866	-0.040747525819507406		-0.008482901458492412	0.04247841617955593	-0.045258998824925484
52	PyBDEI	0.17558430649046672	0.851018033739239	0.2052251980036263		4.146752163076006	4.8726959931222975	5.695269810769192	0.11164129527525868	-0.07698080116540204	-0.04811872698097996		-0.030321086255728123	0.05055118568344681	-0.10042924435225702
52	PhyloDeep	0.1652717712184309	0.9483354319611266	0.23397972308998174		4.0530667334640125	4.2738746195345705	6.05064006168575	0.046351633024036255	0.028570225226781064	0.08525131826937832		-0.05222854106547882	-0.07855444801976944	-0.04429833295149213
53	PyBDEI (forest)	0.14347972440134096	0.5431424537552277	0.1329278985825009		4.085992929604086	7.522875262933281	6.969625876913478	0.043005206494934396	-0.0319583859232932	0.03123239946290906		-0.06127695892711825	-0.030286480020580892	-0.041232015168414425
53	PhyloDeep	0.1391079463477916	0.5787247330167775	0.13722794782999187		4.217251239038745	7.287145336013287	7.188661943867992	0.011225195134321214	0.03145983301858645	0.06459146216220119		-0.031121449233045557	-0.06067253444905056	-0.01110058885828115
53	PyBDEI	0.1347851986988251	0.5681434327189164	0.12839006901904584		4.425135347770831	7.788764408652638	7.419212269994722	-0.020198396756782713	0.012600804510408096	-0.003971323148948385		0.016638203341443267	0.003987157439586729	0.020614782308912578
54	PhyloDeep	0.084982373503385	0.3012876958267814	0.14555288010588965		2.069953515228244	6.870355291303756	11.767146041880887	-0.042075360829026305	0.06078421357431323	0.012113627073081381		0.0480880656077936	-0.011968643390478238	0.043923456092997026
54	PyBDEI	0.08666863383651267	0.2917348662016047	0.1455586802701569		2.0042423142346766	6.870081524124843	11.538199643095211	-0.02306776837698316	0.02715027829678878	0.012153958980563146		0.014816243302876328	-0.012008014070116771	0.02361245502020122
54	PyBDEI (forest)	0.08565339755325288	0.28511669696218284	0.1425583682890165		1.9999997221078591	7.0146706363294244	11.674960113266668	-0.03451155148426694	0.003848797522153703	-0.008708951044808136		0.012668074205045822	0.008785463213843223	0.03574517285765822
55	PhyloDeep	0.2564656270672342	2.29627626130438	0.5339766668141036		4.300330714832144	1.8727410056442333	3.8991579941347982	-0.013223679463988742	0.02393479604938124	0.056096620707409325		-0.03045348695130298	-0.05311693987793825	0.013400888518287263
55	PyBDEI (forest)	0.2730051834058716	2.12355322474524	0.5025821230794959		4.225286032327392	1.9897245725189177	3.6629341154791164	0.05041386422470239	-0.05308430230237839	-0.005995364967898921		-0.04737295549226361	0.006031526168593137	-0.04799428676801792
55	PyBDEI	0.2554579282788155	2.297715415776917	0.544697440353321		4.218333418799419	1.8358815847405936	3.9145389095482135	-0.017100898076148743	0.0245765308293609	0.07730011780717787		-0.048940481957000855	-0.07175355922592926	0.01739842679953311
56	PhyloDeep	0.051325232771539775	0.1912750119112916	0.12263901269586715		1.559658771761601	8.154012153374904	19.483594053069886	-0.01322097605758719	0.04830295599369305	0.03883412471336984		0.009114863533132353	-0.03738241148372457	0.013398112177908202
56	PyBDEI	0.0512466534285682	0.1832580745337907	0.11826315808566434		1.5495787318739367	8.455718722441405	19.513469331102414	-0.014731742656633684	0.004365281820402954	0.0017677215033561982		0.002592976656453553	-0.0017646021781413926	0.014952011847367956
56	PyBDEI (forest)	0.04968849780269497	0.19341986358097474	0.1238328777516648		1.5619427335675755	8.075399830450571	20.12538201438166	-0.044688845715348854	0.06005804267767467	0.04894695694352706		0.01059260972215779	-0.04666294765385556	0.046779361378662496
57	PyBDEI (forest)	0.12537240495005425	0.7733875169011393	0.18827468680057646		4.107761537377159	5.311388466465572	7.976236879226965	0.02101461013994356	-0.008989992457827481	-0.0222240490710789		0.013534855915282341	0.022729183561903645	-0.02058208563446832
57	PyBDEI	0.12812737290447007	0.7824775923454409	0.1956521183960164		3.999331051257213	5.111112561408182	7.804733503320838	0.04345066800328672	0.002657927294887889	0.016089519875579234		-0.013218906718313533	-0.01583474640851473	-0.04164132463150602
57	PhyloDeep	0.13008342623988944	0.8061735942784783	0.20192718092646345		3.9923976087798976	4.952280299323219	7.687374394305083	0.059380481541375686	0.03302171587589826	0.048678102744104904		-0.014929640303576531	-0.04641853645720997	-0.0560520819252573
58	PhyloDeep	0.6249388153059713	0.42413560465691	0.23275099841554794		1.8222719023514933	4.2964369940730585	1.6001566481518643	-0.3159881336959811	0.20741537302086138	0.2066101274649918		0.0006673618408631921	-0.17123188572854606	0.4619629413790545
58	PyBDEI	0.9243692409523928	0.35235903624181353	0.19497141506758547		1.807234338016528	5.128956978915894	1.0818187751138102	0.011746292872383384	0.003084184656764722	0.010756068022150973		-0.007590242203936132	-0.01064160618219049	-0.011609919359363447
58	PyBDEI (forest)	0.9129857397053376	0.3574481779481578	0.19789288441349054		1.8062709986139864	5.053238791095357	1.0953073596995568	-0.000713246753524011	0.017571786886462586	0.025901328510159683		-0.00811924245755075	-0.02524738762915361	0.0007137558375581559
59	PhyloDeep	0.1830732636896902	1.7796142492808642	0.5056086334644244		3.5197465618554973	1.9778143287388343	5.462294055646505	-0.038006556542550494	0.04794141710289765	-0.005681086481884028		0.05392887820573943	0.005713545628718726	0.03950812430275307
59	PyBDEI	0.1877302444376376	1.756070970635941	0.5248528612154755		3.34583480514741	1.9052958912792424	5.3267921905476	-0.013535561403541225	0.03407775153808264	0.03216419218317388		0.0018539292192081636	-0.031161895003490047	0.013721286722509298
59	PyBDEI (forest)	0.1892484079435828	1.7292160108980223	0.5221853707824162		3.3114983828578963	1.9150287540641944	5.284060303947771	-0.005558081189438858	0.01826397359414453	0.026918363663503107		-0.008427534627469627	-0.026212759081912635	0.005589146117338476
60	PhyloDeep	0.12657879561595492	0.2676066728115409	0.15576031872786472		1.7180670596796068	6.4201204014428175	7.900217371589153	0.02907516691859586	-0.03527097103845872	-0.044959706118758644		0.010144844298585032	0.04707624003595114	-0.028253686274110547
60	PyBDEI (forest)	0.12162852767704625	0.2756469966255255	0.16380740082495915		1.6827505670520686	6.10473028058468	8.221755365281135	-0.01117010307891785	-0.006285394168840328	0.004380765919712336		-0.010619637940582932	-0.0043616585147376215	0.011296283732619924
60	PyBDEI	0.1241184113921742	0.2697397436984727	0.159725660011965		1.688769003541864	6.260734811958767	8.056822422906478	0.009072446135464242	-0.027581194906063557	-0.020646320423117624		-0.007081072576295505	0.021081577425672446	-0.00899087688917673
61	PyBDEI (forest)	0.07400359640375087	0.8332018257062963	0.21256058350642165		3.9198322283544376	4.704541093667957	13.512856787988687	0.056439954383601	-0.05081462196761606	0.011042438419606134		-0.06118146779665626	-0.01092183473214742	-0.05342466852887238
61	PhyloDeep	0.07118424510189808	0.8623766536655472	0.2093125339050987		4.120043064676406	4.777544762099126	14.04805232630522	0.016192243387629136	-0.01757859289139937	-0.004406879298935806		-0.013230016679091017	0.004426385847094388	-0.015934232418119712
61	PyBDEI	0.06779980118416702	0.8910490236936104	0.2122691263736364		4.197732562036293	4.711000686175146	14.749305787544484	-0.0321224595702454	0.0150850349890381	0.009656125278359589		0.005376988832888154	-0.009563776256690958	0.033188557672267534
62	PyBDEI (forest)	0.16935678251760225	1.2019433320152542	0.3859932915655474		3.1138969466031408	2.5907186001707627	5.904694132318347	0.0028343568979133558	-0.013061913378072507	-0.01301958793410805		-4.2883773018440826e-05	0.013191333662697776	-0.0028263460245623834
62	PhyloDeep	0.15742372090241974	1.3248882209764037	0.40044073214355297		3.3085750639908618	2.4972484558376853	6.352282834299523	-0.06782643384686204	0.08789042791726762	0.023922351645056822		0.06247356175928566	-0.023363443142561346	0.07276159323715402
62	PyBDEI	0.16381408820466006	1.2590105880855178	0.4010412093259657		3.1393546568482344	2.4935093370596766	6.1044810672855965	-0.02998632027941423	0.03379707490743743	0.025457764901930094		0.008132280324880127	-0.02482575662622729	0.030913296282637955
63	PhyloDeep	0.027344733511593868	0.40332223817183305	0.09957827893268184		4.0503033642958615	10.042350708592107	36.57011320209103	0.2690004850958207	-0.18985741611618764	-0.05095651994066638		-0.1463588329660486	0.05369250304262197	-0.21197823661628382
63	PyBDEI	0.02071269156302676	0.5099502443981655	0.10579988996479757		4.819950612121047	9.45180567137382	48.27957761824893	-0.0387759445533903	0.02432340582444848	0.00833933703519421		0.015851874663793026	-0.008270367651939853	0.04034017285946315
63	PyBDEI (forest)	0.02042693484130685	0.518283239983111	0.10599208476858936		4.889829661475852	9.434666769535502	48.9549708641467	-0.052037197157231	0.04106167100238779	0.010171074110738467		0.030579569820728292	-0.0100686649731008	0.05489371207517941
64	PyBDEI	0.037689178900370685	0.1940844008313001	0.18379936433868554		1.0559579546404874	5.440715225528791	26.5328147010962	-0.0005799537120677184	-0.020707579617387423	-0.006927980040956554		-0.013875730359414577	0.006976311789795534	0.0005802902535544057
64	PyBDEI (forest)	0.03717624798180708	0.1971018928333424	0.1856928256506424		1.0614405383876526	5.3852376713862595	26.898895243257734	-0.014181561848144801	-0.005482208420586853	0.0033024331954810237		-0.008755726414506192	-0.0032915630284707795	0.014385571723259636
64	PhyloDeep	0.038420550769320036	0.18229526244004404	0.16850897042642138		1.081813401261284	5.9344021714063295	26.02773723896041	0.018814146357113235	-0.08019208130814286	-0.08954231564029712		0.010269817579418602	0.0983486845995147	-0.01846671095448098
65	PhyloDeep	0.5295275449885979	1.9290528219341856	0.4829887132678368		3.9939915135541635	2.070441756773433	1.8884758865972355	-0.025440014709757236	0.029686585800652757	0.0713936496677906		-0.03892786174350621	-0.06663624494127603	0.026104103486437297
65	PyBDEI (forest)	0.5695424237170792	1.7944564348610033	0.4614112816355329		3.889060597955726	2.1672638702187097	1.7557954567696104	0.048204689884145044	-0.0421580483589901	0.023529336088745335		-0.06417733437787874	-0.022988433510522335	-0.04598785938409872
65	PyBDEI	0.5780484850690157	1.815088492020512	0.4873626891716531		3.724307445663373	2.0518599848085457	1.7299586900233908	0.06385952617070627	-0.031145103429199468	0.08109625736527104		-0.10382180127791145	-0.07501298502587529	-0.060026276589884325
66	PhyloDeep	0.04976586897236958	0.5177660906560195	0.1690515776843104		3.0627699412714398	5.91535443619116	20.094093012928365	-0.02980049895538423	0.06067242167749129	0.03952269219802408		0.020345615962213615	-0.038020037941119904	0.030715846507133847
66	PyBDEI (forest)	0.05185733645710645	0.4963913080710693	0.17635199026702064		2.8147757636274253	5.670477540320728	19.283674564102327	0.010973243210543644	0.016884999487514287	0.08441398896135274		-0.062272333408864775	-0.07784295464705683	-0.010854138113186966
66	PyBDEI	0.052420041896079135	0.483878808546641	0.16604701674928993		2.914107209027652	6.022390643186768	19.07667304010295	0.021943342746623323	-0.008747546581693067	0.02104721084003282		-0.02918058744532786	-0.02061335716564624	-0.021472171527285876
67	PyBDEI	0.0863396551280095	0.4528787088128896	0.3570730435539882		1.2683083111100653	2.8005474455503205	11.582163474215562	-0.0014394740524755702	-0.0028595215817901077	0.010492338994094614		-0.013213222961369451	-0.01038339291571391	0.0014415491250363266
67	PyBDEI (forest)	0.08436618089052761	0.4611456131112751	0.3605132615178594		1.2791363379247849	2.773823064898436	11.853090769838051	-0.024263673079007307	0.015342404776676536	0.020227920998161734		-0.0047886517521551755	-0.019826864744469118	0.024867038778368777
67	PhyloDeep	0.08746874051980592	0.4378696321407958	0.34789973217599		1.2586087071757022	2.8743914050906367	11.432655758585728	0.011618953167326359	-0.035906246018576615	-0.015467506023646195		-0.020759842991450412	0.015710508407067288	-0.011485503638448103
68	PyBDEI	0.07249333996817854	0.99324794916303	0.24856124067785104		3.995988861555184	4.023153397822209	13.794370633756936	0.0031571857875842464	-0.002248861608395323	-0.008742338526966667		0.006550745755570555	0.00881944106638784	-0.003147249336708684
68	PyBDEI (forest)	0.07009445531105632	1.0208662877653376	0.259741546620293		3.9303157351939007	3.849980925315213	14.266463667665667	-0.030038393043851492	0.02549469306408871	0.03584451617666613		-0.009991676309470749	-0.034604147260410605	0.030968641262116396
68	PhyloDeep	0.07988275946727942	0.9501368909966148	0.2498959341289188		3.8021302519730025	4.0016657473270865	12.518345719010966	0.10541139662372198	-0.0455553767630994	-0.0034196055639319468		-0.042280353330662046	0.003431339391206059	-0.09535942631465726
69	PyBDEI (forest)	0.07538602855869944	1.2059304978609446	0.3040336447288166		3.9664376583603977	3.289109667096061	13.265057453203658	-0.04685486312832761	0.03623363558628492	-0.029525701496597494		0.06775999857419375	0.030423991178468293	0.049158162084433764
69	PhyloDeep	0.08703096829936809	1.0990097492345792	0.3023000565110733		3.635493032712425	3.3079715946509256	11.490162864329074	0.10037822362778785	-0.05564137401437756	-0.03505930884130056		-0.02132987587906775	0.0363331230225161	-0.09122156497868099
69	PyBDEI	0.08097377633268173	1.1660089407407672	0.3121855590489525		3.7349867953306894	3.2032231184761315	12.349677207735601	0.02379396555601781	0.001929784455324362	-0.0035048203590833864		0.005453719120212681	0.0035171473286470583	-0.02324097069970075
70	PhyloDeep	0.2716464582587973	1.4683699058173234	0.3932469937650538		3.7339634608741687	2.5429310734857187	3.6812554318205057	-0.0024118949237556964	0.05278090613209864	0.01688378777368072		0.03530110204334103	-0.01660345850399028	0.0024177262253654986
70	PyBDEI	0.27945175732692284	1.3912555404878666	0.38466640001506586		3.6167846748075134	2.5996551816348763	3.578435181676556	0.026252102968337476	-0.002507976516417873	-0.00530447256187812		0.0028114090878273022	0.005332760041195743	-0.02558055948670489
70	PyBDEI (forest)	0.2777358189924521	1.3414449921324487	0.387282820588256		3.4637348232872447	2.5820923284979918	3.600543868009969	0.01995053112939401	-0.03822077206255421	0.0014612388232270478		-0.039624110597040775	-0.0014591067198407933	-0.019560292897051332
71	PyBDEI	0.13264851500715227	0.4533403150060644	0.12688479831662974		3.572849711080392	7.881164751545639	7.5387199015841295	0.015084175044924474	-0.008535390631636523	0.044481582964544415		-0.05075912726551219	-0.04258723532328142	-0.01486002384408869
71	PyBDEI (forest)	0.1344714906461554	0.4499491722644965	0.11845590096954466		3.7984529988099087	8.441960187843263	7.436520523382704	0.029034378125182954	-0.01595188967725093	-0.024902836292362236		0.009179543278617386	0.025538825482451146	-0.02821516826102676
71	PhyloDeep	0.13606755415441213	0.4526744236203269	0.12727999186376368		3.5565246115418883	7.856694405436222	7.349290624164379	0.04124815081242885	-0.009991708812015393	0.04773471010951407		-0.05509640786406297	-0.04555992051129479	-0.039614140760053575
72	PyBDEI	0.06814361743786708	0.23985163453282354	0.2191967304058013		1.0942299827592483	4.562111844226368	14.674888677751715	0.0014496463327204217	0.0019385145171368972	0.01187629359414611		-0.009821140331009007	-0.011736902691891189	-0.0014475479002155319
72	PyBDEI (forest)	0.06815359513607099	0.2395461963278276	0.21761614255043768		1.1007740212668604	4.595247339099517	14.672740271492145	0.0015962802026734922	0.0006625995041476957	0.004579837219891184		-0.0038993791937774183	-0.0045589579346581414	-0.0015937361532039592
72	PhyloDeep	0.06770640431890369	0.23763434356196375	0.2147519864646117		1.1065524816513064	4.656534342068994	14.769651557479017	-0.004975708525452981	-0.007323833125073969	-0.008641945965630357		0.001329603199562855	0.00871728023034847	0.005000590003766955
73	PyBDEI	0.044401910879087535	0.3263831275869262	0.13534000597991394		2.4115790835369504	7.3887982548812055	22.521553244028983	-0.024265676782736115	0.025730384901326387	-0.017504696089056134		0.044005381825521134	0.01781656972748525	0.024869143377805127
73	PhyloDeep	0.0444223331220325	0.3277740239777462	0.13388311977979628		2.44821023379834	7.469201506842282	22.511199428740092	-0.023816896921600317	0.030101581111319362	-0.028080902581619004		0.059863504943449525	0.028892222260276358	0.024397981123104467
73	PyBDEI (forest)	0.04520712192148208	0.3225224961716924	0.13959456408861018		2.310423033141644	7.163602727146538	22.120408411242114	-0.006571121842580441	0.013597506045769418	0.013381096561423392		0.00021355192541113696	-0.013204407114784135	0.006614587100355224
74	PyBDEI	0.15436695137624787	1.1512156057811502	0.32886780769972995		3.5005420987640665	3.040735446240581	6.478070539610772	-0.018654386448878388	0.01871566288403358	0.019243131153702082		-0.000517509761455531	-0.018879824220076318	0.019008987446710982
74	PyBDEI (forest)	0.1521078317835048	1.1756260602251567	0.3404552338058561		3.4531002713136587	2.9372437275270324	6.574283442704653	-0.03301612050568597	0.0403165794763282	0.05515544664918387		-0.014063204829183046	-0.0522723422642027	0.03414340322090151
74	PhyloDeep	0.1489547738701008	1.2151864349503252	0.3375951999253561		3.5995370645643323	2.9621274242675986	6.713447135786808	-0.05306082259382833	0.0753237259740904	0.04629149031379192		0.02774775091747279	-0.04424339750666297	0.056034034560879506
75	PyBDEI (forest)	0.05977097415488598	0.5063041636512843	0.12873935905591033		3.932784560713877	7.767632271384147	16.730528724672876	0.03414807766478357	-0.004180901267006946	0.008726219860412405		-0.01279546508586381	-0.008650731673872624	-0.03302049136125042
