	type	T	sampled_tips	observed_trees	unobserved_trees	mu	lambda	psi	p	R_naught	infectious_time	incubation_period
36	PyBDEI (psi)					0.0553392893720517	0.4319251464795031	0.1125880521142171	0.3448763598784167	3.836331994102964	8.881937125846449	18.07034407827135
36	PyBDEI (mu)					0.052300244692993	0.4440658736971193	0.112013361603547	0.3537769463700734	3.964400919140504	8.927506376777949	19.12036943364389
37	PyBDEI (p)					0.2340754218145219	0.267854906755896	0.191481341389156	0.501978464893768	1.3988564358943076	5.222440958190571	4.272127300885037
37	real	234.4776663		1.0	0.0	0.2259720048368999	0.2713654321747469	0.1974622196477748	0.501978464893768	1.3742650754093502	5.0642598963171785	4.42532693694412
37	PyBDEI (psi)					0.2345356270840151	0.2738993374541971	0.1974622196477748	0.4880181254577997	1.3870974302971364	5.0642598963171785	4.263744542494521
37	PyBDEI (lambda)					0.231006746625234	0.2713654321747469	0.1933644688746922	0.5026273572786312	1.4033882944161906	5.171580931179447	4.328877899061173
37	PyBDEI (mu)					0.2259720048368999	0.2545624743635514	0.1791181070368243	0.5567269449757263	1.421198998665259	5.582908487272106	4.42532693694412
38	real	149.1397544		1.0	0.0	0.050113610275174	0.6417996914954104	0.2085611368640857	0.6273096415059279	3.0772736529224805	4.794757139493711	19.9546589141951
38	PyBDEI (psi)					0.0500143033069758	0.6442406404729016	0.2085611368640857	0.6333727026526218	3.0889774104594463	4.794757139493711	19.994280313418304
38	PyBDEI (mu)					0.050113610275174	0.6415477086357518	0.2073670267229731	0.635044303780956	3.093778788142686	4.82236745061656	19.954658914195093
38	PyBDEI (lambda)					0.0499554465161233	0.6417996914954104	0.2069503173789599	0.6367917377008018	3.101225934919297	4.832077634212254	20.017837287816967
38	PyBDEI (p)					0.0503159757721628	0.6450263085880691	0.2092116520456423	0.6273096415059279	3.0831280298257377	4.779848494202591	19.87440340078324
39	PyBDEI (mu)					0.024827203645465	0.1765720677859929	0.1124268817889234	0.9308265824935228	1.570550254319953	8.894669887558178	40.27839841651529
39	PyBDEI (psi)					0.0250901057245568	0.1751142187061822	0.1110981887874855	0.9327721446105056	1.5762112831663704	9.00104682996095	39.85634859327252
39	PyBDEI (lambda)					0.0251636505845039	0.1745867248044645	0.1120428454805267	0.9314291952675048	1.5582139498126906	8.925157119236161	39.73986193465155
39	PyBDEI (p)					0.0249976282033848	0.1748140901060888	0.1115270325408859	0.9395324424236692	1.5674593515433286	8.966436004054879	40.00379523464522
39	real	752.7308965600001		1.0	0.0	0.024827203645465	0.1745867248044645	0.1110981887874855	0.9395324424236692	1.5714632858544908	9.001046829960956	40.27839841651529
40	PyBDEI (mu)					0.101013532083458	0.5071569408185927	0.1243684086713868	0.5994493876796485	4.077859853933092	8.040627122939682	9.899663731922509
40	PyBDEI (lambda)					0.1048135030914959	0.4931174510008712	0.1232096330984879	0.5996916928466322	4.002263772725437	8.116248501451565	9.540755441854277
40	real	108.54156860000002		1.0	0.0	0.101013532083458	0.4931174510008712	0.1186821873066419	0.629964716453568	4.154940705017445	8.425864257256036	9.89966373192251
40	PyBDEI (psi)					0.1024472134368136	0.4931013689508042	0.1186821873066419	0.622742609371086	4.154805199846599	8.42586425725603	9.76112445085459
40	PyBDEI (p)					0.1015174842056618	0.4933840172018263	0.1189960376804303	0.629964716453568	4.146222234111971	8.40364115892286	9.85051991609764
41	PyBDEI (mu)					0.218092332313404	3.1977783074129817	0.7929321283713806	0.0668192474396499	4.032852488876903	1.2611419870877478	4.585213929314009
41	real	31.8233411		1.0	0.0	0.218092332313404	3.2091423858191845	0.7891899301837478	0.063667672771548	4.06637523247667	1.2671220979304298	4.58521392931401
41	PyBDEI (psi)					0.2090387857205553	3.2750034887708988	0.7891899301837478	0.068146801542254	4.1498292914208585	1.2671220979304298	4.783801228815058
41	PyBDEI (p)					0.2175605534218598	3.2978203269102755	0.8228435847093217	0.063667672771548	4.0078337951377065	1.215297802137281	4.596421475638346
41	PyBDEI (lambda)					0.2036410230643699	3.2091423858191845	0.7473077705647919	0.0721855642687588	4.294271399578536	1.3381367615704454	4.910601925643954
42	PyBDEI (mu)					0.2466071196833712	2.710471566462741	0.6027324660541824	0.3138131193130236	4.496972901106482	1.6591108930078862	4.05503296613634
42	PyBDEI (psi)					0.2556074733320701	2.7380556085397973	0.6368477290269376	0.2946847484003772	4.299388195547733	1.5702340676128903	3.912248679446313
42	PyBDEI (p)					0.2631901747449262	2.75698529047838	0.6580400541140081	0.279079521428259	4.189692212870557	1.519664333117853	3.7995339338528176
42	real	24.0459899		1.0	0.0	0.2466071196833712	2.895548920727044	0.6368477290269376	0.279079521428259	4.5466895597653405	1.5702340676128903	4.05503296613634
42	PyBDEI (lambda)					0.2396814070875098	2.895548920727044	0.643398293824564	0.2940751599945978	4.500398817527135	1.5542472051886895	4.172205145787095
43	PyBDEI (lambda)					0.0249419522284603	0.5101451072539642	0.1051215737432415	0.7730149414818906	4.852905917295234	9.512795179821897	40.09309258715271
43	PyBDEI (mu)					0.0251018394172429	0.4968904513746615	0.1031573156289916	0.7891987133644236	4.816822232576724	9.693931970821431	39.83771800058121
43	real	159.0547118		1.0	0.0	0.0251018394172429	0.5101451072539642	0.1061410245495158	0.776957855461345	4.806295298345992	9.421427805546482	39.837718000581354
43	PyBDEI (p)					0.026579995170525	0.4810428269635136	0.1041088289451727	0.776957855461345	4.620576677669163	9.605333285677755	37.62227922106298
43	PyBDEI (psi)					0.0267348380003081	0.4829961607111153	0.1061410245495158	0.7672550791110017	4.550513458495899	9.42142780554648	37.40437851123226
44	PyBDEI (psi)					1.010977873973523	2.019374264485369	0.8503840099849905	0.941360929781366	2.374661612606064	1.17593932653749	0.9891413311249084
44	real	18.034683300000005		1.0	0.0	1.0171827845877903	2.0787965886559667	0.8503840099849905	0.8341353021594431	2.444538660472529	1.17593932653749	0.983107476013022
44	PyBDEI (mu)					1.0171827845877903	1.962829138528519	0.8045780577912593	0.9855595245503258	2.439575774558045	1.2428874865730444	0.983107476013022
44	PyBDEI (lambda)					0.992670470535725	2.0787965886559667	0.8502518776018254	0.9328727519728448	2.444918551099597	1.1761220719918268	1.0073836481308036
44	PyBDEI (p)					1.0604197251911691	2.103330664503676	0.9131426487631644	0.8341353021594431	2.30339768638843	1.0951191485300595	0.9430228203457108
45	PyBDEI (lambda)					0.3233369961692938	0.5117192546458804	0.0972200601528102	0.1077961736419618	5.263515100089031	10.285943028920194	3.0927484693907923
45	PyBDEI (p)					0.3425505812469451	0.5245534013782192	0.1118393458071224	0.090006170597913	4.6902402512516606	8.941397079741463	2.9192769031651378
45	real	79.0563032		1.0	0.0	0.3605861590513078	0.5117192546458804	0.1071640303132273	0.090006170597913	4.77510273876587	9.33148927935169	2.77326229778473
45	PyBDEI (mu)					0.3605861590513078	0.5144741211188067	0.1119437881826994	0.0879314321374572	4.595825543076601	8.933054850421318	2.77326229778473
45	PyBDEI (psi)					0.3364267356131906	0.5204683619175402	0.1071640303132273	0.0950906070259604	4.856744939475261	9.33148927935169	2.97241537054819
46	PyBDEI (p)					0.5359231721750302	0.5686587674829655	0.2585943176965399	0.539501293138565	2.1990381403132218	3.86706099696088	1.865939097093948
46	PyBDEI (mu)					0.5087228651887722	0.5533978216195922	0.2421192438120318	0.5994120355494352	2.2856416239645125	4.130196279550359	1.9657068090087304
46	PyBDEI (psi)					0.5357468675031051	0.5711659948120688	0.2607110029969161	0.535273439412803	2.1908012636460343	3.83566473414944	1.86655314413799
46	real	50.205434		1.0	0.0	0.5087228651887722	0.5836956750750815	0.2607110029969161	0.539501293138565	2.2388609163610402	3.8356647341494403	1.9657068090087306
46	PyBDEI (lambda)					0.5366496636807616	0.5836956750750815	0.2689788964813204	0.5146972753483785	2.1700426416747414	3.7177637840054345	1.863413075005434
47	PyBDEI (p)					0.2073899022391046	0.398969455199742	0.1800627619493569	0.434385290645901	2.215724400095302	5.5536191335399625	4.821835533955153
47	PyBDEI (mu)					0.2166376585402171	0.4083423973731973	0.190071364302742	0.3991684881100014	2.148363583705314	5.261181786474784	4.61600262271279
47	PyBDEI (psi)					0.2052138040291403	0.3916265258534238	0.1738321219851434	0.4525097502019345	2.2529007952103024	5.752676712336661	4.872966537173104
47	real	97.1488519		1.0	0.0	0.2166376585402171	0.3863902700850797	0.1738321219851434	0.434385290645901	2.2227783085919106	5.752676712336661	4.61600262271279
47	PyBDEI (lambda)					0.2061104301426076	0.3863902700850797	0.1718386187927997	0.4588339334221142	2.2485648034158308	5.819413627886429	4.851768051272809
48	PyBDEI (mu)					0.0576766782506981	0.8766013786375774	0.2238738897572566	0.5794032451468386	3.915603465808649	4.466800487918829	17.3380303847144
48	PyBDEI (psi)					0.0571848931590668	0.8668875681598854	0.2174979871765889	0.5938761546342698	3.9857268539044006	4.5977436986030105	17.487135933232874
48	real	124.41388627		1.0	0.0	0.0576766782506981	0.8820970383435555	0.2174979871765889	0.566260800361252	4.05565609960046	4.5977436986030105	17.3380303847144
48	PyBDEI (lambda)					0.0573473290815493	0.8820970383435555	0.2243625789301171	0.5787481370153839	3.9315693488186585	4.457071249441614	17.43760373875433
48	PyBDEI (p)					0.0586491760275756	0.8781481790673531	0.2275892021012757	0.566260800361252	3.85847909724901	4.393881567171215	17.05053792281446
49	PyBDEI (psi)					0.0454311836965194	0.1686269392290068	0.1210675748043878	0.2560141602273749	1.3928332131990082	8.25984993600249	22.01131290525042
49	PyBDEI (p)					0.0453151434414693	0.1681604418514214	0.1206518165425186	0.257488166109756	1.3937663490724184	8.288312838187494	22.067678132623264
49	PyBDEI (lambda)					0.0452536807081147	0.1674111459318397	0.1200692794976862	0.2586985983019949	1.3942879197094356	8.328525033077007	22.09765005525137
49	real	815.0646709999999		1.0	0.0	0.045368502922464	0.1674111459318397	0.1210675748043878	0.257488166109756	1.3827909430112106	8.259849936002496	22.041723565554435
49	PyBDEI (mu)					0.045368502922464	0.1681180455296442	0.1206474244479779	0.2573497384808681	1.3934656815001898	8.288614569067663	22.041723565554395
50	PyBDEI (lambda)					0.1337430961145221	0.6480428149757512	0.5399257984618634	0.3007685487116761	1.2002442128564532	1.8521063502592257	7.477021461681396
50	PyBDEI (mu)					0.138268211809818	0.6504606766503018	0.5453486266957616	0.2898564524112969	1.1927428525701231	1.8336894071943428	7.232320335316531
50	PyBDEI (psi)					0.1342306061324238	0.6502540255568388	0.5436417787985566	0.2988312107259251	1.1961075305762818	1.8394465602146892	7.4498657855531105
50	real	448.7150323		1.0	0.0	0.138268211809818	0.6480428149757512	0.5436417787985566	0.2886664804501779	1.19204012687899	1.8394465602146894	7.232320335316531
50	PyBDEI (p)					0.1364499708671043	0.6558588275751117	0.5486815662612783	0.2886664804501779	1.1953359979708091	1.8225507498165283	7.328693393228726
51	real	42.13939190000001		1.0	0.0	0.2308311803916832	1.4158988741153629	0.4788558566758258	0.4106916061717029	2.9568373329385698	2.08831109833742	4.332170369285301
51	PyBDEI (lambda)					0.2359943149093904	1.4158988741153629	0.4825121289966568	0.4086226951646956	2.9344316733749367	2.072486762310857	4.237390211641107
51	PyBDEI (mu)					0.2308311803916832	1.432643642475346	0.4818840630576581	0.4121444920662037	2.9730048206718305	2.075187948019664	4.3321703692853
51	PyBDEI (p)					0.2334591198896666	1.4254245643569323	0.4823487095609091	0.4106916061717029	2.955174412417362	2.073188919506633	4.283405165206664
51	PyBDEI (psi)					0.2336018487925272	1.4198777235197724	0.4788558566758258	0.4119746735216764	2.965146408308412	2.08831109833742	4.280788038146679
52	PyBDEI (mu)					0.157950507269514	0.8571958807567296	0.1855961456163293	0.0699613679925323	4.61860820390502	5.388042928796775	6.33109710938554
52	PyBDEI (psi)					0.1791080866816449	0.8656856538233417	0.2155995750948297	0.0567525143829515	4.015247495003536	4.6382280649679295	5.583220827864945
52	real	61.11107079999999		1.0	0.0	0.157950507269514	0.9219938597309056	0.2155995750948297	0.0605676933897909	4.276417795931993	4.638228064967931	6.33109710938554
52	PyBDEI (lambda)					0.191133056506135	0.9219938597309056	0.2562082735070694	0.0462053357113691	3.5986107985910354	3.903074581908096	5.231957350966664
52	PyBDEI (p)					0.1751777434550163	0.8523424011959724	0.2052502073527498	0.0605676933897909	4.152699342861605	4.872102264342012	5.708487735240115
53	real	82.268833		1.0	0.0	0.1375637662284649	0.5610734557865708	0.1289019804379041	0.117591641176865	4.352714007034643	7.757832708254855	7.269356076942582
53	PyBDEI (psi)					0.1352822260471466	0.5687413483100614	0.1289019804379041	0.1164998081499694	4.412200234456759	7.757832708254851	7.391954059445281
53	PyBDEI (p)					0.134602815169339	0.5686911156340985	0.128453240972471	0.117591641176865	4.427222788064767	7.784933976203148	7.42926512154991
53	PyBDEI (lambda)					0.1370177661899144	0.5610734557865708	0.1275265769236525	0.117550755042964	4.399659030466047	7.841502721418448	7.298323624791425
53	PyBDEI (mu)					0.1375637662284649	0.5751673116521919	0.1344104651400301	0.1109484709247502	4.279185486434981	7.439896878254162	7.26935607694258
54	PyBDEI (mu)					0.0887150930546396	0.2969593866666561	0.1502922540187129	0.5451320033428779	1.9758795195771144	6.6537028573374775	11.2720391262409
54	real	175.05564		1.0	0.0	0.0887150930546396	0.2840235478350419	0.1438108095894452	0.571322235379891	1.9749805222978694	6.95358021316218	11.272039126240902
54	PyBDEI (psi)					0.0867898441798114	0.2898738713381948	0.1438108095894452	0.5738085208240485	2.015661216049991	6.95358021316218	11.522085440413932
54	PyBDEI (p)					0.0866877188431923	0.2917217710730904	0.1455577609603285	0.571322235379891	2.004165007406226	6.870124914002684	11.53565941455767
54	PyBDEI (lambda)					0.0872022745998723	0.2840235478350419	0.1420139470415116	0.5832552366866436	1.9999693956257691	7.041561908758817	11.467590777746342
55	real	25.128438400000004		1.0	0.0	0.2599024943443348	2.242600085634396	0.5056134603067169	0.8474586090916709	4.43540423997807	1.97779544752107	3.84759677864091
55	PyBDEI (p)					0.2558260932801278	2.295292285049125	0.5443869538665439	0.8474586090916709	4.2162881912335735	1.836928664247801	3.9089054098363873
55	PyBDEI (psi)					0.2547884990419807	2.247789414692976	0.5056134603067169	0.8853446659679297	4.445667671365818	1.97779544752107	3.924823937344335
55	PyBDEI (lambda)					0.2640740866627181	2.242600085634396	0.5461665812450263	0.840388683621007	4.106073426393513	1.8309432219752948	3.786816088763849
55	PyBDEI (mu)					0.2599024943443348	2.3002364424228467	0.5544815715678463	0.8279810829965499	4.148445251153654	1.803486448021005	3.84759677864091
56	PyBDEI (mu)					0.0520128939977701	0.1876064783471087	0.12194206449014	0.0595752764540939	1.5384886186036162	8.200615629899044	19.2260019225785
56	PyBDEI (lambda)					0.0526205371106027	0.1824615783230151	0.1185937596404908	0.0600445186695592	1.53854282785313	8.432146877132777	19.00398693951198
56	PyBDEI (psi)					0.0520623465306971	0.1824395811896745	0.1180544706593125	0.0607286343289072	1.545384771714133	8.4706660782534	19.20773969360712
56	real	714.375683		1.0	0.0	0.0520128939977701	0.1824615783230151	0.1180544706593125	0.062079593115824	1.5455711020853404	8.470666078253403	19.226001922578508
56	PyBDEI (p)					0.0512421642429223	0.1831901281321248	0.1181962347340315	0.062079593115824	1.5498812508227886	8.460506396419714	19.51517885269887
57	PyBDEI (p)					0.1278522349289853	0.7838776905840125	0.1957461900130009	0.219527252953044	4.004561675156739	5.108656265205379	7.821529287739421
57	PyBDEI (mu)					0.1227919793751729	0.7671525036462299	0.1815166406879249	0.2423093788136481	4.226348067807004	5.50913677230984	8.14385438762776
57	PyBDEI (lambda)					0.1220784425987422	0.780403337014967	0.1855828945502434	0.2370264602484676	4.205146917803278	5.388427648051727	8.191454434644818
57	real	65.18079000000002		1.0	0.0	0.1227919793751729	0.780403337014967	0.1925540167169267	0.219527252953044	4.052906038113121	5.193347908551282	8.143854387627766
57	PyBDEI (psi)					0.1257758378423918	0.7814665808267818	0.1925540167169267	0.2266060063443533	4.058427833139488	5.1933479085512815	7.950652662342726
58	real	79.38840390000001		1.0	0.0	0.9136373886066594	0.351275637310924	0.1928966060516518	0.331334667592652	1.8210565986674911	5.1841243890638005	1.09452613528114
58	PyBDEI (p)					0.9319040475329796	0.3514017066758083	0.194436162499512	0.331334667592652	1.8072857546583716	5.143076201179962	1.07307184966874
58	PyBDEI (mu)					0.9136373886066594	0.352165877656671	0.1944477548356178	0.3340307653090978	1.811107965501504	5.142769587879169	1.09452613528114
58	PyBDEI (lambda)					0.9237058324453884	0.351275637310924	0.1939826826131976	0.3335917124709945	1.8108608076699773	5.155099344584302	1.0825957408460145
58	PyBDEI (psi)					0.9298939217349294	0.349728492520836	0.1928966060516518	0.3352231398785769	1.8130360076277827	5.1841243890638	1.0753914792068666
59	PyBDEI (p)					0.187824695195308	1.7555216183718374	0.5249513111697109	0.63595888224514	3.3441608412409445	1.904938569963322	5.324113524902345
59	real	41.4797075		1.0	0.0	0.1903061449480531	1.698200128591848	0.5084974514619977	0.63595888224514	3.33964334277251	1.9665781944921599	5.254691067768542
59	PyBDEI (mu)					0.1903061449480531	1.8096577803621032	0.5514598682198408	0.5961566456852814	3.281576565496655	1.813368583335148	5.2546910677685394
59	PyBDEI (lambda)					0.2006527768632182	1.698200128591848	0.534171970620916	0.6101306007555253	3.1791262402216227	1.8720562946004269	4.983733669839436
59	PyBDEI (psi)					0.1892453563958647	1.7372338426584952	0.5084974514619977	0.6352011213788342	3.4164061937060204	1.96657819449216	5.2841455084805
60	PyBDEI (mu)					0.1230024780356669	0.2764186224158902	0.1641402537183214	0.855175497786359	1.6840392052168265	6.092350763122887	8.129917510361299
60	real	259.432656		1.0	0.0	0.1230024780356669	0.2773905052899667	0.1630929288803739	0.880710646337615	1.7008125808656505	6.1314736749469025	8.129917510361304
60	PyBDEI (p)					0.1242662575163273	0.2693102939337953	0.1596247542076696	0.880710646337615	1.6871461777377352	6.264692496873095	8.047236796107825
60	PyBDEI (lambda)					0.1265613697485051	0.2773905052899667	0.166272544590438	0.8332525876110956	1.6682880867267298	6.014222026030796	7.901305129575774
60	PyBDEI (psi)					0.1260465620125682	0.2741105477887273	0.1630929288803739	0.8483749271116986	1.680701607791856	6.131473674946902	7.933576164499348
61	PyBDEI (p)					0.0676089207161182	0.8931663493958307	0.2123645187960287	0.7442083574994129	4.205817216828469	4.708884542810454	14.790947546683666
61	PyBDEI (mu)					0.070049978795936	0.8924149261004262	0.2186052259749194	0.7135469455413567	4.082312863841658	4.574456056758359	14.2755218086949
61	PyBDEI (lambda)					0.0705305165498039	0.8778072703073908	0.2165409566633113	0.7213528432089696	4.053770168163841	4.618064016198329	14.178259977634884
61	real	88.34106429999999		1.0	0.0	0.070049978795936	0.8778072703073908	0.2102390319427957	0.7442083574994129	4.1752821167205285	4.756490698987292	14.275521808694906
61	PyBDEI (psi)					0.068195983193138	0.8909982068526124	0.2102390319427957	0.737087058079664	4.238024683708807	4.756490698987292	14.663620248246827
62	PyBDEI (mu)					0.1688781216486009	1.3001290373672834	0.4279925266934	0.1260065834929217	3.037737708674184	2.3364893955645343	5.9214301428623495
62	PyBDEI (lambda)					0.1734056965113608	1.2178507935885243	0.4002671377044177	0.1330582787152107	3.042595004358968	2.4983315036431057	5.766823236596982
62	PyBDEI (psi)					0.163694053997231	1.2437096013485285	0.3910850578661515	0.1383129285413258	3.1801511623442966	2.55698851154331	6.10895738471304
62	real	71.0717439		1.0	0.0	0.1688781216486009	1.2178507935885243	0.3910850578661515	0.137429473566679	3.11403048797976	2.55698851154331	5.9214301428623495
62	PyBDEI (p)					0.1631948371411701	1.262293304682416	0.4010689906982405	0.137429473566679	3.1473221165386738	2.4933366158751173	6.127644829443712
63	real	221.503411		1.0	0.0	0.021548245121064	0.4978410543960198	0.1049248859772539	0.070988426267417	4.7447376259617196	9.53062746445857	46.4074913934626
63	PyBDEI (psi)					0.0210358830396458	0.5030151935810089	0.1049248859772539	0.070342760212021	4.794050418983106	9.530627464458568	47.5378189789002
63	PyBDEI (mu)					0.021548245121064	0.5077139481728935	0.1090639895331368	0.0677662730162645	4.655193252568807	9.168929215597515	46.4074913934626
63	PyBDEI (lambda)					0.0221175630031651	0.4978410543960198	0.108928794706701	0.0673312327351517	4.570334737811927	9.180309051363093	45.21293778418964
63	PyBDEI (p)					0.0208828903439834	0.5057433316450424	0.1053746710101326	0.070988426267417	4.799477206400113	9.489946591660932	47.88609160551892
64	real	2663.604864800002		1.0	0.0	0.037711049563551	0.1981884029649394	0.1850816060110784	0.524067573402039	1.0708163130650403	5.403022059037802	26.517426896718717
64	PyBDEI (mu)					0.037711049563551	0.19479056918672	0.1844682454619144	0.5226979508888014	1.0559571849288107	5.420987213793723	26.517426896718693
64	PyBDEI (lambda)					0.0379266062540045	0.1981884029649394	0.1872912019869535	0.5148075946714503	1.0581831974079865	5.3392790979560205	26.3667145249626
64	PyBDEI (p)					0.0376933013647499	0.1941721108748396	0.1838746556935386	0.524067573402039	1.0560025803581308	5.438487409959785	26.529912843749468
64	PyBDEI (psi)					0.0377850870815237	0.1954058534062899	0.1850816060110784	0.5205980530622656	1.055782136419291	5.4030220590378	26.465467655068167
65	PyBDEI (p)					0.5785586266827059	1.814173943656633	0.4869814206051941	0.7316640407464409	3.725345294286744	2.0534664315473354	1.7284333062903612
65	real	17.959547999999998		1.0	0.0	0.5433503868218993	1.8734368773331291	0.4508041590666495	0.7316640407464409	4.15576662205583	2.2182581502140803	1.8404330322631801
65	PyBDEI (lambda)					0.5899033571707275	1.8734368773331291	0.5246323472039679	0.6684905340483805	3.570951900540684	1.906096727221468	1.6951929292217671
65	PyBDEI (mu)					0.5433503868218993	1.8688667925231424	0.488132500410012	0.7445122982280562	3.828605534262456	2.048624091122881	1.84043303226318
65	PyBDEI (psi)					0.5736913269495807	1.7665527294680234	0.4508041590666495	0.7853737054312541	3.9186699899253727	2.2182581502140803	1.7430976433218517
66	PyBDEI (mu)					0.051294469765019	0.4790232540282478	0.1615187542011409	0.6956581937790242	2.965743862980241	6.191231507114584	19.4952790150872
66	PyBDEI (psi)					0.0515902103982159	0.4793531401894686	0.1626242302867467	0.6913669455321897	2.947612046152351	6.149145168814959	19.383522421815535
66	PyBDEI (lambda)					0.050959325080905	0.4881489139098704	0.1638661495324848	0.6858021496771864	2.9789490709495183	6.102541634456116	19.62349380436965
66	PyBDEI (p)					0.0524551557419862	0.4837161880845317	0.1660244948598058	0.669291842439362	2.913523022569596	6.023207604663509	19.063902982554247
66	real	144.19267576599998		1.0	0.0	0.051294469765019	0.4881489139098704	0.1626242302867467	0.669291842439362	3.00169853563115	6.149145168814961	19.495279015087203
67	PyBDEI (psi)					0.085785920855351	0.449361706812814	0.3533654138431573	0.5330073861186134	1.2716629562741109	2.82993173871808	11.656924469997376
67	PyBDEI (lambda)					0.0861007208648471	0.4541774390016771	0.3575288611708497	0.527264718416738	1.2703238488616522	2.796976995717661	11.614304618537473
67	PyBDEI (p)					0.0862212157837549	0.4526158926450442	0.3567003469244107	0.526703751306	1.2688966987210673	2.803473583982559	11.598073524131536
67	PyBDEI (mu)					0.0864641179823152	0.4530836847724518	0.3570953693229596	0.526429477583378	1.2688030248935538	2.8003723540183825	11.5654912504229
67	real	341.2862023600001		1.0	0.0	0.0864641179823152	0.4541774390016771	0.3533654138431573	0.526703751306	1.2852911496405408	2.8299317387180802	11.565491250422903
68	PyBDEI (lambda)					0.0697980896970367	0.9954866608963896	0.2409016521759627	0.1856007429036457	4.132336378370924	4.151071572018801	14.327039670291356
68	PyBDEI (p)					0.0723885812698897	0.9939954788955556	0.2483053542158945	0.177217400892237	4.003117379544317	4.027299383687586	13.814333455046642
68	real	117.2178643		1.0	0.0	0.0722651853520478	0.9954866608963896	0.2507534118913975	0.177217400892237	3.9699825154424606	3.987981628872531	13.837922024670524
68	PyBDEI (mu)					0.0722651853520478	0.9797279987224826	0.2434478922126867	0.1822125035070499	4.02438480702289	4.107655198453541	13.837922024670508
68	PyBDEI (psi)					0.0720965610426264	0.999893995038604	0.2507534118913975	0.1777733922345856	3.9875588830339135	3.98798162887253	13.870287091901082
69	real	117.72563429999998		1.0	0.0	0.0790918671694897	1.1637631287452352	0.3132835616540037	0.350636858130308	3.7147277137717087	3.1919963968758087	12.64352500184441
69	PyBDEI (mu)					0.0790918671694897	1.1536829978588663	0.3020839634369179	0.3673526207969755	3.819080578568289	3.3103379226842766	12.6435250018444
69	PyBDEI (lambda)					0.0780905884541878	1.1637631287452352	0.302050017950028	0.3683635148237713	3.8528821704548655	3.310709950579916	12.805640472112136
69	PyBDEI (psi)					0.080176214322046	1.1704465171397695	0.3132835616540037	0.3553056469087674	3.736061065445984	3.1919963968758087	12.472527026323192
69	PyBDEI (p)					0.0808892032258183	1.1672962742728896	0.312225937679174	0.350636858130308	3.73862685127825	3.202808861535213	12.362589321201504
70	PyBDEI (mu)					0.2723032250249573	1.3974527813583348	0.3787952894491501	0.5984139635856607	3.689203166677526	2.6399483516656588	3.6723766305314505
70	PyBDEI (lambda)					0.2807789481519347	1.394753549636545	0.3877125060302144	0.5779772032073272	3.597391180174755	2.579230704314887	3.561520571901571
70	PyBDEI (p)					0.2797863763433229	1.3900845734721805	0.3843907653390676	0.584157405024765	3.616331865428659	2.60151931360242	3.5741554434119784
70	real	27.3403215		1.0	0.0	0.2723032250249573	1.394753549636545	0.3867177336222568	0.584157405024765	3.6066449205014495	2.5858653820535498	3.6723766305314505
70	PyBDEI (psi)					0.2810380104915145	1.3918031587963355	0.3867177336222568	0.5792857044388632	3.5990156069642234	2.5858653820535498	3.558237543210167
71	real	86.509571		1.0	0.0	0.130677354911263	0.4572430631637733	0.1214811255517723	0.4615968161577801	3.7639020966175307	8.231731435298764	7.6524352721942845
71	PyBDEI (lambda)					0.1287998652824414	0.4572430631637733	0.1249171199639011	0.4752988867673802	3.660371479072753	8.005307841623171	7.763983275969502
71	PyBDEI (psi)					0.1297320561918286	0.4468480763376373	0.1214811255517723	0.49026573511448	3.678333356791309	8.23173143529876	7.708195101150232
71	PyBDEI (mu)					0.130677354911263	0.4432761033841604	0.1202113795878741	0.4936821882684018	3.687472058833889	8.318680007070405	7.652435272194283
71	PyBDEI (p)					0.1327172820588547	0.4531650731328411	0.1268354740418433	0.4615968161577801	3.572857487672106	7.884229609691824	7.53481373704248
72	PyBDEI (p)					0.0681547191135373	0.2399376350192923	0.2192341288784915	0.319331660323189	1.0944355983564744	4.5613336076621565	14.672498295152876
72	PyBDEI (lambda)					0.0686799420812851	0.2393875782371885	0.2191157626454435	0.3148676727623453	1.092516464114667	4.563797637955076	14.560291836246234
72	PyBDEI (psi)					0.0683723296358195	0.2375873405270205	0.2166240397106476	0.3182982490377359	1.0967727351238317	4.616292823897731	14.625799725216762
72	real	1174.7959181		1.0	0.0	0.0680449762875318	0.2393875782371885	0.2166240397106476	0.319331660323189	1.1050831595465904	4.616292823897733	14.696162076306502
72	PyBDEI (mu)					0.0680449762875318	0.2421807985648057	0.221256246787677	0.3155178168985225	1.094571575180015	4.5196464032928505	14.6961620763065
73	real	242.95244040000003		1.0	0.0	0.0455061483669881	0.3181958264971586	0.1377513006333733	0.7415413138540641	2.3099297431974204	7.259459586966164	21.9750525123642
73	PyBDEI (p)					0.0444369072886522	0.3261861666122644	0.1353057363849015	0.7415413138540641	2.4107342033479573	7.390669654650263	22.503816332316337
73	PyBDEI (psi)					0.0447538087441072	0.3293191077673794	0.1377513006333733	0.7274884818384058	2.390678754053045	7.259459586966162	22.344466941747623
73	PyBDEI (lambda)					0.0451452767711857	0.3181958264971586	0.1336725516307053	0.7466263331148837	2.380412602403464	7.480967392338567	22.150711470180976
73	PyBDEI (mu)					0.0455061483669881	0.3267251903146164	0.1374254354017612	0.7247011942970897	2.3774724770523026	7.276673325258276	21.9750525123642
74	PyBDEI (mu)					0.157301310817146	1.161478780440239	0.3382082272824991	0.3156739568936164	3.4342120822213973	2.95675834983375	6.35722610832178
