	type	mu	lambda	psi	p	R_naught	infectious_time	incubation_period	mu_error	lambda_error	psi_error	p_error	R_naught_error	infectious_time_error	incubation_period_error
61	PyBDEI (p)	0.0676089207161182	0.8931663493958307	0.2123645187960287	0.7442083574994129	4.205817216828469	4.708884542810454	14.790947546683666	-0.03484737785472993	0.017497097151019804	0.010109858448222504	0.0	0.007313302252237725	-0.010008672189136094	0.036105562016992325
61	PyBDEI (mu)	0.070049978795936	0.8924149261004262	0.2186052259749194	0.7135469455413567	4.082312863841658	4.574456056758359	14.2755218086949	0.0	0.016641074057087774	0.03979372409971944	-0.030661411958056273	-0.02226657990523846	-0.03827078696226402	-3.733012768020103e-16
61	PyBDEI (lambda)	0.0705305165498039	0.8778072703073908	0.2165409566633113	0.7213528432089696	4.053770168163841	4.618064016198329	14.178259977634884	0.006859927185242496	0.0	0.029975046318850573	-0.022855514290443302	-0.029102691784604198	-0.02910269178460406	-0.006813189203408462
61	PyBDEI (psi)	0.068195983193138	0.8909982068526124	0.2102390319427957	0.737087058079664	4.238024683708807	4.756490698987292	14.663620248246827	-0.026466754660967352	0.015027144330443318	0.0	-0.007121299419748928	0.015027144330443405	0.0	0.02718628746134794
62	PyBDEI (mu)	0.1688781216486009	1.3001290373672834	0.4279925266934	0.1260065834929217	3.037737708674184	2.3364893955645343	5.9214301428623495	0.0	0.06756020048754709	0.09437197378141723	-0.011422890073757297	-0.02449968926125412	-0.08623390953199475	0.0
62	PyBDEI (lambda)	0.1734056965113608	1.2178507935885243	0.4002671377044177	0.1330582787152107	3.042595004358968	2.4983315036431057	5.766823236596982	0.02680971826641249	0.0	0.0234784726585201	-0.0043711948514683074	-0.022939879328906655	-0.022939879328906676	-0.026109723923996634
62	PyBDEI (psi)	0.163694053997231	1.2437096013485285	0.3910850578661515	0.1383129285413258	3.1801511623442966	2.55698851154331	6.10895738471304	-0.03069709445345929	0.021233149328423462	0.0	0.0008834549746467857	0.02123314932842321	0.0	0.03166924836168756
62	PyBDEI (p)	0.1631948371411701	1.262293304682416	0.4010689906982405	0.137429473566679	3.1473221165386738	2.4933366158751173	6.127644829443712	-0.03365317219276319	0.03649257472907436	0.02552880155167159	0.0	0.010690848624450067	-0.024893305300685353	0.03482514892621545
63	PyBDEI (psi)	0.0210358830396458	0.5030151935810089	0.1049248859772539	0.070342760212021	4.794050418983106	9.530627464458568	47.5378189789002	-0.02377743888375174	0.01039315488206645	0.0	-0.0006456660553959964	0.010393154882065919	-1.8638403882898642e-16	0.024356575878109778
63	PyBDEI (mu)	0.021548245121064	0.5077139481728935	0.1090639895331368	0.0677662730162645	4.655193252568807	9.168929215597515	46.4074913934626	0.0	0.01983141745682567	0.039448254027935704	-0.003222153251152493	-0.01887235511252599	-0.0379511475199186	0.0
63	PyBDEI (lambda)	0.0221175630031651	0.4978410543960198	0.108928794706701	0.0673312327351517	4.570334737811927	9.180309051363093	45.21293778418964	0.026420614713751164	0.0	0.03815976250205396	-0.0036571935322653043	-0.036757119549775605	-0.03675711954977551	-0.025740533982865414
63	PyBDEI (p)	0.0208828903439834	0.5057433316450424	0.1053746710101326	0.070988426267417	4.799477206400113	9.489946591660932	47.88609160551892	-0.030877446090967226	0.015873092785828255	0.004286733587456215	0.0	0.011536903566358472	-0.004268435939747406	0.03186123980544681
64	PyBDEI (mu)	0.037711049563551	0.19479056918672	0.1844682454619144	0.5226979508888014	1.0559571849288107	5.420987213793723	26.517426896718693	0.0	-0.017144463184460345	-0.0033140005772766285	-0.0013696225132375783	-0.013876449167736067	0.0033250196944634583	-1.0718124930108102e-15
64	PyBDEI (lambda)	0.0379266062540045	0.1981884029649394	0.1872912019869535	0.5148075946714503	1.0581831974079865	5.3392790979560205	26.3667145249626	0.005716008781199275	0.0	0.011938495799214386	-0.009259978730588703	-0.011797649608917105	-0.01179764960891782	-0.005683521721135417
64	PyBDEI (p)	0.0376933013647499	0.1941721108748396	0.1838746556935386	0.524067573402039	1.0560025803581308	5.438487409959785	26.529912843749468	-0.0004706365642565621	-0.020265020707646034	-0.0065211791898301345	0.0	-0.013834055875099265	0.00656398410638699	0.00047085816732437305
