node	GIN	LBR	SLE
n758758	0.9999862855339682	2.979102151660662e-06	1.07353638801855e-05
n759759	0.9999999815213881	4.0139858750658225e-09	1.446462603285166e-08
n766766	0.9999999988174756	2.568719024011244e-10	9.256524889716087e-10
n768	0.9999998120921928	4.0817962313118854e-08	1.470898449306783e-07
n770770	0.9999999994793034	5.170325741092939e-10	3.664010229418886e-12
388	1.0	0.0	0.0
n778778	0.999999993587333	1.3948689336617873e-09	5.017797965490458e-09
376	1.0	0.0	0.0
472	1.0	0.0	0.0
461	1.0	0.0	0.0
n4	0.9999999632909401	7.974064760456697e-09	2.873499513801103e-08
n44	0.9999998448758213	3.3696592878758754e-08	1.2142758575780795e-07
n55	0.9999999999851333	3.2293823231550014e-12	1.1637263276171655e-11
476	1.0	0.0	0.0
508	1.0	0.0	0.0
509	1.0	0.0	0.0
387	1.0	0.0	0.0
443	1.0	0.0	0.0
n37	0.437442532255233	1.9657739089395945e-05	0.5625378100056777
377	1.0	0.0	0.0
441	1.0	0.0	0.0
n757	0.999999997838152	4.696038566464546e-10	1.6922441683840736e-09
391	1.0	0.0	0.0
n759	0.9999999999928553	1.5520201144611317e-12	5.592792608481521e-12
n760	0.9999999986536477	2.9245914626173024e-10	1.053893140675622e-09
n761761	0.9999999982871622	3.720683328096101e-10	1.3407693636137732e-09
n767	0.999999993916556	1.321466031811434e-09	4.761977882640539e-09
n767767	0.9999994636825554	1.1650066896564078e-07	4.1981677561788656e-07
n768768	0.9999992558901978	1.6163801984320113e-07	5.824717824409493e-07
385	1.0	0.0	0.0
n771	0.9999999999946835	3.931763030635692e-12	1.384747866537886e-12
375	1.0	0.0	0.0
390	1.0	0.0	0.0
n779	0.9999999998272302	3.752964049463488e-11	1.3524018336151202e-10
449	1.0	0.0	0.0
505	1.0	0.0	0.0
467	1.0	0.0	0.0
463	1.0	0.0	0.0
n6	0.999999999998781	2.64780115602821e-13	9.541628886936272e-13
473	1.0	0.0	0.0
n3737	0.43560597834288733	4.487640685748723e-05	0.5643491452502551
n752	0.43805373189001956	1.3961111412877053e-06	0.561944871998839
394	1.0	0.0	0.0
393	1.0	0.0	0.0
379	1.0	0.0	0.0
380	1.0	0.0	0.0
n760760	0.9999995365902313	1.0066341977798275e-07	3.627463489185863e-07
n761	0.9999999953131667	1.0180895849915856e-09	3.668743628436789e-09
n762	0.9999999999995747	9.239527882540838e-14	3.329516335244004e-13
425	1.0	0.0	0.0
384	1.0	0.0	0.0
381	1.0	0.0	0.0
442	1.0	0.0	0.0
382	1.0	0.0	0.0
383	1.0	0.0	0.0
386	1.0	0.0	0.0
n771771	0.9999999998990478	2.2717398024525263e-11	7.82348412713177e-11
374	1.0	0.0	0.0
n779779	0.9999999907868411	2.001313162621203e-09	7.211845617529634e-09
392	1.0	0.0	0.0
n66	0.9999999999984777	3.300954053855321e-13	1.1921616615358572e-12
n32	0.9999998888622136	2.4141721659013364e-08	8.699606478437891e-08
n38	0.43557415239505104	8.562940760566713e-05	0.5643402181973434
n751	0.002172930815857656	3.907833969112385e-06	0.9978231613501731
n752752	0.4335609706849599	7.274097142544397e-06	0.5664317552178976
n754	0.4380817342993085	1.4228681414430098e-06	0.5619168428325501
411	1.0	0.0	0.0
412	1.0	0.0	0.0
408	1.0	0.0	0.0
413	1.0	0.0	0.0
n762762	0.9999999999857986	3.08487822412602e-12	1.1116533842464104e-11
n764	0.9999999999999937	1.3753368614407244e-15	4.956104472916662e-15
n772	0.9999999949686119	1.093685006448084e-09	3.937703021185831e-09
n773773	0.9999999999487096	1.1141495812584403e-11	4.014901226973527e-11
396	1.0	0.0	0.0
397	1.0	0.0	0.0
n7	0.9999999999989416	1.3425819137704823e-13	9.24077116464387e-13
478	1.0	0.0	0.0
507	1.0	0.0	0.0
490	1.0	0.0	0.0
n3838	0.4355752647138186	8.548663758134993e-05	0.5643392486486002
n748748	0.00188823916051389	0.7597327947073246	0.23837896613216158
n751751	3.200038754603021e-05	1.3427416290638045e-07	0.9999678653382912
917	0.0	0.0	1.0
n753	0.00442921367930337	3.1392153662665414e-06	0.9955676471053303
n753753	0.9822715372979105	2.178209422509976e-05	0.01770668060786438
920	0.0	0.0	1.0
n754754	0.998114245821481	1.7091139114590038e-06	0.001884045064607551
n763	0.9999999999721617	6.047107243200582e-12	2.179109431040639e-11
417	1.0	0.0	0.0
n764764	0.9999999998682607	2.8616841792874918e-11	1.0312241428753994e-10
n765765	0.9999999999936917	1.3703302600227506e-12	4.938062900428204e-12
n772772	0.9999997216507189	6.046396258199703e-08	2.17885318482815e-07
399	1.0	0.0	0.0
n774	0.9999999999938164	1.343230423893596e-12	4.840407091847795e-12
n777	0.9999999957583655	9.213820312643765e-10	3.3202524663636413e-09
n77	0.9999999999149114	1.8483232428439043e-11	6.66053854965466e-11
n28	0.9999999997735676	6.001878088073911e-12	2.2043062078958464e-10
n39	0.43621770823791434	8.731558443949992e-05	0.5636949761776462
n40	1.0939663484614482e-06	5.245475610917824e-06	0.9999936605580406
n749	0.00010701776984579963	0.00660960901537632	0.9932833732147779
n750750	0.00010351137031908179	0.9868553736205808	0.013041115009100082
424	0.0	0.0	1.0
899	0.0	0.0	1.0
921	0.0	0.0	1.0
914	0.0	0.0	1.0
437	1.0	0.0	0.0
414	1.0	0.0	0.0
n755	0.9981237555540449	1.7174462513638568e-06	0.0018745269997037174
n755755	0.9988710722913314	2.492644395089732e-06	0.0011264350642734653
n763763	0.999993143610998	1.4893677494514504e-06	5.367021252627323e-06
418	1.0	0.0	0.0
419	1.0	0.0	0.0
n765	0.9999999124965661	1.9007788579294623e-08	6.849564542276035e-08
416	1.0	0.0	0.0
420	1.0	0.0	0.0
398	1.0	0.0	0.0
n773	0.9999999999983149	3.6604539539382397e-13	1.3190653664990744e-12
n774774	0.999999998695344	2.834017470755426e-10	1.02125428736211e-09
n775	0.9999999996220711	8.209499007676466e-11	2.958339581539123e-10
404	1.0	0.0	0.0
405	1.0	0.0	0.0
469	1.0	0.0	0.0
n8	0.9999999999985898	3.0633226465479374e-13	1.1038857427278467e-12
477	1.0	0.0	0.0
n2828	0.9999999622499722	9.523630934805057e-10	3.679766474767379e-08
454	1.0	0.0	0.0
n3939	0.9999998541006817	6.8471739701777435e-09	1.3905214425881344e-07
n4040	2.4772892021185947e-07	5.322372075613358e-06	0.9999944298990042
n728	3.296903817404527e-08	4.5106427722168223e-10	0.9999999665798975
n749749	5.614305074427045e-07	1.3169769281832025e-05	0.9999862688002107
n750	9.589611433115596e-05	1.3360081401223741e-05	0.9998907438042676
428	0.0	1.0	0.0
434	0.0	1.0	0.0
426	0.0	1.0	0.0
278	1.0	0.0	0.0
317	1.0	0.0	0.0
315	1.0	0.0	0.0
275	1.0	0.0	0.0
432	1.0	0.0	0.0
302	0.9847510923710199	0.003312418713419173	0.01193648891556092
515	1.0	0.0	0.0
514	1.0	0.0	0.0
400	1.0	0.0	0.0
401	1.0	0.0	0.0
421	1.0	0.0	0.0
406	1.0	0.0	0.0
n775775	0.9999999996433557	7.747146432325705e-11	2.791728205798859e-10
402	1.0	0.0	0.0
n88	0.9999999999714884	6.193382527023493e-12	2.231820560466672e-11
480	1.0	0.0	0.0
n29	0.9965964264260759	1.9778948323233755e-05	0.003383794625600881
498	1.0	0.0	0.0
217	1.0	0.0	0.0
203	1.0	0.0	0.0
n41	4.681141944449392e-06	0.28751811368799446	0.7124772051700611
n4848	2.904279310987478e-10	6.233569336553202e-09	0.9999999934760028
n728728	0.0029134076409076007	3.836514000991198e-06	0.9970827558450914
n741741	2.6285037678423645e-11	3.9026411141617574e-13	0.9999999999733247
431	0.0	0.0	1.0
422	0.0	0.0	1.0
415	1.0	0.0	0.0
919	0.0	0.0	1.0
n776	0.9999999999964889	7.627055537497821e-13	2.748452769962053e-12
407	1.0	0.0	0.0
481	1.0	0.0	0.0
n9	0.9999999926762251	1.5908948745321921e-09	5.732880012649535e-09
180	1.0	0.0	0.0
n2929	0.9909831171384885	4.5589885820245714e-05	0.008971292975691346
n4141	1.4819904133663115e-07	0.9934667796965545	0.006533072104404108
945	0.0	0.0	1.0
n49	8.211801598822669e-10	1.7519629025115813e-10	0.9999999990036235
n53	5.97019941381609e-15	1.0415726708903677e-12	0.9999999999989525
n729	0.9999669827713099	4.361138622061564e-08	3.297361730386874e-05
966	0.0	0.0	1.0
n742	7.205447690099623e-11	1.5122534397161088e-11	0.999999999912823
n742742	2.845944009772464e-11	5.385185694438028e-12	0.9999999999661554
n776776	0.9999999999987605	2.692176354041958e-13	9.70141035569334e-13
410	1.0	0.0	0.0
n99	0.999999803965226	4.25833292441253e-08	1.5345144484632987e-07
n24	0.9999808654823514	4.156463916826453e-06	1.4978053731593412e-05
145	1.0	0.0	0.0
n30	0.005756562055359892	2.030297146762122e-05	0.9942231349731725
830	0.0	1.0	0.0
n42	2.108183689226058e-09	0.9999456731056796	5.432478613658597e-05
n4949	3.5467645192194396e-08	7.444171208489673e-09	0.9999999570881837
n50	9.594899229200322e-12	2.4941429281415634e-11	0.9999999999654637
n5353	7.979558666641207e-15	1.717049016335309e-15	0.9999999999999902
n593593	1.1690023819858035e-12	5.212313978151384e-10	0.9999999994775995
n729729	0.9999992922490833	9.384108531552905e-10	7.068125057886781e-07
n738	0.9999999945362492	9.810348352791348e-10	4.482715966552324e-09
901	0.0	0.0	1.0
936	0.0	0.0	1.0
n743	7.561743913630842e-12	1.5870839754704002e-12	0.9999999999908512
n743743	2.038942254220076e-10	4.279417160903625e-11	0.9999999997533117
403	1.0	0.0	0.0
409	1.0	0.0	0.0
144	1.0	0.0	0.0
n10	0.999999996780987	6.992447359115855e-10	2.5197681095266607e-09
236	1.0	0.0	0.0
n2424	0.9999987932653013	2.621309470189332e-07	9.446037515852638e-07
n3030	0.001969588625011268	1.3166775545608854e-06	0.9980290946974342
1221	0.0	0.0	1.0
n4242	1.0361088476565076e-14	0.9999999998147203	1.8526931146037545e-10
785	0.0	1.0	0.0
933	0.0	0.0	1.0
925	0.0	0.0	1.0
n5050	1.2053977421413353e-10	7.97008684378206e-10	0.9999999990824514
n52	1.0567366757637223e-10	2.2182598710394874e-11	0.9999999998721437
n54	4.5034097029282204e-10	9.451951130199157e-11	0.9999999994551396
n56	2.4218987758088745e-12	5.083189502793344e-13	0.9999999999970698
n594	2.8971693877284177e-12	8.981056899815035e-08	0.9999999101865339
n727727	6.360021359967064e-08	1.3349419420624007e-08	0.9999999230503671
373	1.0	0.0	0.0
n730	0.9999999414429045	8.272169951063203e-11	5.847437376210433e-08
262	1.0	0.0	0.0
n738738	0.9999999997889036	3.8265061680459625e-11	1.7283132445721783e-10
900	0.0	0.0	1.0
916	0.0	0.0	1.0
947	0.0	0.0	1.0
n744	3.2260322145915357e-11	6.770932545160993e-12	0.9999999999609688
n1010	0.9999999940297896	1.2968690711134493e-09	4.673341335009097e-09
n12	0.999999999999926	1.610681079265095e-14	5.804180724877648e-14
n25	0.9999982083334579	3.891917983570942e-07	1.4024747439979809e-06
165	1.0	0.0	0.0
n31	0.003368101008118631	1.6570732476478365e-05	0.9966153282594049
n3131	4.6199335073251435e-05	7.350580086942944e-07	0.9999530656069181
n43	2.342361954767239e-14	0.9999999999998792	9.728470150175475e-14
n46	4.316143820027551e-13	0.9999999999977867	1.7817228357377955e-12
n51	1.8522983896068724e-07	3.890371751777555e-08	0.9999997758664435
n5151	3.951376111134542e-06	4.4356606186627086e-05	0.9999516920177022
n5252	6.85540896426883e-11	1.4389082540843129e-11	0.9999999999170568
977	0.0	0.0	1.0
n5454	5.750129296594986e-10	1.2068616396562186e-10	0.999999999304301
918	0.0	0.0	1.0
n5656	1.825736737141461e-12	3.831934110437343e-13	0.999999999997791
989	0.0	0.0	1.0
n594594	2.6939822308294363e-11	1.0656345249188241e-08	0.999999989316715
n595595	1.0405891822812361e-07	0.006457553795042344	0.9935423421460394
930	0.0	0.0	1.0
968	0.0	0.0	1.0
n730730	0.9999999111835965	6.758273081174476e-09	8.205813039364044e-08
n731	0.9999999316193032	2.495758294981507e-09	6.588493843876989e-08
283	1.0	0.0	0.0
n739	0.9999999999844075	3.1355706703003585e-12	1.245693361886596e-11
911	0.0	0.0	1.0
n744744	3.382471732929263e-11	7.099275809447216e-12	0.9999999999590761
n1111	0.9999999927583694	1.5730512227521274e-09	5.6685794002801265e-09
231	1.0	0.0	0.0
n1212	0.9999999999986665	2.8966040861648076e-13	1.0438077295966379e-12
n13	0.9999999999199155	1.739622999529382e-11	6.268830255974221e-11
n2525	0.9999999989991705	2.1740355185203724e-10	7.834260434444736e-10
n26	0.999997463184459	5.510555559085215e-07	1.98575998508675e-06
179	1.0	0.0	0.0
1429	0.0	0.0	1.0
1500	0.0	0.0	1.0
1503	0.0	0.0	1.0
n4343	2.81632031046058e-09	0.9999999950535345	2.130145182104126e-09
n4444	7.695655157322737e-11	0.9999999998647923	5.825111345932227e-11
n4646	1.6939931501240701e-06	0.9999970247892515	1.281217598506013e-06
n47	7.183192814927098e-13	0.9999999999987196	5.620723567250351e-13
937	0.0	0.0	1.0
996	0.0	0.0	1.0
910	0.0	0.0	1.0
766	0.0	1.0	0.0
959	0.0	0.0	1.0
913	0.0	0.0	1.0
n5555	5.243994490587942e-13	1.1006319097910756e-13	0.9999999999993655
433	0.0	0.0	1.0
n57	2.327306476332982e-14	4.884650005951026e-15	0.9999999999999719
950	0.0	0.0	1.0
n595	4.546858314320507e-09	2.1549074109692797e-09	0.9999999932982342
939	0.0	0.0	1.0
926	0.0	0.0	1.0
n596	1.6781062468456349e-38	1.0	1.034661727213447e-33
263	1.0	0.0	0.0
340	1.0	0.0	0.0
326	1.0	0.0	0.0
n731731	0.9999999975056605	5.417609339489414e-10	1.9525785997495953e-09
n739739	0.9999997652231053	5.0999011549214766e-08	1.8377788312916876e-07
n740740	0.9999999967123634	7.139178557931951e-10	2.5737188168618254e-09
n745	6.284995358805838e-13	1.3191216080013067e-13	0.9999999999992396
n748	8.30979725361898e-09	1.7440956579252047e-09	0.9999999899461071
154	1.0	0.0	0.0
234	1.0	0.0	0.0
147	1.0	0.0	0.0
153	1.0	0.0	0.0
n1313	0.999999983190825	3.6513452217753836e-09	1.3157829832937787e-08
n14	0.9999999526151607	1.029309325021796e-08	3.7091745977137804e-08
163	1.0	0.0	0.0
168	1.0	0.0	0.0
n2626	0.9999999977835697	4.814603732575444e-10	1.7349697927344277e-09
161	1.0	0.0	0.0
883	0.0	1.0	0.0
895	0.0	1.0	0.0
n45	7.53325353559605e-08	0.9999998676912041	5.6976260598162826e-08
758	0.0	1.0	0.0
751	0.0	1.0	0.0
882	0.0	1.0	0.0
n4747	1.4647025046850115e-09	0.999999997427481	1.1078163412073742e-09
n48	2.0612178120867408e-07	0.9999996379821572	1.5589606150964608e-07
964	0.0	0.0	1.0
938	0.0	0.0	1.0
n5757	9.435345263373446e-12	1.9803304704826255e-12	0.9999999999885844
n526526	2.814851527762472e-15	5.907924604908243e-16	0.9999999999999966
944	0.0	0.0	1.0
915	0.0	0.0	1.0
886	0.0	1.0	0.0
873	0.0	1.0	0.0
n596596	1.5001215287657486e-08	0.9999999736529177	1.1345866951846376e-08
870	0.0	1.0	0.0
n597	2.4513694609782603e-07	0.9999995694586634	1.8540439038270637e-07
440	0.0	1.0	0.0
n599	1.03236063714603e-06	0.9999981868341941	7.808051688331751e-07
n599599	6.98401150216194e-11	0.9999999998773377	5.282216215591484e-11
n607	1.3107777525668503e-07	0.9999997697841904	9.913803447827951e-08
n618	4.873319675243774e-08	0.9999999144084317	3.6858371531154245e-08
n627627	1.4661327219548656e-13	0.9999999999997425	1.1088787071078238e-13
n643	2.403618072234066e-11	0.9999999999577845	1.8179281028409687e-11
878	0.0	1.0	0.0
n697697	1.6046829517500674e-11	0.9999999999718164	1.21366962084946e-11
856	0.0	1.0	0.0
n722722	2.855151732795466e-10	0.9999999994985411	2.1594364900744986e-10
n732	0.999999999999841	3.451358368972819e-14	1.2438973588023795e-13
n737737	0.999999121082834	1.909213251391764e-07	6.87995840945564e-07
n740	0.9999993542273721	1.402768896960785e-07	5.054957382442096e-07
264	1.0	0.0	0.0
n741	0.9999952797249663	1.0253539143850568e-06	3.6949211194402856e-06
265	1.0	0.0	0.0
n745745	7.632236741889615e-09	1.6018863704514205e-09	0.9999999907658769
n746	1.405473410217088e-12	2.949867484458038e-13	0.9999999999982996
942	0.0	0.0	1.0
948	0.0	0.0	1.0
232	1.0	0.0	0.0
152	1.0	0.0	0.0
n1414	0.9999999999571294	9.312498492714315e-12	3.3558117089527235e-11
n15	0.9999999992808105	1.56224757222065e-10	5.629647832150123e-10
n27	0.9999998255569786	3.789309651044379e-08	1.365499248753805e-07
n2727	0.9999999999988713	2.451506192095796e-13	8.834141761678155e-13
n4545	1.0080895828861816e-10	0.9999999998229463	7.624482459805625e-11
834	0.0	1.0	0.0
774	0.0	1.0	0.0
729	0.0	1.0	0.0
881	0.0	1.0	0.0
862	0.0	1.0	0.0
n58	1.0419099409416082e-10	2.1868049827014665e-11	0.9999999998739411
n152	4.675934024680642e-10	9.814049585431903e-11	0.9999999994342661
n527	3.440805458274811e-11	7.221709117942598e-12	0.9999999999583702
n577	1.120675127777245e-13	2.3481203901912674e-14	0.9999999999998644
889	0.0	1.0	0.0
324	0.0	1.0	0.0
n597597	3.819847839588709e-08	0.9999999329108722	2.8890649546193527e-08
n598	2.1963472683859531e-10	0.9999999996142488	1.6611630064172985e-10
764	0.0	1.0	0.0
865	0.0	1.0	0.0
n600	8.932759644613443e-09	0.9999999843111381	6.756102267706135e-09
n606606	1.115149815833911e-09	0.999999998041429	8.434210944942296e-10
815	0.0	1.0	0.0
n607607	2.056911519981486e-12	0.9999999999963876	1.5555878325492614e-12
n618618	3.939098850325212e-08	0.999999930816431	2.9792580540279574e-08
828	0.0	1.0	0.0
n628	2.5372285383241353e-11	0.9999999999554379	1.9189816832360192e-11
n634634	8.2720113808345e-14	0.9999999999998548	6.251744689299061e-14
n643643	1.134072063266343e-11	0.9999999999800822	8.577286734381735e-12
n696696	1.1409365120652312e-11	0.9999999999799614	8.629243443181644e-12
n698	2.4339536316595196e-16	0.9999999999999996	1.8408717922002757e-16
n711	1.2146238079575264e-11	0.9999999999786672	9.186562460022572e-12
n723	1.3449507834976013e-12	0.9999999999976378	1.0172264282414812e-12
734	0.0	1.0	0.0
n732732	0.9999999999878395	2.641535013143454e-12	9.518922243503313e-12
n736736	0.9999999993911455	1.322574098768439e-10	4.765970989726878e-10
273	1.0	0.0	0.0
272	1.0	0.0	0.0
321	1.0	0.0	0.0
267	1.0	0.0	0.0
269	1.0	0.0	0.0
335	1.0	0.0	0.0
941	0.0	0.0	1.0
423	0.0	0.0	1.0
n746746	1.272520089274766e-10	2.6708193889569917e-11	0.9999999998460397
956	0.0	0.0	1.0
155	1.0	0.0	0.0
157	1.0	0.0	0.0
n1515	0.9999999997363413	5.727282736069001e-11	2.0638588539069128e-10
n2222	0.9999999999813879	4.042972577350848e-12	1.456908124566509e-11
211	1.0	0.0	0.0
212	1.0	0.0	0.0
176	1.0	0.0	0.0
238	1.0	0.0	0.0
811	0.0	1.0	0.0
777	0.0	1.0	0.0
n5858	4.949248978158047e-09	1.03876946564935e-09	0.9999999940119817
n121	2.381019446890333e-11	4.997385065448882e-12	0.9999999999711925
987	0.0	0.0	1.0
n152152	3.143900747970731e-12	6.598552860114068e-13	0.9999999999961964
954	0.0	0.0	1.0
n527527	9.514827870982355e-12	1.9970126188648984e-12	0.9999999999884881
n577577	8.189832042584431e-10	2.1991894907043816e-11	0.999999999159025
n589	2.319787881626817e-12	4.868864991165001e-13	0.9999999999971934
719	0.0	1.0	0.0
10	0.0	1.0	0.0
n598598	1.3033386055010427e-10	0.9999999997710909	9.857538957784643e-11
816	0.0	1.0	0.0
n600600	2.2746753885676873e-11	0.9999999999644194	1.2834057297749147e-11
320	0.0	1.0	0.0
831	0.0	1.0	0.0
782	0.0	1.0	0.0
n608	5.783615399488599e-14	0.9999999999999015	4.055722004864577e-14
n617617	1.4801527495850654e-10	0.9999999997400363	1.1194836673094084e-10
759	0.0	1.0	0.0
n619	6.014993538851854e-11	0.999999999894357	4.5493191784387473e-11
n628628	6.6329836403514745e-12	0.9999999999883503	5.016723540999312e-12
n634	1.7238341554740225e-06	0.9999969723786113	1.3037872332349456e-06
n635	5.754791713981371e-13	0.9999999999989891	4.3525159457017573e-13
n636636	4.122113465421311e-08	0.9999999335641294	2.5214735908486937e-08
n644	1.1787561781375178e-13	0.9999999999997933	8.892705482746112e-14
n693	9.199299461929467e-09	0.9999999838429957	6.957704808812594e-09
843	0.0	1.0	0.0
n697	1.0713317236912704e-09	0.9999999981183881	8.102801649871168e-10
n698698	5.489602024945689e-14	0.9999999999999035	4.151949892010799e-14
n705	1.0387591172449715e-12	0.9999999999981757	7.856445303451958e-13
n711711	5.114415325942384e-13	0.9999999999991016	3.868184991143314e-13
n722	2.5266573718190815e-07	0.9999995562356231	1.910986398358506e-07
715	0.0	1.0	0.0
n723723	9.654832921105919e-14	0.9999999999998305	7.302238363001299e-14
348	1.0	0.0	0.0
n733	0.9999999999519273	1.0442507486772325e-11	3.7630168792255196e-11
284	1.0	0.0	0.0
n737	0.9999999780136883	4.775940154113252e-09	1.7210371539659688e-08
n747	8.402505596544425e-09	1.7635536799941901e-09	0.9999999898339408
n747747	2.55991036377766e-07	5.3728489563303416e-08	0.9999996902804741
172	1.0	0.0	0.0
n16	0.9999996670399983	7.232668511760312e-08	2.606333165876799e-07
n23	0.9999999999353777	1.4037478228658613e-11	5.0584849856089886e-11
n2323	0.9999999997026365	6.459429607338314e-11	2.3276921361566634e-10
651	0.0	0.0	1.0
n59	1.073791160366112e-12	2.2537186445763002e-13	0.9999999999987009
n121121	6.913331411213558e-13	1.450998391182668e-13	0.9999999999991636
n146146	1.3143228985669662e-10	2.7585569064322863e-11	0.9999999998409822
n153	4.3777470638961004e-08	9.188202085569327e-09	0.9999999470343273
n153153	2.1552193323414474e-13	4.5234661745521455e-14	0.9999999999997392
n528	2.620427806361251e-10	5.499865543639752e-11	0.9999999996829585
n574	4.2312772007351547e-13	8.880784895282685e-14	0.9999999999994881
n578	3.2908189723886203e-09	4.1616067493562863e-11	0.9999999966675649
n588588	2.875091913653699e-07	6.034288430499183e-08	0.9999996521479243
n589589	5.532695838701644e-12	1.1612257663212104e-12	0.999999999993306
985	0.0	0.0	1.0
817	0.0	1.0	0.0
818	0.0	1.0	0.0
n601	2.9997106168666776e-11	0.9999999999666137	3.3891709463108427e-12
429	0.0	1.0	0.0
n608608	4.370082587901208e-12	0.9999999999955705	5.927385906454127e-14
305	0.0	1.0	0.0
310	0.0	1.0	0.0
304	0.0	1.0	0.0
n619619	3.9397140409419874e-13	0.999999999999308	2.9797233410566484e-13
852	0.0	1.0	0.0
n629	5.15302853744281e-12	0.9999999999909496	3.897389315717042e-12
874	0.0	1.0	0.0
802	0.0	1.0	0.0
772	0.0	1.0	0.0
730	0.0	1.0	0.0
n635635	1.3475539522373278e-11	0.9999999999763325	1.0191952729715031e-11
n637	3.716929963106986e-11	0.9999999999347297	2.8101036470599325e-11
n642	6.1576685095524175e-06	0.9999936897062892	1.526252012264591e-07
n644644	1.4106213383532965e-13	0.9999999999998572	1.7961087114073935e-15
n689	8.718725411149352e-11	0.9999999998468704	6.594232307567292e-11
789	0.0	1.0	0.0
n693693	1.5033014947270926e-08	0.9999999735970672	1.1369917983723918e-08
879	0.0	1.0	0.0
867	0.0	1.0	0.0
n699	2.4150236181659584e-09	0.9999999957584219	1.8265544578792817e-09
n704	2.1344340780053904e-10	0.999999999625123	1.6143362122441518e-10
n705705	5.734271483785216e-08	0.999999899287278	4.337000707824204e-08
n706	1.308695256382421e-10	0.99999999977015	9.898052907516177e-11
n712	2.74733025614492e-13	0.9999999999995174	2.0778878884998506e-13
845	0.0	1.0	0.0
891	0.0	1.0	0.0
868	0.0	1.0	0.0
n724	1.5705882490975235e-07	0.9999997241528971	1.1878827794075668e-07
n726	1.8611773660393464e-16	0.9999999999999997	1.4076640034787329e-16
n733733	0.9999999809913024	4.129132882546618e-09	1.487956479768846e-08
n736	0.9999999860774709	3.024298365104185e-09	1.0898230880834048e-08
354	1.0	0.0	0.0
489	1.0	0.0	0.0
15	0.0	0.0	1.0
1032	0.0	0.0	1.0
1063	0.0	0.0	1.0
1033	0.0	0.0	1.0
247	1.0	0.0	0.0
n1616	0.9999999996745368	7.069823441582006e-11	2.547651020190856e-10
239	1.0	0.0	0.0
182	1.0	0.0	0.0
177	1.0	0.0	0.0
237	1.0	0.0	0.0
n5959	2.4191981515434942e-15	5.077516169158214e-16	0.9999999999999971
n117117	4.88441107040889e-10	1.0251610092787674e-10	0.9999999994090428
n122	6.871682644622987e-08	1.4422381910619615e-08	0.9999999168607916
n130	4.1231916819464575e-10	8.653930395415987e-11	0.9999999995011416
n147	6.058128484877037e-10	1.2715058217606339e-10	0.9999999992670366
n148	2.5037688121951385e-10	5.255016675522727e-11	0.999999999697073
978	0.0	0.0	1.0
984	0.0	0.0	1.0
n154	2.4686444275829375e-15	5.181296120351857e-16	0.9999999999999969
n524524	6.927474109499933e-11	1.4539677859777177e-11	0.9999999999161856
n528528	4.7138718088452004e-12	9.89367502346997e-13	0.9999999999942968
946	0.0	0.0	1.0
n574574	4.7633569764317684e-11	9.997536601899993e-12	0.9999999999423689
n576	7.656884373457764e-08	1.6070595203952956e-08	0.9999999073605611
n578578	5.505476164022892e-11	1.1533027557195257e-11	0.9999999999334122
n588	2.295191499456977e-06	2.8979071034024043e-08	0.9999976758294296
970	0.0	0.0	1.0
