node	country
root	GIN
n0	GIN
n34	GIN
n00	GIN
510	GIN
n3434	GIN
n769	GIN
n1	GIN
n22	GIN
n35	GIN
n4545	GIN
n769769	GIN
n778	GIN
n11	GIN
149	GIN
n3	GIN
n55	GIN
n3535	GIN
n4343	GIN
n46	GIN
n49	GIN
n770	GIN
389	LBR
390	GIN
n778778	GIN
n2	GIN
461	GIN
n33	GIN
n5	GIN
492	GIN
n6	GIN
n36	GIN
n37	GIN
n4444	GIN
n45	GIN
n4646	GIN
n4848	GIN
n4949	GIN
n50	GIN
374	GIN
n770770	GIN
375	GIN
n779	GIN
482	GIN
472	GIN
n4	GIN
467	GIN
508	GIN
509	GIN
n66	GIN
n7	GIN
391	GIN
n3636	GIN
n3737	GIN
408	GIN
441	GIN
395	GIN
393	GIN
394	GIN
384	GIN
n47	GIN
383	GIN
385	GIN
387	GIN
443	GIN
n5050	SLE
377	GIN
n771	GIN
n771771	GIN
n779779	GIN
396	GIN
449	GIN
n44	GIN
476	GIN
473	GIN
n77	GIN
n3232	GIN
379	GIN
380	GIN
n38	GIN
n3838	GIN
386	GIN
n4747	GIN
n51	SLE
n765765	SLE
378	GIN
376	GIN
388	GIN
n772	GIN
392	GIN
397	GIN
505	GIN
463	GIN
n8	GIN
n13	GIN
478	GIN
n3333	GIN
413	GIN
411	GIN
412	GIN
n39	GIN
n48	GIN
381	GIN
n5151	SLE
n5353	SLE
n766	SLE
n768	SLE
n772772	GIN
n774	GIN
n88	GIN
n1212	GIN
481	GIN
n1313	GIN
477	GIN
469	GIN
n3939	GIN
n4141	GIN
382	GIN
442	GIN
920	SLE
n52	GIN
422	SLE
n54	SLE
n766766	SLE
n767767	SLE
914	SLE
n768768	GIN
n773	GIN
399	GIN
n774774	GIN
n775775	GIN
n9	GIN
490	GIN
498	GIN
507	GIN
n14	GIN
480	GIN
n40	GIN
n41	GIN
n42	GIN
n43	GIN
n5252	GIN
n53	GIN
n5454	SLE
n5555	SLE
n767	SLE
917	SLE
921	SLE
431	SLE
437	GIN
414	GIN
398	GIN
n773773	GIN
n775	GIN
402	GIN
405	GIN
n776	GIN
180	GIN
n99	GIN
n1414	GIN
n2828	GIN
425	GIN
n4040	GIN
419	GIN
432	GIN
