node	GIN	LBR	SLE
n768	0.003600746215987963	1.4000499990216105e-06	0.996397853734013
n772772	0.9999999953324085	1.3441785793953842e-09	3.323413053144109e-09
n774	0.9999999999470253	1.52543324093167e-11	3.7720361270855414e-11
n88	0.9999999749952211	8.165840269601945e-10	2.4188194906140296e-08
n1212	0.9999997865420038	6.1465872493068e-08	1.519921236448004e-07
481	1.0	0.0	0.0
n1313	0.9999999999498749	1.4433761988110519e-11	3.5691285809600963e-11
477	1.0	0.0	0.0
469	1.0	0.0	0.0
n3939	0.9999999992705987	2.1003482354480276e-10	5.19366513428578e-10
n4141	0.9999999999981096	5.443719270197686e-13	1.3461032079013527e-12
382	1.0	0.0	0.0
442	1.0	0.0	0.0
920	0.0	0.0	1.0
n52	0.9963836791990536	1.8778456980130727e-06	0.003614442955248473
422	0.0	0.0	1.0
n54	4.8535754609413166e-05	4.712337898362612e-05	0.999904340866407
n766766	5.205379569560145e-10	9.710851024148874e-12	0.9999999994697512
n767767	3.5072323189646786e-10	7.414251604461613e-11	0.9999999995751343
914	0.0	0.0	1.0
n768768	0.9390185782554037	2.2862288371004873e-05	0.06095855945622536
n773	0.999999707157184	8.432557795811345e-08	2.0851723801944844e-07
399	1.0	0.0	0.0
n774774	0.9999999997460022	7.313999065010731e-11	1.8085792292746182e-10
n775775	0.9999999985391138	4.2066959072305805e-10	1.0402165457493152e-09
n9	0.9963139897880364	2.6223845615248122e-05	0.003659786366348357
490	1.0	0.0	0.0
498	1.0	0.0	0.0
507	1.0	0.0	0.0
n14	0.9999999923728197	2.1962853737659634e-09	5.430895020575265e-09
480	1.0	0.0	0.0
n40	0.9999999122936469	2.5255490298093533e-08	6.24508627649174e-08
n41	0.9999999999772796	6.5424823401741105e-12	1.617801364952918e-11
n42	0.999999999999258	2.1366896991703658e-13	5.283528991087298e-13
n43	0.999999969484128	8.78720052280916e-09	2.172867156648264e-08
n5252	0.996415699148109	1.8813113940770867e-06	0.003582419540496993
n53	0.9963973046929347	1.9004373985276973e-06	0.003600794869666633
n5454	4.410062012954081e-05	8.634190828032671e-08	0.9999558130379622
n5555	5.3190535150175595e-05	0.0040659328331092304	0.9958808766317405
n767	1.351298483470946e-08	2.8552731167667438e-09	0.999999983631742
917	0.0	0.0	1.0
921	0.0	0.0	1.0
431	0.0	0.0	1.0
437	1.0	0.0	0.0
414	1.0	0.0	0.0
398	1.0	0.0	0.0
n773773	0.9999999999983589	4.725785052668396e-13	1.1685750317706191e-12
n775	0.9999999908819468	2.625589803640628e-09	6.4924634829403255e-09
402	1.0	0.0	0.0
405	1.0	0.0	0.0
n776	0.9999999991426041	2.468915126183216e-10	6.105044008396694e-10
180	1.0	0.0	0.0
n99	0.9876295646740023	7.065269477692645e-05	0.012299782631220755
n1414	0.9999998182748469	5.232868182486337e-08	1.293964713721143e-07
n2828	0.999981157867395	5.425687884450377e-06	1.3416444720642073e-05
425	1.0	0.0	0.0
n4040	0.9999999179551113	2.3625242835985427e-08	5.841964581655138e-08
419	1.0	0.0	0.0
432	1.0	0.0	0.0
417	1.0	0.0	0.0
n4242	0.9999999999131162	2.501862074883655e-11	6.186514031252246e-11
302	0.9849516453198234	0.004333250241911572	0.01071510443826516
418	1.0	0.0	0.0
315	1.0	0.0	0.0
317	1.0	0.0	0.0
275	1.0	0.0	0.0
278	1.0	0.0	0.0
415	1.0	0.0	0.0
919	0.0	0.0	1.0
n56	6.359454546365241e-05	0.0040521122088064045	0.9958842932457299
n765	2.9973837479635596e-06	0.9575948987269404	0.0424021038893116
899	0.0	0.0	1.0
424	0.0	0.0	1.0
400	1.0	0.0	0.0
401	1.0	0.0	0.0
406	1.0	0.0	0.0
404	1.0	0.0	0.0
n776776	0.9999999999948437	1.4847930296639544e-12	3.671542489786834e-12
421	1.0	0.0	0.0
145	1.0	0.0	0.0
n10	0.0008269645145116637	5.050588875962781e-07	0.9991725304266007
144	1.0	0.0	0.0
n15	0.999999994915343	1.4641528778482844e-09	3.6205042690564622e-09
236	1.0	0.0	0.0
n29	0.9999990882584463	2.6254061606062684e-07	6.492009377088469e-07
515	1.0	0.0	0.0
514	1.0	0.0	0.0
416	1.0	0.0	0.0
420	1.0	0.0	0.0
n5656	0.001327120192839914	0.004050588963143156	0.9946222908440169
n5757	5.227098194625788e-10	1.6282367412228993e-08	0.9999999831949228
428	0.0	1.0	0.0
434	0.0	1.0	0.0
426	0.0	1.0	0.0
n777	0.9999999999988177	3.404572737099822e-13	8.418704300262592e-13
407	1.0	0.0	0.0
n1010	0.0007571568743780286	4.655410425173478e-07	0.9992423775845795
n12	0.0018102345460550644	1.1829325025715018e-05	0.9981779361289193
n1515	0.9999999887951239	3.226501039655741e-09	7.978375048755783e-09
n16	0.9999999999697136	8.721159664205569e-12	2.1565368120426028e-11
n2929	0.9999990710202864	2.6750443182706384e-07	6.614752817647804e-07
n32	0.9999999990925789	2.612965743634094e-10	6.461247164044986e-10
454	1.0	0.0	0.0
n57	0.9999997279967728	1.3082390479116632e-08	2.5892083671735163e-07
n58	1.4861021511516526e-12	3.5686507182214294e-11	0.9999999999628274
n757	2.11883533776325e-09	4.5312875457496865e-10	0.9999999974280359
n777777	0.9999999999986412	3.913000925826527e-13	9.675927132415796e-13
409	1.0	0.0	0.0
1221	0.0	0.0	1.0
n1111	1.3102264284985766e-05	3.601939858219959e-07	0.9999865375417292
179	1.0	0.0	0.0
1429	0.0	0.0	1.0
234	1.0	0.0	0.0
231	1.0	0.0	0.0
154	1.0	0.0	0.0
n1616	0.9999999999994023	1.721157545777841e-13	4.2560161144956246e-13
165	1.0	0.0	0.0
n30	0.9999978490707262	6.193710205461059e-07	1.5315582532013405e-06
163	1.0	0.0	0.0
168	1.0	0.0	0.0
217	1.0	0.0	0.0
203	1.0	0.0	0.0
n5858	1.127607387545807e-12	4.897546362657883e-13	0.9999999999983826
n756756	1.777262818343262e-10	3.757767694192916e-11	0.999999999784696
n757757	2.5118857294503897e-09	5.310942180451451e-10	0.99999999695702
n763763	2.9001977498028846e-11	6.132784623362727e-12	0.9999999999648652
410	1.0	0.0	0.0
403	1.0	0.0	0.0
1500	0.0	0.0	1.0
1503	0.0	0.0	1.0
n17	0.9999999997717466	6.572673781697045e-11	1.6252669953919538e-10
n28	0.999999999998437	4.5008309357893795e-13	1.1129491915676463e-12
n3030	0.9999999967444677	9.374470895159639e-10	2.31808524981009e-09
161	1.0	0.0	0.0
945	0.0	0.0	1.0
n59	1.4301204032348054e-15	3.0710593804906905e-16	0.9999999999999983
937	0.0	0.0	1.0
915	0.0	0.0	1.0
n758	6.008590920766021e-11	1.2704070930551681e-11	0.99999999992721
n761	1.2255686978659952e-11	2.5912418025519257e-12	0.9999999999851531
968	0.0	0.0	1.0
n764	9.503309286249347e-14	2.0093449825199625e-14	0.9999999999998849
153	1.0	0.0	0.0
n1717	0.9999999995943508	1.1680876055610822e-10	2.888404774220604e-10
147	1.0	0.0	0.0
232	1.0	0.0	0.0
n31	0.9999999999528514	1.3576677972256637e-11	3.3571918139038465e-11
212	1.0	0.0	0.0
n5959	1.4954596272467073e-15	2.641669891235649e-13	0.9999999999997344
n7272	1.087884660240396e-12	2.3120407777346414e-13	0.9999999999986808
n758758	8.780555888718266e-13	1.8564885866672172e-13	0.9999999999989363
966	0.0	0.0	1.0
n761761	1.3481342548394187e-10	2.8503842922554282e-11	0.9999999998366828
n762	1.5140854718377256e-11	3.2012579064685686e-12	0.9999999999816579
n764764	7.874498506878922e-14	1.664919279942231e-14	0.9999999999999046
918	0.0	0.0	1.0
152	1.0	0.0	0.0
n18	0.9999999999256438	2.1411226535626676e-11	5.2944906403417434e-11
n3131	0.9999999999998693	3.76269544177308e-14	9.304257168909096e-14
211	1.0	0.0	0.0
n60	1.789481403817689e-12	2.7940909822863616e-08	0.9999999720573006
n7070	7.080949658182031e-12	1.5085878652962329e-12	0.9999999999914104
936	0.0	0.0	1.0
n73	1.8522418780470006e-12	5.65659980511136e-13	0.999999999997582
n759	3.593981004621867e-13	7.598818112171388e-14	0.9999999999995646
989	0.0	0.0	1.0
950	0.0	0.0	1.0
423	0.0	0.0	1.0
n762762	3.431869899127657e-13	7.25606371165919e-14	0.9999999999995842
930	0.0	0.0	1.0
900	0.0	0.0	1.0
916	0.0	0.0	1.0
n1818	0.9999999575355335	1.222785903293886e-08	3.023660746085228e-08
155	1.0	0.0	0.0
176	1.0	0.0	0.0
238	1.0	0.0	0.0
901	0.0	0.0	1.0
n6060	4.528452262261309e-10	1.3027898255144392e-05	0.9999869716488997
n71	8.819382047490245e-10	1.86479485072577e-10	0.9999999989315822
n7171	6.102500184195324e-11	1.2902624943514765e-11	0.9999999999260724
977	0.0	0.0	1.0
n7373	9.39035961051496e-11	4.345269885003148e-11	0.9999999998626437
942	0.0	0.0	1.0
n759759	4.1220813373444645e-11	8.715390060682464e-12	0.9999999999500637
n763	3.115421115027029e-13	6.58699040573484e-14	0.9999999999996226
948	0.0	0.0	1.0
n19	0.9999999087826176	2.6266509064107694e-08	6.495087339483836e-08
157	1.0	0.0	0.0
n61	1.0946244161759548e-07	0.0062707592247115695	0.9937291313128469
n6868	1.1837412888264613e-10	2.1029421929135903e-10	0.9999999996713317
944	0.0	0.0	1.0
959	0.0	0.0	1.0
n72	6.474928562255456e-13	1.36900568975474e-13	0.9999999999992156
964	0.0	0.0	1.0
n74	1.0316481410924306e-05	3.981835409049635e-07	0.9999892853350482
n8888	3.0105228992926415e-14	4.025346739385503e-10	0.9999999995974352
n760	4.1138484061923685e-09	8.697983027569482e-10	0.9999999950163533
n760760	1.276952576121736e-07	2.699883597411941e-08	0.9999998453059064
947	0.0	0.0	1.0
925	0.0	0.0	1.0
n1919	0.9999999998593829	4.049140082455548e-11	1.0012567113949333e-10
177	1.0	0.0	0.0
n6161	1.7559762656586814e-07	0.9899014367155843	0.010098387686789171
933	0.0	0.0	1.0
n69	1.9471128599454333e-08	4.1169929826043305e-09	0.9999999764118783
n6969	1.823622782854121e-12	1.6118718212318766e-12	0.9999999999965645
938	0.0	0.0	1.0
433	0.0	0.0	1.0
n7474	1.3430814155600608e-05	8.427069480938405e-05	0.9999022984910351
n75	0.9997308634220132	4.0111299439815824e-07	0.0002687354649924595
n89	1.5617315053535513e-10	9.038342639775679e-06	0.9999909615011872
n756	5.373423437203291e-10	4.2552336021632936e-10	0.9999999990371343
1032	0.0	0.0	1.0
15	0.0	0.0	1.0
1063	0.0	0.0	1.0
1033	0.0	0.0	1.0
237	1.0	0.0	0.0
n20	0.9999999995846809	1.1959325350437636e-10	2.957258708525467e-10
830	0.0	1.0	0.0
n62	3.270272170975653e-09	0.9999056808014838	9.431592824393153e-05
956	0.0	0.0	1.0
941	0.0	0.0	1.0
n70	1.8820756709675952e-10	4.046179403275865e-11	0.9999999997713306
926	0.0	0.0	1.0
910	0.0	0.0	1.0
766	0.0	1.0	0.0
n7575	0.9997406349709281	3.8915764791857527e-07	0.0002589758714239656
n79	0.9999778313424973	2.937648560519193e-07	2.1874892646626857e-05
n8989	8.841489248664979e-38	1.0	5.1169814061527185e-33
n221221	2.331121996721551e-13	4.497147900991921e-09	0.9999999955026191
996	0.0	0.0	1.0
913	0.0	0.0	1.0
n2020	0.9999999993768234	1.794468447516062e-10	4.43729666021408e-10
n2727	0.9999999999414568	1.6857791127887724e-11	4.168533605252676e-11
n6262	5.771976541112105e-11	0.9999989032226942	1.0967195859773077e-06
785	0.0	1.0	0.0
911	0.0	0.0	1.0
939	0.0	0.0	1.0
n76	0.9999999157109858	1.0869236428000744e-08	7.341977774597157e-08
373	1.0	0.0	0.0
326	1.0	0.0	0.0
n7979	0.9999970700003451	5.928464620150935e-07	2.3371531929611574e-06
886	0.0	1.0	0.0
873	0.0	1.0	0.0
n90	1.936313664194093e-08	0.9999999705134116	1.0123451824600107e-08
870	0.0	1.0	0.0
n9090	3.052770802230637e-07	0.999999535117693	1.5960522677399158e-07
440	0.0	1.0	0.0
n9292	1.2564285261500429e-06	0.9999980866844266	6.568870473176759e-07
n93	2.3485598843748697e-13	0.9999999999996428	1.2232459113851829e-13
n101	1.438643958886789e-07	0.9999997809202964	7.521530768585621e-08
n112	1.5697652236039122e-10	0.9999999997609529	8.207060101340013e-11
n121121	7.46848399604513e-11	0.9999999999108891	1.442605113701385e-11
n137	1.7700657593487726e-10	0.9999999997304507	9.254271320782406e-11
878	0.0	1.0	0.0
n191191	4.957340144143563e-11	0.9999999999245086	2.5918008562048252e-11
856	0.0	1.0	0.0
n216216	1.0833371740608943e-08	0.9999999835027156	5.66391277105844e-09
n222	1.4193918383042404e-15	4.1092336989521586e-14	0.9999999999999576
n250	6.659805340120093e-11	1.4712578326025615e-11	0.9999999999186894
247	1.0	0.0	0.0
n21	0.9999999999897993	2.9373545440611336e-12	7.263384054631312e-12
239	1.0	0.0	0.0
182	1.0	0.0	0.0
n63	5.420030262654812e-16	0.999999999995747	4.252314392406727e-12
834	0.0	1.0	0.0
n7676	0.9999996696231099	9.474183672721559e-08	2.3563505339569034e-07
n7878	0.9999999080937678	1.3364617715003044e-08	7.85416145688362e-08
n80	0.9999999934563089	1.866234268578096e-09	4.677456808560851e-09
263	1.0	0.0	0.0
889	0.0	1.0	0.0
324	0.0	1.0	0.0
n91	5.319175885547066e-08	0.9999999189984798	2.7809761310713277e-08
n9191	3.0818067875099165e-10	0.9999999995306958	1.6112328866442876e-10
764	0.0	1.0	0.0
865	0.0	1.0	0.0
n9393	4.615687819204706e-13	0.9999999999994229	1.1550019471360044e-13
n100	5.871991447160319e-11	0.9999999999105803	3.069977348763657e-11
815	0.0	1.0	0.0
n101101	2.5566931617943407e-11	0.9999999999610903	1.3342685867992733e-11
n112112	1.2291115501233417e-12	0.9999999999981284	6.426051623155817e-13
n120120	5.801184160926195e-08	0.9999999116583572	3.0329801139534147e-08
n122	3.802970527061809e-11	0.9999999999420879	1.9882275273329172e-11
n135	1.8474724171180966e-10	0.9999999998082626	6.990123599392128e-12
n137137	2.0135999646939997e-09	0.9999999969344018	1.0519982324006048e-09
n189	1.667841629735545e-10	0.9999999997460177	8.719823069246626e-11
n192	8.621289918380969e-13	0.999999999998687	4.5073902420125665e-13
n214214	1.8503840622906088e-07	0.9999997182196544	9.674193937686912e-08
n217	8.19174182570473e-11	0.9999999998752545	4.282813537165172e-11
n220	1.1243430075141956e-13	0.9999999999998288	5.878299823718563e-14
n222222	3.2837938081825696e-13	5.292959251804212e-14	0.9999999999996187
n236236	3.957786050177512e-13	8.378334663733914e-14	0.9999999999995205
n250250	1.9523103446319886e-07	4.127804674630061e-08	0.9999997634909188
n252	2.039400988075462e-15	4.3697872307526403e-16	0.9999999999999974
n2121	0.9999999993889509	1.7595465549078262e-10	4.3509430675090214e-10
172	1.0	0.0	0.0
n6363	2.398353005857443e-12	0.9999999999961922	1.4095486155006736e-12
n6666	1.4169878551725613e-12	0.9999999999977488	8.341835804614621e-13
n7777	0.9999997694711723	6.637599231776194e-08	1.6415283536011673e-07
267	1.0	0.0	0.0
264	1.0	0.0	0.0
265	1.0	0.0	0.0
262	1.0	0.0	0.0
n8080	0.9999999961653109	1.094364671165413e-09	2.740324472452828e-09
719	0.0	1.0	0.0
10	0.0	1.0	0.0
n92	1.9651522824002382e-10	0.9999999997007426	1.0274226137407253e-10
816	0.0	1.0	0.0
429	0.0	1.0	0.0
n94	2.534488060239889e-10	0.9999999997003628	4.618838579483533e-11
831	0.0	1.0	0.0
n100100	1.409028830322617e-08	0.9999999785430149	7.3666966978799535e-09
n102	9.761436104020106e-12	0.9999999999852258	5.012610571986777e-12
n111111	2.368648241691081e-09	0.9999999963929731	1.2383785915419258e-09
n113	3.2935641577639753e-12	0.9999999999949845	1.7219440578719757e-12
828	0.0	1.0	0.0
n121	4.966137766106967e-09	0.9999999924374617	2.5964004365189284e-09
852	0.0	1.0	0.0
n122122	4.769487069522149e-16	0.9999999999999993	2.4935662154208964e-16
n129129	7.436268094230903e-08	0.999999886758958	3.8878361082499955e-08
n135135	2.129900111619547e-08	0.9999999779261927	7.748062270800149e-10
n136136	2.097182658819243e-06	0.99999680636749	1.0964498510865806e-06
n138	7.641720981325061e-10	0.9999999988363029	3.995249582844174e-10
n147	5.281570381257253e-10	0.999999999458762	1.3081049684688467e-11
n189189	3.031348579624704e-11	0.999999999953838	1.5848521628927012e-11
316	0.01913010709562169	0.9708682737884707	0.01000161911590758
n192192	1.1874674098708472e-07	0.9999998191699853	6.208327369374594e-08
n193	1.5726890162776353e-13	0.9999999999997605	8.22234629945188e-14
n215	8.357879086217873e-07	0.9999987272447352	4.3696735632124415e-07
876	0.0	1.0	0.0
n217217	4.211321602125612e-11	0.9999999999358691	2.2017667976722446e-11
805	0.0	1.0	0.0
n220220	2.371422349402801e-14	0.9999999999999638	1.2398290810983449e-14
n221	5.453783530331901e-12	0.999999999991695	2.8513518161889204e-12
n223	6.402329889993219e-08	1.3536559999821408e-08	0.9999999224401411
n227227	5.384081948194496e-11	7.811746226918006e-13	0.999999999945378
n237	5.207352622003883e-13	1.1010032704941527e-13	0.9999999999993692
n247	5.8771401813901595e-09	1.242614226461745e-09	0.9999999928802457
n251	8.890003096071168e-09	1.879629204711888e-09	0.9999999892303677
1006	0.0	0.0	1.0
n252252	2.1524189206799705e-12	4.550898484480691e-13	0.9999999999973925
n298298	1.4393565556575635e-15	3.043257760114073e-16	0.9999999999999982
n2222	0.9999999878741817	3.491691049167482e-09	8.63412731074592e-09
n24	0.9999999999956245	1.2599526175696181e-12	3.115565252600873e-12
n64	1.5026678949141812e-10	0.9999999997710614	7.867184418081702e-11
729	0.0	1.0	0.0
n67	4.69701580468771e-11	0.9999999999284334	2.4596512726307698e-11
862	0.0	1.0	0.0
321	1.0	0.0	0.0
n78	0.9999975842829072	6.956174879909548e-07	1.7200996047928625e-06
n81	0.9999999893387914	3.060397311684782e-09	7.600811258428759e-09
283	1.0	0.0	0.0
818	0.0	1.0	0.0
817	0.0	1.0	0.0
n9494	4.452428870278559e-06	0.9999954972086019	5.0362527775747724e-08
320	0.0	1.0	0.0
427	0.0	1.0	0.0
782	0.0	1.0	0.0
n102102	4.45852168017584e-08	0.9999999548040344	6.107488647092975e-10
n111	9.955967136562684e-12	0.9999999999848389	5.205186753405553e-12
307	0.0	1.0	0.0
305	0.0	1.0	0.0
n113113	1.5011686705183104e-10	0.9999999997713989	7.848423009975612e-11
759	0.0	1.0	0.0
790	0.0	1.0	0.0
855	0.0	1.0	0.0
n123	1.825088513627084e-11	0.9999999999722072	9.541943531192786e-12
n124	7.455566223387844e-14	0.9999999999998865	3.8979168965012005e-14
890	0.0	1.0	0.0
n130	3.598338352898534e-11	0.9999999999452037	1.8812863658292522e-11
848	0.0	1.0	0.0
n136	0.0021914812717754983	0.9977617053489782	4.681337924638058e-05
802	0.0	1.0	0.0
772	0.0	1.0	0.0
n138138	7.134415460574801e-09	0.9999999891355632	3.730021252495994e-09
n144144	1.5935364957270062e-10	0.9999999997573331	8.331341268327568e-11
789	0.0	1.0	0.0
n147147	2.0542348667283773e-09	0.999999997936658	9.10726513436544e-12
843	0.0	1.0	0.0
n190	1.0671637897891099e-09	0.9999999983749007	5.579354932401828e-10
844	0.0	1.0	0.0
832	0.0	1.0	0.0
n193193	7.458346422851924e-09	0.9999999886422745	3.8993791191545085e-09
n195	1.4393765687306687e-15	0.9999999999999978	7.525361009662606e-16
741	0.0	1.0	0.0
n215215	5.283821314184171e-13	0.9999999999991953	2.762492023532867e-13
n218	1.0734527992966745e-08	0.9999999836532368	5.612235197537045e-09
715	0.0	1.0	0.0
783	0.0	1.0	0.0
784	0.0	1.0	0.0
742	0.0	1.0	0.0
780	0.0	1.0	0.0
n223223	1.2815619936790188e-09	2.7096293706658126e-10	0.9999999984474751
1001	0.0	0.0	1.0
n228	3.0725486359165695e-08	6.496222789446422e-09	0.9999999627782908
n231	4.507901292362213e-08	6.231191385902496e-10	0.9999999542978679
n237237	1.477929909106456e-15	3.1248135878901736e-16	0.9999999999999982
922	0.0	0.0	1.0
n247247	4.1300067317104e-10	8.732146863286062e-11	0.9999999994996778
n248248	7.734000694091534e-10	1.635213555053981e-10	0.9999999990630786
991	0.0	0.0	1.0
n251251	1.2394654062958e-07	2.620623805923882e-08	0.9999998498472212
n253	5.441879012341572e-10	1.1505861814496133e-10	0.9999999993407536
n253253	4.928315870508331e-10	1.042002611380156e-10	0.9999999994029682
n299	1.6446839727036352e-13	3.4773846451856694e-14	0.9999999999998007
n741741	3.077506129495427e-12	6.50682607588117e-13	0.9999999999962718
n23	0.9999999999002417	2.872588024542007e-11	7.103231748162048e-11
n2323	0.9999999998885418	3.2094918887277906e-11	7.936315435665295e-11
245	1.0	0.0	0.0
n2424	0.9999999999992358	2.2005739582297195e-13	5.441499675808286e-13
n6464	2.639895678240989e-08	0.9999999597991162	1.380192719175628e-08
895	0.0	1.0	0.0
n6767	1.3250869611418775e-10	0.999999999798213	6.927831097270756e-11
n68	4.858791611331131e-09	0.9999999926008918	2.540316648422138e-09
269	1.0	0.0	0.0
335	1.0	0.0	0.0
n8181	0.9999999921060726	2.2730958543091753e-09	5.620831546532855e-09
340	1.0	0.0	0.0
n95	3.905870562715107e-06	0.9999960496837255	4.444571177443161e-08
n9696	0.9999999861865357	1.3656312525478659e-08	1.571517520793686e-10
n103	6.1800531144892315e-12	0.9999999999907775	3.0426010131623545e-12
n104	3.5821609808992366e-05	0.99996382477791	3.5361228108978313e-07
438	0.0	1.0	0.0
303	0.0	1.0	0.0
n114	9.716359954358131e-10	0.9999999985203724	5.079915704120058e-10
n115115	1.2330504239851133e-10	0.9999999998122284	6.446644877503063e-11
n123123	2.358031464641071e-09	0.9999999964091406	1.2328280471599953e-09
718	0.0	1.0	0.0
874	0.0	1.0	0.0
n124124	3.4763898119463377e-12	0.9999999999947062	1.8174515391973883e-12
n130130	2.0795132774359575e-13	0.9999999999996833	1.087212927947792e-13
n133	1.7604291401712648e-09	0.9999999973191817	9.203890836851326e-10
279	1.0	0.0	0.0
838	0.0	1.0	0.0
n139	2.1473556493413757e-08	0.9999999672996202	1.1226823354281744e-08
n141	1.5968008702563763e-10	0.9999999997568358	8.348408102693701e-11
